no.,dudx,dudy,dvdx,dvdy,eps_I,eps_II,eps_tot
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0029071702190559476,0.013082265985751771,0.0174430213143357,0.0784935959145106,0.08140076613356656,0.08151748839462222,0.11520063212195915
2,-0.0016448463081500768,0.006579385232600304,-0.009869077848900454,0.03947631139560183,0.03783146508745175,0.04125253553912262,0.05597313140310854
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.008770346520531429,0.0259404615396,0.045086992675971466,0.11545564151910867,0.1242259880396401,0.12816649882585757,0.17849018887799786
5,0.0009827698067563367,0.00786215845405068,0.001900021626395576,0.015200173011164636,0.016182942817920973,0.01724629565442333,0.023649996872048017
6,0.006250415970970289,0.012500831941940578,0.03750249582582174,0.07500499165164348,0.08125540762261377,0.08501484849648142,0.11760087471101908
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,-8.673617379884035e-19,-3.469446951953614e-18,-3.469446951953614e-18,3.576224061345498e-18,4.982613841084488e-18
9,0.0,0.0,8.673617379884035e-19,0.0,0.0,8.673617379884035e-19,8.673617379884035e-19
10,0.005025219578498321,0.014716714479887935,0.009715424518430087,0.028452314661116675,0.033477534239615,0.03384905020887844,0.04760780922083863
11,0.0,0.009015023035053304,0.007813019963712864,0.026293817185572138,0.026293817185572138,0.031217749011685832,0.04081559353414942
12,0.0008386067939584463,0.0075474611456260235,0.0016213064683196568,0.014591758214876974,0.01543036500883542,0.01652923088244739,0.022612201084174555
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,-3.469446951953614e-18,-3.469446951953614e-18,3.469446951953614e-18,4.9065389333867974e-18
17,0.0,0.0,0.007813019963712862,0.03125207985485144,0.03125207985485144,0.032213906565447585,0.0448823826402008
18,0.0,0.0,0.0,3.469446951953614e-18,3.469446951953614e-18,3.469446951953614e-18,4.9065389333867974e-18
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0036020509163110902,0.012864467558253892,0.006963965104868106,0.024871303945957518,0.02847335486226861,0.029078305767618013,0.04069741765060484
21,0.00803624910553323,0.018751247912910857,0.010357832180465015,0.02937695506356036,0.03741320416909359,0.03609382599101328,0.05198569150129512
22,0.0,0.0,0.031252079854851456,0.07813019963712864,0.07813019963712864,0.08414880029205163,0.11482747356764915
23,0.0,0.0,0.0,-3.469446951953614e-18,-3.469446951953614e-18,3.469446951953614e-18,4.9065389333867974e-18
24,0.0,0.0,-8.673617379884035e-19,1.734723475976807e-18,1.734723475976807e-18,1.939479807224432e-18,2.6020852139652106e-18
25,0.0,0.0,3.469446951953614e-18,0.0,0.0,3.469446951953614e-18,3.469446951953614e-18
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,4.336808689942018e-19,1.734723475976807e-18,1.734723475976807e-18,1.788112030672749e-18,2.491306920542244e-18
28,0.0,0.0,-1.734723475976807e-18,0.0,0.0,1.734723475976807e-18,1.734723475976807e-18
