no.,dudx,dudy,dvdx,dvdy,eps_I,eps_II,eps_tot
0,-0.0032923394783158297,0.0029737259804142975,0.0,0.0,-0.0032923394783158297,0.0044365014873284925,0.005524675980321821
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,-0.0009926910984733649,-0.0012049646667003737,-0.0009926910984733649,-0.0012049646667003737,-0.0021976557651737384,0.00220788381260636,0.003115195305622196
3,-0.008114962570862218,-0.005139476294879406,-0.03759932657832828,-0.02218089769369007,-0.030295860264552287,0.04499395294830749,0.05424292535514458
4,0.0,0.0,-0.0003184408076587668,-0.00043785611053080405,-0.00043785611053080405,0.0005414079067685763,0.0006963048865552325
5,0.0,0.0,-0.0006297794603749365,-4.063093292741525e-05,-4.063093292741525e-05,0.000631088774595697,0.0006323953780122452
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.008760049056274713,0.01680009408052685,0.008760049056274713,0.01680009408052685,0.025560143136801564,0.02679483609141481,0.0370308541400218
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,-0.0006643355175139211,0.00045124676661322926,0.00045124676661322926,0.0008030973317160153,0.0009211888886587146
17,-0.0022054177557448394,-0.0017643342045958726,0.0,0.0,-0.0022054177557448394,0.0028243127770949087,0.0035833797091874256
18,0.005037065244602408,0.002619273927193253,0.0,0.0,0.005037065244602408,0.00567737810825172,0.0075897726225781885
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.009581473011087572,0.005264545610487677,0.0,0.0,0.009581473011087572,0.010932523292776677,0.014537011061745264
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,-0.00031384791139445764,-0.002981555158247348,0.0,0.0,-0.00031384791139445764,0.0029980279640387,0.003014410752476294
23,0.0,0.0,0.008160045696255901,0.011968067021175317,0.011968067021175317,0.014485198444906741,0.01878977387335124
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,-0.000680003808021326,0.0,0.0,0.000680003808021326,0.000680003808021326
26,0.0,0.0,-0.0006442141339149388,0.0,0.0,0.0006442141339149388,0.0006442141339149388
27,0.0,0.0,0.00016320091392511664,-0.0006528036557004718,-0.0006528036557004718,0.000672894606310597,0.0009375178740151003
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0036822490328508517,0.0002727591876185815,0.0002727591876185815,0.0036923374052707293,0.0037023982887841402
30,0.0,0.0,0.0,-0.0054400304641706,-0.0054400304641706,0.0054400304641706,0.007693364862152866
31,0.0,0.0,0.005064855949400213,-0.013506282531733901,-0.013506282531733901,0.0144247160670564,0.019760872992917476
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.005970765143601878,-0.007164918172322253,-0.007164918172322253,0.009326633305546263,0.011761043373451118
34,-0.017803736064558325,-0.004450934016139581,0.031156538112977063,-0.004450934016139581,-0.022254670080697904,0.029857773070362748,0.03723918572044761
35,0.0,0.0,0.00326401827850236,-0.0032640182785023605,-0.0032640182785023605,0.00461601891729172,0.00565344549519959
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,-0.008160045696255898,-0.004080022848127949,0.0,0.0,-0.008160045696255898,0.009123208438166394,0.012240068544383847
52,-0.008160045696255898,-0.0034358087142130097,0.0,0.0,-0.008160045696255898,0.00885387639882365,0.01204065916179969
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,-0.069545844002181,0.278183376008724,-0.03894567264122134,0.15578269056488536,0.08623684656270436,0.32864513871758216,0.33977113018586236
58,-0.22891999162937243,-0.0266736977598042,-0.13836980712898445,-0.014565242855682586,-0.24348523448505502,0.2705315449773044,0.36396754833370726
59,-0.29010369354620114,-0.33259220734394734,-0.18543000392526338,-0.24986622683707704,-0.5399699203832782,0.5195825873674085,0.7493554430403068
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,-0.03264018278502359,-0.027200152320852995,-0.03264018278502359,-0.027200152320852995,-0.05984033510587659,0.06008710042126105,0.08480168242799382
62,0.0069943248825050566,0.0,0.0069943248825050566,0.0,0.0069943248825050566,0.009891469108482256,0.012114526061141976
63,-0.0032640182785023597,0.011968067021175317,-0.0032640182785023597,0.011968067021175317,0.008704048742672957,0.017543571104295826,0.019584109671014156
64,0.007267540698227911,-0.0011475064260359857,-1.3010426069826053e-18,0.0,0.007267540698227911,0.007357575606012684,0.01034171487706908
65,0.002880016128090317,-0.0014400080640451585,3.469446951953614e-18,-2.168404344971009e-19,0.002880016128090317,0.0032199559193528435,0.004320024192135475
66,0.004707718670916863,-0.0009415437341833734,0.0,1.734723475976807e-18,0.004707718670916865,0.004800949873502033,0.00672396719001353
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,-3.469446951953614e-18,3.469446951953614e-18,3.469446951953614e-18,-3.469446951953614e-18,-6.938893903907228e-18,6.938893903907228e-18,9.813077866773595e-18
69,0.0,-1.734723475976807e-18,0.0,0.0,0.0,1.734723475976807e-18,1.734723475976807e-18
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,-0.006732037699411117,0.003672020563315155,0.0,0.0,-0.006732037699411117,0.007668380963652098,0.010204136327489672
75,0.010356981076017104,-0.0056492624051002385,0.0,0.0,0.010356981076017104,0.011797509174849381,0.015698671273061033
