no.,vertice_idx1,vertice_idx2,vertice_idx3
0,176,230,107
1,228,244,227
2,244,226,227
3,226,244,229
4,229,233,230
5,244,240,229
6,240,247,243
7,226,220,221
8,225,228,227
9,226,212,227
10,6,5,2
11,10,5,6
12,3,4,0
13,26,13,18
14,121,130,107
15,245,240,244
16,240,245,247
17,247,249,250
18,249,248,250
19,245,249,247
20,249,245,248
21,246,244,228
22,219,246,228
23,246,245,244
24,245,246,248
25,248,246,250
26,225,223,228
27,223,219,228
28,222,225,227
29,222,202,208
30,202,222,191
31,202,185,208
32,185,202,191
33,214,222,208
34,222,214,225
35,176,181,230
36,119,152,146
37,1,0,2
38,1,3,0
39,3,8,4
40,13,8,18
41,8,13,4
42,1,8,3
43,8,5,10
44,5,8,2
45,8,1,2
46,13,7,4
47,0,7,9
48,4,7,0
49,15,35,58
50,35,15,44
51,15,21,44
52,35,54,58
53,17,13,26
54,17,7,13
55,7,17,9
56,36,26,37
57,36,17,26
58,17,36,21
59,238,233,243
60,235,238,243
61,247,234,243
62,234,235,243
63,235,234,230
64,240,231,229
65,239,231,240
66,233,237,243
67,242,240,243
68,237,242,243
69,198,211,206
70,185,194,208
71,152,150,146
72,206,215,205
73,215,206,219
74,223,215,219
75,210,214,196
76,210,180,205
77,180,210,196
78,215,210,205
79,212,207,227
80,222,216,191
81,216,207,197
82,207,216,227
83,129,119,146
84,11,15,58
85,11,73,9
86,73,11,58
87,17,11,9
88,48,35,44
89,48,54,35
90,52,48,44
91,21,45,44
92,36,45,21
93,148,176,107
94,130,148,107
95,138,148,130
96,148,138,149
97,166,181,176
98,166,149,181
99,148,166,176
100,166,148,149
101,124,130,121
102,124,138,130
103,238,236,233
104,236,238,235
105,233,236,230
106,236,235,230
107,232,231,239
108,231,232,229
109,232,233,229
110,232,237,233
111,241,239,240
112,242,241,240
113,241,232,239
114,241,242,237
115,232,241,237
116,206,218,219
117,211,218,206
118,218,211,209
119,218,246,219
120,211,199,209
121,198,199,211
122,183,180,173
123,142,143,147
124,195,214,208
125,194,195,208
126,214,195,196
127,178,180,196
128,214,217,225
129,210,217,214
130,217,223,225
131,217,215,223
132,217,210,215
133,164,142,147
134,177,164,147
135,201,207,212
136,207,201,197
137,201,177,197
138,177,201,188
139,220,162,221
140,162,163,221
141,213,226,229
142,213,220,226
143,213,229,230
144,181,213,230
145,185,157,165
146,157,185,191
147,143,153,147
148,153,143,145
149,153,177,147
150,172,157,191
151,189,216,197
152,189,153,167
153,177,189,197
154,153,189,177
155,216,189,191
156,224,222,227
157,216,224,227
158,224,216,222
159,8,19,18
160,19,22,18
161,12,10,6
162,25,12,6
163,29,26,18
164,26,29,37
165,129,158,145
166,158,129,146
167,158,175,165
168,15,16,21
169,11,16,15
170,16,17,21
171,16,11,17
172,48,55,54
173,52,55,48
174,71,62,80
175,71,82,70
176,61,71,70
177,71,61,62
178,46,45,36
179,46,36,37
180,65,73,58
181,65,78,73
182,73,96,107
183,78,96,73
184,94,91,80
185,141,135,137
186,135,141,136
187,132,135,136
188,136,139,138
189,141,139,136
190,138,139,149
191,139,141,149
192,192,198,206
193,192,206,205
194,180,192,205
195,183,192,180
196,160,183,173
197,160,150,152
198,150,160,173
199,143,106,145
200,106,143,102
201,106,115,145
202,97,106,102
203,129,118,119
204,118,129,145
205,115,118,145
206,186,194,185
207,186,195,194
208,186,185,165
209,175,186,165
210,178,186,175
211,195,186,196
212,186,178,196
213,180,168,173
214,178,168,180
215,168,150,173
216,168,178,175
217,187,177,188
218,200,201,212
219,201,200,188
220,162,156,163
221,156,164,163
222,164,156,142
223,144,141,137
224,204,162,220
225,213,204,220
226,151,153,145
227,153,151,157
228,158,151,145
229,157,151,165
230,151,158,165
231,171,189,167
232,172,171,157
233,171,172,191
234,189,171,191
235,153,171,167
236,171,153,157
237,14,8,10
238,14,19,8
239,22,27,18
240,27,29,18
241,86,98,83
242,46,51,45
243,51,61,52
244,61,51,62
245,51,46,62
246,51,52,44
247,45,51,44
248,65,66,78
249,54,66,58
250,66,65,58
251,71,88,82
252,88,101,82
253,94,103,91
254,193,199,198
255,192,193,198
256,106,113,115
257,113,106,97
258,113,97,119
259,118,113,119
260,113,118,115
261,93,97,102
262,90,93,102
263,158,159,175
264,159,168,175
265,168,159,150
266,150,159,146
267,159,158,146
268,203,226,221
269,203,212,226
270,203,200,212
271,203,187,188
272,200,203,188
273,177,182,164
274,187,182,177
275,164,182,163
276,163,182,221
277,182,203,221
278,203,182,187
279,170,144,174
280,179,170,174
281,144,170,141
282,161,204,174
283,204,161,162
284,144,161,174
285,154,161,144
286,190,204,213
287,190,213,181
288,179,190,181
289,190,179,174
290,204,190,174
291,40,43,25
292,12,23,10
293,23,14,10
294,94,59,83
295,143,117,102
296,117,90,102
297,117,143,142
298,126,117,142
299,104,94,83
300,85,96,78
301,61,75,52
302,75,61,70
303,82,75,70
304,116,101,110
305,116,110,122
306,66,74,78
307,74,85,78
308,85,74,81
309,74,66,54
310,88,89,101
311,91,89,80
312,89,71,80
313,89,88,71
314,101,105,110
315,105,103,110
316,103,99,91
317,89,99,101
318,99,89,91
319,99,105,101
320,105,99,103
321,193,184,199
322,184,160,152
323,160,184,183
324,93,79,97
325,79,90,72
326,79,93,90
327,126,120,112
328,131,134,144
329,128,134,122
330,134,131,122
331,155,156,162
332,161,155,162
333,155,161,154
334,133,144,137
335,133,131,144
336,135,133,137
337,132,133,135
338,131,133,122
339,133,116,122
340,169,179,181
341,169,170,179
342,149,169,181
343,141,169,149
344,170,169,141
345,24,23,12
346,23,20,14
347,19,20,22
348,14,20,19
349,31,20,23
350,63,94,80
351,63,59,94
352,62,63,80
353,63,46,37
354,46,63,62
355,39,53,42
356,59,77,83
357,77,86,83
358,77,67,86
359,53,49,42
360,114,112,98
361,114,126,112
362,114,117,126
363,109,103,94
364,104,109,94
365,110,109,122
366,103,109,110
367,125,124,121
368,125,136,138
369,124,125,138
370,55,60,54
371,60,74,54
372,74,60,81
373,60,75,81
374,60,55,52
375,75,60,52
376,79,41,97
377,41,40,25
378,97,41,119
379,119,41,6
380,41,25,6
381,120,123,128
382,123,120,126
383,155,140,156
384,156,140,142
385,140,126,142
386,140,123,126
387,134,140,144
388,140,134,128
389,123,140,128
390,140,154,144
391,140,155,154
392,127,133,132
393,133,127,116
394,127,125,116
395,127,132,136
396,125,127,136
397,30,31,23
398,33,27,22
399,20,33,22
400,31,33,20
401,68,76,84
402,86,68,84
403,67,68,86
404,43,28,25
405,28,12,25
406,28,24,12
407,64,49,53
408,67,64,53
409,77,64,67
410,64,77,59
411,49,64,59
412,95,114,98
413,95,86,84
414,86,95,98
415,114,95,117
416,111,104,112
417,120,111,112
418,109,111,122
419,111,128,122
420,111,120,128
421,85,100,96
422,100,125,121
423,100,121,107
424,96,100,107
425,56,79,72
426,56,41,79
427,56,72,69
428,40,56,69
429,41,56,40
430,24,32,23
431,32,30,23
432,32,39,42
433,39,32,24
434,30,38,31
435,32,38,30
436,49,38,42
437,38,32,42
438,63,57,59
439,33,57,27
440,27,57,29
441,29,57,37
442,57,63,37
443,47,33,31
444,38,47,31
445,47,38,49
446,47,49,59
447,57,47,59
448,47,57,33
449,50,67,53
450,50,68,67
451,39,50,53
452,68,50,76
453,50,43,40
454,76,50,69
455,50,40,69
456,34,39,24
457,28,34,24
458,34,28,43
459,50,34,43
460,34,50,39
461,87,95,84
462,87,76,69
463,76,87,84
464,72,87,69
465,90,87,72
466,117,87,90
467,95,87,117
468,108,109,104
469,111,108,104
470,108,111,109
471,125,92,116
472,100,92,125
473,92,85,81
474,92,100,85
475,92,75,82
476,75,92,81
477,101,92,82
478,116,92,101
479,112,104,98
480,98,104,83
481,184,193,192
482,184,192,183
