no.,vertice_idx1,vertice_idx2,vertice_idx3
4,196,214,170
5,4,2,3
6,2,12,0
7,2,4,12
8,8,4,3
9,4,8,12
12,1175,1170,1172
13,1174,1168,1176
16,1150,1168,1174
17,1150,1136,1142
18,1168,1150,1142
19,722,734,753
20,476,505,462
21,505,571,462
24,681,647,714
25,349,277,300
28,206,176,195
29,176,206,205
30,428,476,462
31,214,254,249
32,8,23,12
33,127,154,114
34,1158,1170,1175
35,1082,1081,1059
38,1054,1092,1060
39,862,917,966
40,816,802,830
41,734,782,753
47,800,744,714
49,117,141,131
50,496,555,525
51,571,585,722
52,196,223,214
53,223,254,214
54,197,223,196
55,177,209,208
56,178,209,177
57,622,628,594
58,664,622,673
59,628,622,664
60,587,611,581
61,538,587,581
62,538,550,603
63,587,538,603
64,873,903,872
65,872,892,830
66,747,709,737
67,698,754,762
68,754,794,762
69,794,754,784
70,688,754,698
71,754,688,723
72,687,710,673
73,709,710,737
74,710,664,673
75,710,709,664
76,643,687,673
77,622,643,673
78,643,622,611
79,731,698,762
80,731,687,698
81,832,794,784
82,794,832,845
83,845,904,859
84,904,873,859
85,904,903,873
86,31,23,49
87,171,177,208
88,171,146,177
89,197,171,208
90,171,197,196
91,47,25,36
94,63,80,92
95,80,121,92
96,245,154,168
97,154,130,114
98,127,115,139
99,172,178,142
100,280,241,281
101,317,362,361
102,316,358,366
103,317,358,316
104,358,317,361
105,1151,1137,1123
106,1137,1112,1123
107,1112,1081,1123
108,1112,1137,1142
109,1081,1112,1084
110,1136,1112,1142
111,1112,1136,1084
112,1081,1102,1123
113,1102,1081,1082
115,1167,1154,1155
116,1083,1028,1076
117,970,991,996
118,1172,1162,1160
119,1065,1092,1054
120,1092,1065,1106
121,1146,1098,1124
122,1087,1065,1061
123,1064,1033,1060
124,1033,1054,1060
125,1033,996,1054
126,996,1033,1014
127,1092,1086,1060
128,1086,1064,1060
129,759,746,776
130,746,697,730
131,891,862,850
132,891,917,862
133,966,1057,1084
135,1057,1040,1059
136,1081,1057,1059
137,1057,1081,1084
138,1053,990,1014
139,1053,1040,990
140,1053,1064,1082
141,1053,1082,1059
142,1040,1053,1059
143,937,967,979
144,937,979,966
145,917,937,966
146,967,1013,979
147,1013,1057,979
148,1057,1013,1040
149,1040,1013,990
150,1013,967,990
151,967,949,990
152,949,954,990
153,968,954,927
154,990,968,1014
155,954,968,990
156,736,759,783
157,735,736,783
158,736,735,708
159,735,682,708
160,862,836,850
162,877,835,800
163,858,835,877
164,935,905,936
165,905,877,936
166,905,858,877
167,905,935,857
168,858,905,857
169,707,681,714
170,744,707,714
171,775,744,800
172,935,986,978
173,986,935,936
174,1019,986,936
175,647,601,560
176,601,536,560
177,681,655,647
178,707,655,681
179,742,743,774
180,743,742,713
181,948,935,978
182,1091,1097,1111
183,1091,1063,1097
184,1008,1018,978
185,986,1008,978
186,1008,986,1019
187,1018,985,978
188,854,861,826
189,248,206,195
190,206,248,205
191,237,207,212
192,207,237,195
193,237,248,195
197,96,140,90
198,141,175,131
199,282,245,235
200,282,235,265
201,292,282,265
202,294,287,268
203,405,425,379
211,350,394,428
214,394,350,371
215,350,327,371
216,429,394,371
217,428,429,476
218,394,429,428
219,338,351,311
220,327,351,371
221,351,289,311
222,289,351,327
223,395,429,371
224,429,395,448
225,351,395,371
226,395,351,338
227,555,532,581
228,532,538,581
229,532,496,497
230,532,555,496
231,487,532,497
232,538,532,487
233,555,567,525
234,611,586,581
235,586,555,581
236,586,622,594
237,622,586,611
238,567,586,594
239,586,567,555
240,672,628,664
241,628,672,642
242,505,530,571
243,530,585,571
244,223,255,254
245,255,289,254
246,255,197,208
247,255,223,197
248,496,457,497
