no.,vertice_idx1,vertice_idx2,vertice_idx3
0,40,118,88
1,136,40,36
2,136,118,40
3,172,136,36
4,118,124,88
5,1,2,0
6,758,749,783
7,172,8,4
8,78,40,88
9,190,78,88
10,187,172,201
11,757,319,274
12,70,102,239
13,102,119,239
14,11,2,1
15,833,812,813
16,812,833,783
17,890,833,875
18,833,890,901
19,676,713,748
20,713,758,748
21,21,172,36
22,21,8,172
23,147,136,172
24,171,147,172
25,124,117,88
26,117,190,88
27,40,47,36
28,177,171,172
29,211,177,172
30,191,222,226
31,319,280,274
32,319,720,590
33,757,720,319
34,102,83,111
35,83,102,70
36,125,102,111
37,102,125,119
38,119,144,239
39,144,178,239
40,125,144,119
41,144,125,148
42,4,3,1
43,3,11,1
44,207,162,181
45,886,890,875
46,895,890,894
47,890,895,901
48,701,663,707
49,663,701,650
50,833,791,816
51,812,739,813
52,739,772,813
53,135,151,118
54,136,143,118
55,143,135,118
56,21,14,8
57,166,147,171
58,147,166,176
59,191,166,171
60,166,191,176
61,209,292,291
62,122,106,150
63,200,177,211
64,222,200,211
65,177,200,171
66,200,191,171
67,200,222,191
68,274,231,201
69,631,712,691
70,720,631,590
71,712,631,720
72,502,531,569
73,531,502,508
74,298,275,309
75,183,217,216
76,192,183,216
77,183,192,153
78,144,173,178
79,173,144,148
80,2,6,0
81,6,16,0
82,9,3,4
83,3,9,11
84,584,614,572
85,584,510,573
86,510,584,572
87,640,584,573
88,584,640,614
89,510,514,573
90,514,510,485
91,513,510,572
92,162,156,181
93,145,156,162
94,196,244,223
95,712,719,691
96,878,887,890
97,887,878,865
98,595,626,650
99,626,663,650
100,577,626,595
101,626,577,585
102,840,821,851
103,821,840,817
104,794,821,817
105,862,840,851
106,862,864,840
107,825,843,860
108,791,762,816
109,762,791,761
110,727,762,761
111,815,791,833
112,823,833,816
113,823,846,833
114,833,857,875
115,846,857,833
116,773,740,761
117,740,772,704
118,772,740,773
119,749,725,783
120,767,812,783
121,143,165,135
122,158,165,143
123,292,317,291
124,317,296,291
125,106,203,150
126,146,124,118
127,151,146,118
128,596,587,563
129,627,596,563
130,596,652,587
131,652,596,627
132,101,122,90
133,122,101,106
134,69,101,90
135,133,170,132
136,79,69,90
137,45,33,21
138,18,33,32
139,26,21,36
140,26,45,21
141,213,187,201
142,231,213,201
143,213,212,187
144,187,212,172
145,212,211,172
146,280,251,274
147,251,231,274
148,251,213,231
149,251,212,213
150,611,547,559
151,630,611,559
152,552,630,559
153,630,552,631
154,630,631,691
155,434,396,412
156,362,321,304
157,321,362,358
158,298,263,275
159,263,233,275
160,394,422,393
161,502,458,508
162,458,469,508
163,469,509,508
164,344,382,394
165,344,394,393
166,298,344,393
167,382,411,394
168,422,411,442
169,411,422,394
170,411,402,442
171,411,382,402
172,217,252,216
173,269,252,217
174,275,289,309
175,289,310,309
176,310,289,320
177,289,252,320
178,252,311,320
179,311,252,269
180,311,269,303
181,327,311,303
182,383,389,412
183,396,383,412
184,338,310,320
185,126,140,154
186,60,70,0
187,16,60,0
188,184,193,217
189,183,184,217
190,215,173,192
191,173,215,178
192,6,10,16
193,11,10,2
194,10,6,2
195,19,12,22
196,15,12,8
197,12,15,22
198,7,9,4
199,73,55,76
200,33,55,32
201,55,33,45
202,162,206,180
203,207,206,162
204,180,194,154
205,206,194,180
206,194,206,228
207,640,657,614
208,514,549,573
209,635,640,573
210,635,715,640
211,669,706,695
212,545,494,526
213,494,474,526
214,436,445,485
215,444,436,485
216,444,510,435
217,510,444,485
218,444,404,436
219,264,313,282
220,363,326,372
221,363,404,371
222,363,313,326
223,510,453,435
224,513,453,510
225,170,175,132
226,116,133,132
227,122,116,90
228,133,116,122
229,131,145,120
230,145,131,156
231,131,141,156
232,142,141,121
233,141,131,121
234,145,155,140
235,155,145,162
236,155,162,180
237,155,180,154
238,140,155,154
239,244,257,223
240,196,224,244
241,188,196,223
242,256,257,283
243,257,256,223
244,255,264,282
245,747,719,712
246,747,720,757
247,747,712,720
248,811,747,757
249,886,883,890
250,883,878,890
251,869,883,886
252,764,794,817
253,638,679,663
254,679,638,670
255,638,609,670
256,818,821,794
257,877,862,851
258,869,877,851
259,877,869,886
260,730,701,707
261,701,730,716
262,793,769,825
263,730,769,793
264,843,863,860
265,857,863,875
266,863,857,860
267,839,843,825
268,762,705,741
269,657,705,677
270,705,762,727
271,790,815,773
272,815,790,791
273,790,773,761
274,791,790,761
275,772,814,813
276,814,833,813
277,814,815,833
278,801,823,816
279,857,850,860
280,850,825,860
281,850,793,825
282,656,655,583
283,622,657,677
284,657,622,614
285,614,622,572
286,721,725,749
287,721,749,758
288,713,721,758
289,735,725,702
290,569,603,612
291,158,199,165
292,135,152,151
293,165,152,135
294,199,152,165
295,159,143,136
296,159,158,143
297,147,159,136
298,159,147,176
299,159,199,158
300,199,159,230
301,20,14,21
302,20,18,14
303,33,20,21
304,20,33,18
305,14,13,8
306,13,15,8
307,368,317,292
308,401,421,343
309,421,448,407
310,464,448,489
311,296,332,302
312,203,208,150
