no.,vertice_idx1,vertice_idx2,vertice_idx3
5,13,8,10
8,859,866,878
13,922,932,924
17,129,160,135
18,114,129,135
19,114,126,92
20,126,114,135
24,142,163,152
25,2,1,0
27,1,3,8
28,4,2,5
29,1,4,3
30,4,1,2
31,819,802,803
33,835,866,859
34,829,835,859
35,506,535,505
36,517,536,470
37,865,834,850
39,980,986,981
40,968,972,961
41,976,969,984
42,910,922,924
43,909,910,924
44,960,974,970
45,978,974,972
47,974,978,981
49,949,943,934
50,943,949,951
51,959,960,970
52,963,959,970
53,958,963,951
54,949,958,951
55,711,749,736
56,749,711,730
57,806,841,830
58,885,909,894
59,763,807,798
60,807,763,788
61,231,253,221
62,253,252,221
64,56,75,73
65,75,93,73
66,93,114,92
67,73,93,92
68,93,75,101
69,957,839,1002
71,839,865,850
72,865,839,884
73,446,398,371
74,345,369,368
75,369,398,397
76,153,142,143
77,142,153,163
78,142,125,143
79,125,142,117
80,341,357,302
82,706,733,705
83,792,835,829
84,835,792,827
85,840,829,859
86,840,826,829
88,826,840,819
96,554,592,606
97,592,554,536
98,566,544,528
99,674,706,705
100,674,660,706
101,566,571,597
102,438,437,405
104,506,525,535
105,907,937,921
106,898,907,921
109,907,883,884
110,883,907,898
111,937,931,921
112,931,929,921
113,893,900,872
114,903,898,921
115,883,864,873
116,945,950,961
117,950,942,948
118,942,950,945
122,895,896,922
123,910,895,922
124,977,978,972
125,968,977,972
126,977,980,981
127,978,977,981
128,964,974,960
129,974,964,972
130,972,964,961
131,943,933,934
132,933,943,932
133,933,932,922
134,763,756,730
135,756,749,730
136,756,763,798
137,601,628,635
138,874,856,830
139,841,874,830
140,874,841,880
141,874,885,856
142,709,717,681
143,841,813,836
144,806,813,841
145,793,787,830
146,787,806,830
147,787,793,774
148,886,910,909
149,885,886,909
150,886,895,910
151,895,886,880
152,886,874,880
153,874,886,885
154,856,828,830
155,847,828,856
156,828,847,827
157,828,827,812
158,793,828,812
159,828,793,830
160,847,846,827
161,846,835,827
162,835,846,866
163,810,807,788
164,861,855,849
165,823,831,843
166,823,789,831
167,933,915,934
168,915,933,922
169,175,181,160
170,160,181,135
171,181,174,135
172,174,181,205
173,168,126,135
174,174,168,135
175,126,168,92
176,168,231,221
177,129,147,160
178,136,147,129
179,350,306,307
180,306,350,336
181,390,382,415
182,337,350,307
183,354,382,325
184,354,391,382
185,354,406,391
186,279,264,307
187,254,264,236
188,264,279,253
189,264,231,236
190,231,264,253
191,252,230,221
192,230,252,263
195,168,230,92
197,115,93,101
198,93,115,114
199,129,115,101
200,115,129,114
201,429,472,416
202,532,472,559
203,393,464,408
204,394,352,329
205,394,429,416
206,352,394,416
207,91,125,117
208,272,309,245
209,272,259,317
210,218,204,170
211,140,120,110
212,654,685,678
215,947,931,937
216,954,947,957
217,931,947,954
218,493,446,484
219,493,398,446
220,649,654,678
221,398,370,371
222,369,370,398
223,370,345,371
224,370,369,345
225,335,345,368
226,345,313,371
227,335,313,345
228,313,335,312
229,396,411,368
230,411,367,368
231,274,247,275
233,153,154,166
234,154,167,166
235,154,153,143
236,155,154,143
237,154,155,167
238,358,388,357
239,341,358,357
240,358,341,365
241,199,219,226
242,163,171,152
243,12,4,5
244,15,12,5
245,4,12,3
246,660,714,706
247,714,733,706
248,826,805,829
249,805,792,829
250,643,620,607
251,620,592,607
252,620,643,606
253,592,620,606
