no.,vertice_idx1,vertice_idx2,vertice_idx3
8,2,1,0
9,189,183,190
11,66,53,80
12,58,53,48
13,53,58,80
14,17,12,7
15,12,10,7
16,13,22,26
17,22,34,26
19,71,66,80
20,101,71,80
21,71,76,66
22,145,129,134
23,129,145,139
28,189,186,183
29,171,186,179
30,186,171,183
32,41,40,26
33,40,58,48
34,138,149,155
37,141,138,155
38,3,4,1
39,2,3,1
40,6,3,2
41,5,6,7
42,10,5,7
43,5,10,4
44,3,5,4
45,5,3,6
46,18,17,7
47,6,18,7
49,18,24,17
50,51,62,50
51,62,65,50
52,70,65,62
53,15,11,8
56,9,15,8
57,4,9,8
59,9,10,12
60,15,9,12
61,67,79,64
63,89,71,101
64,71,89,76
65,100,89,101
66,76,89,84
67,125,100,101
68,100,125,109
69,165,154,155
70,185,187,190
73,128,129,139
74,128,118,129
75,128,106,108
76,118,128,108
77,142,173,161
78,173,142,139
79,158,142,161
80,128,142,123
81,142,128,139
83,142,158,157
84,173,169,161
85,145,159,139
86,173,159,182
87,159,173,139
88,160,159,145
89,159,174,182
90,159,160,174
91,58,52,63
92,40,52,58
93,52,40,41
94,52,59,63
95,78,59,64
96,59,43,64
97,67,77,79
98,78,86,102
99,79,86,64
100,86,78,64
101,103,101,80
102,58,81,80
103,81,103,80
104,103,81,93
105,24,25,30
106,25,24,18
109,17,21,12
112,82,74,61
113,110,107,138
114,107,149,138
115,75,70,83
116,75,65,70
117,75,82,61
118,65,75,61
119,57,60,69
120,60,74,69
121,74,60,61
122,60,49,61
123,46,57,56
124,49,54,61
125,65,54,50
126,54,65,61
127,54,39,50
128,39,54,49
129,14,11,15
130,14,22,13
131,11,14,13
132,67,55,56
133,55,67,64
134,106,96,108
137,96,99,108
138,99,96,90
139,89,97,84
140,97,100,109
141,97,89,100
142,97,90,84
143,97,99,90
144,174,163,175
145,160,163,174
146,163,160,153
147,136,125,143
148,173,181,185
149,181,187,185
150,188,185,190
151,188,184,185
152,183,188,190
153,184,188,183
154,176,184,183
155,171,176,183
156,176,171,168
157,166,176,168
158,125,124,109
159,129,124,134
160,118,124,129
161,136,124,125
163,114,128,123
164,128,114,106
165,184,178,185
166,178,173,185
167,178,169,173
168,59,73,63
169,78,73,59
170,42,43,59
171,42,52,41
172,52,42,59
173,42,41,26
174,43,42,26
175,34,38,26
176,38,43,26
177,44,38,34
178,55,38,44
179,43,38,64
180,38,55,64
182,133,135,141
183,135,133,121
184,110,135,121
185,135,110,138
186,133,117,121
187,117,116,102
188,117,133,141
189,116,105,102
190,105,78,102
191,105,73,78
192,144,141,155
193,154,144,155
194,68,67,56
195,68,77,67
196,77,68,69
197,68,57,69
198,57,68,56
199,119,125,101
200,103,119,101
201,19,15,12
202,21,19,12
203,24,23,17
204,23,21,17
205,98,107,110
206,149,120,150
207,107,120,149
208,88,75,83
209,75,88,82
210,45,46,56
211,45,44,34
212,22,31,34
213,31,45,34
214,45,31,46
215,27,31,22
216,31,27,32
217,46,37,57
218,37,60,57
219,60,37,49
220,31,37,46
221,37,31,32
222,37,39,49
223,112,118,108
224,99,112,108
225,124,112,109
226,112,124,118
227,112,97,109
228,97,112,99
230,163,170,175
231,151,153,143
232,160,146,153
233,146,145,134
234,146,160,145
235,124,146,134
236,146,124,136
237,187,180,182
238,181,180,187
239,180,173,182
240,180,181,173
241,167,158,161
242,169,167,161
243,158,167,157
244,167,166,157
245,81,85,93
246,127,117,141
247,117,127,116
248,86,94,102
249,94,117,102
250,94,86,79
251,105,104,73
252,85,104,93
253,104,85,73
254,19,16,15
255,16,14,15
256,14,16,22
257,33,37,32
258,37,33,39
259,36,28,30
260,28,24,30
261,28,23,24
262,98,95,107
263,120,122,150
266,70,122,83
267,111,120,107
268,111,88,83
269,122,111,83
270,111,122,120
271,162,170,163
272,162,163,153
273,151,162,153
274,146,147,153
275,147,146,136
276,153,147,143
277,147,136,143
278,176,177,184
279,177,176,166
280,167,177,166
281,72,85,81
282,85,72,73
283,72,81,58
284,72,58,63
285,73,72,63
286,144,126,141
287,126,127,141
288,126,105,116
289,127,126,116
290,113,94,110
291,94,113,117
292,113,110,121
293,117,113,121
294,77,91,79
295,91,94,79
296,91,98,110
297,94,91,110
298,20,16,19
299,33,20,19
300,20,27,22
301,16,20,22
302,27,20,32
303,20,33,32
304,29,19,21
305,29,33,19
306,23,29,21
307,28,29,23
308,95,92,107
309,88,92,82
310,92,111,107
311,111,92,88
312,170,164,165
313,162,164,170
314,148,144,154
315,172,177,167
316,178,172,169
317,172,167,169
318,172,178,184
319,177,172,184
320,51,47,62
321,47,36,62
322,33,35,39
323,29,35,33
324,39,35,50
325,35,51,50
326,35,47,51
327,35,29,28
328,35,28,36
329,47,35,36
330,87,92,95
331,87,74,82
332,92,87,82
333,87,77,69
334,74,87,69
335,87,95,98
336,87,91,77
337,91,87,98
338,152,156,151
339,156,162,151
340,156,164,162
341,164,156,165
342,156,154,165
343,156,148,154
344,148,156,152
345,140,152,151
346,140,132,152
347,140,151,143
348,130,126,144
349,131,140,143
350,125,131,143
351,119,131,125
352,140,131,132
353,131,119,103
354,132,131,103
355,115,130,132
356,115,132,103
357,115,104,105
358,115,103,93
359,104,115,93
360,126,115,105
361,130,115,126
362,130,137,132
363,137,148,152
364,132,137,152
365,148,137,144
366,137,130,144
367,45,55,44
368,55,45,56
