no.,vertice_idx1,vertice_idx2,vertice_idx3
0,58,252,337
1,70,6,2
2,35,6,70
3,226,235,213
4,107,73,79
5,58,73,252
6,73,50,56
7,50,73,58
8,37,47,56
9,382,58,337
10,382,388,395
11,388,382,375
12,50,49,39
13,49,50,58
14,50,45,56
15,45,37,56
16,27,44,39
17,44,50,39
18,45,44,36
19,44,45,50
20,78,111,88
21,191,204,182
22,365,359,361
23,319,343,328
24,309,287,226
25,309,226,389
26,319,309,343
27,287,249,226
28,249,235,226
29,110,111,140
30,204,202,182
31,235,212,213
32,47,60,56
33,60,47,31
34,45,33,37
35,33,45,36
36,20,19,1
37,19,15,0
38,1,19,0
39,19,33,36
40,33,30,37
41,30,19,20
42,19,30,33
43,26,20,31
44,26,30,20
45,363,354,389
46,309,354,343
47,354,309,389
48,363,372,369
49,382,374,375
50,374,382,337
51,340,374,337
52,393,389,395
53,49,52,39
54,52,49,58
55,52,27,39
56,52,58,0
57,27,52,0
58,15,23,0
59,23,27,0
60,63,35,70
61,78,63,70
62,75,78,70
63,4,8,3
64,2,4,3
65,6,4,2
66,8,5,3
67,5,2,3
68,5,1,2
69,5,20,1
70,20,5,31
71,177,191,182
72,177,173,191
73,343,334,328
74,331,334,343
75,316,319,328
76,334,316,328
77,365,367,359
78,374,367,375
79,367,374,340
80,111,99,88
81,110,99,111
82,95,107,79
83,104,110,112
84,202,216,213
85,216,202,204
86,216,226,213
87,216,204,226
88,201,202,213
89,212,201,213
90,201,212,188
91,215,227,199
92,227,243,214
93,69,73,56
94,60,69,56
95,69,60,31
96,47,40,31
97,40,26,31
98,26,40,30
99,40,47,37
100,30,40,37
101,358,363,369
102,362,358,369
103,394,393,395
104,383,388,375
105,378,383,375
106,370,365,361
107,370,378,375
108,367,370,375
109,370,367,365
110,44,32,36
111,93,75,100
112,7,4,6
113,4,7,8
114,14,18,12
115,61,69,31
116,73,61,79
117,69,61,73
118,277,266,278
119,298,277,278
120,252,288,337
121,288,340,337
122,288,325,340
123,325,344,340
124,367,344,359
125,344,367,340
126,309,297,287
127,297,296,287
128,310,309,319
129,296,286,256
130,267,249,287
131,267,264,259
132,264,240,259
133,252,170,221
134,73,170,252
135,170,197,221
136,85,78,88
137,92,85,88
138,85,77,78
139,77,85,92
140,99,98,88
141,98,92,88
142,98,99,110
143,104,98,110
144,101,98,104
145,202,181,182
146,201,181,202
147,203,215,199
148,154,161,140
149,161,186,169
150,227,186,199
151,243,225,214
152,137,110,140
153,161,137,140
154,184,178,169
155,178,184,214
156,113,93,100
157,127,75,70
158,75,127,100
159,127,70,143
160,142,177,149
161,142,127,143
162,127,142,125
163,173,142,143
164,177,142,173
165,379,383,378
166,364,362,369
167,364,356,362
168,368,380,373
169,360,354,363
170,358,360,363
171,329,339,347
172,339,329,321
173,318,339,321
174,393,390,389
175,391,390,393
176,394,392,393
177,392,391,393
178,391,392,388
179,388,392,395
180,392,394,395
181,386,391,388
182,383,386,388
183,379,386,383
184,32,28,36
185,19,28,15
186,28,19,36
187,84,77,92
188,10,7,6
189,10,14,12
190,7,10,12
191,10,21,14
192,18,11,12
193,11,7,12
194,7,11,8
195,11,13,8
196,11,17,13
197,17,11,18
198,61,71,79
199,323,315,316
200,315,323,307
201,323,334,331
202,323,316,334
203,223,196,207
204,266,269,278
205,298,314,313
206,314,329,313
207,329,314,321
208,314,318,321
209,269,275,278
210,281,275,270
211,318,300,307
212,314,300,318
213,300,314,298
214,262,242,255
215,268,261,279
216,268,288,252
217,247,268,252
218,268,247,261
219,288,284,325
220,284,268,279
221,268,284,288
222,356,357,362
223,330,320,313
224,329,330,313
225,338,336,347
226,336,329,347
227,330,336,338
228,336,330,329
229,359,342,361
230,344,342,359
231,350,345,338
232,335,344,325
233,342,335,332
234,335,342,344
235,303,297,309
236,297,303,296
237,310,303,309
238,286,251,256
239,243,251,270
240,251,243,227
241,301,286,296
242,303,301,296
243,301,303,310
244,258,296,256
245,267,260,249
246,260,267,259
247,249,260,235
248,260,240,235
249,240,260,259
250,274,267,287
251,267,274,264
252,296,274,287
253,258,274,296
254,274,258,264
255,240,231,235
256,231,212,235
257,231,219,212
258,231,228,219
259,153,73,107
260,153,170,73
261,171,197,170
262,171,153,166
263,153,171,170
264,122,103,118
265,103,96,97
266,95,102,107
267,102,122,107
268,122,102,103
269,96,102,95
270,102,96,103
271,103,115,118
272,139,123,145
273,181,168,182
274,168,177,182
275,177,168,149
276,200,203,175
277,185,184,169
278,186,185,169
279,185,186,227
280,185,227,214
281,184,185,214
282,186,179,199
283,179,186,161
284,179,203,199
285,203,179,175
286,179,154,175
287,154,179,161
288,224,223,207
289,225,224,207
290,233,224,239
291,224,233,223
292,110,126,112
293,137,126,110
294,157,139,145
295,194,178,214
296,225,194,214
297,194,225,207
298,111,134,140
299,116,134,111
300,154,162,175
301,106,113,100
302,127,106,100
303,106,127,125
304,132,142,149
305,142,132,125
306,113,105,93
307,105,116,111
308,93,105,75
309,78,105,111
310,75,105,78
311,371,364,369
312,364,371,368
313,372,371,369
314,376,371,372
315,380,371,376
316,371,380,368
317,356,366,355
318,364,366,356
319,366,364,368
320,355,366,361
321,366,368,373
322,366,370,361
323,370,366,373
324,380,381,384
325,381,380,376
326,381,376,372
327,381,363,389
328,381,372,363
329,380,377,373
330,377,380,379
331,377,379,378
332,377,370,373
333,370,377,378
334,387,380,384
335,387,381,389
336,381,387,384
337,339,351,347
338,351,357,347
339,351,358,362
340,357,351,362
341,385,390,391
342,386,385,391
343,385,386,379
344,390,385,389
345,385,387,389
346,380,385,379
347,387,385,380
348,22,23,15
349,28,22,15
350,22,32,23
351,22,28,32
352,94,101,97
353,68,63,78
354,63,46,35
355,54,46,63
356,46,54,51
357,57,53,51
358,57,68,74
359,68,57,63
360,57,54,63
361,54,57,51
362,29,16,13
363,13,9,8
364,16,9,13
365,9,5,8
366,5,9,31
367,9,16,31
368,322,339,318
369,322,318,307
370,323,322,307
371,322,323,331
372,245,233,239
373,257,243,270
374,275,257,270
375,257,275,269
376,300,293,307
377,293,294,307
378,232,252,221
379,232,247,252
380,261,253,279
381,272,248,254
382,253,272,279
383,272,253,248
384,330,333,320
385,333,327,320
386,345,333,338
387,333,330,338
388,342,333,345
389,333,342,332
390,327,333,332
391,327,317,320
392,349,342,345
393,349,350,355
394,350,349,345
395,349,355,361
396,342,349,361
397,352,356,355
398,350,352,355
399,357,352,347
400,352,357,356
401,352,338,347
402,352,350,338
403,326,335,325
404,283,251,286
405,294,283,286
406,305,301,310
407,316,305,319
408,305,310,319
409,258,246,264
410,246,258,256
411,236,231,240
412,236,228,231
413,236,240,264
414,246,236,264
415,153,138,166
416,138,155,166
417,155,138,144
418,138,153,107
419,122,138,107
420,138,122,144
421,248,237,254
422,229,237,221
423,237,232,221
424,232,237,248
425,262,238,242
426,238,262,254
427,237,238,254
428,238,237,229
429,128,122,118
430,122,128,144
431,108,103,97
432,108,115,103
433,115,108,119
434,101,108,97
435,109,123,119
436,108,109,119
437,109,108,101
438,109,101,104
439,109,104,112
440,136,132,149
441,180,181,201
442,180,201,188
443,165,168,181
444,180,165,181
445,165,180,164
446,136,165,164
447,168,165,149
448,165,136,149
449,210,228,215
450,203,210,215
451,200,210,203
452,212,208,188
453,219,208,212
454,224,230,239
455,230,224,225
456,230,243,239
457,230,225,243
458,123,124,145
459,126,124,112
460,124,109,112
461,109,124,123
462,152,161,169
463,152,137,161
464,174,157,178
465,194,174,178
466,157,174,139
467,134,147,140
468,147,154,140
469,147,162,154
470,106,114,113
471,114,136,113
472,136,114,132
473,353,360,358
474,351,353,358
475,360,353,354
476,91,84,92
477,91,94,84
478,94,91,101
479,98,91,92
480,91,98,101
481,77,72,78
482,72,68,78
483,64,48,53
484,71,65,66
485,65,64,66
486,53,42,51
487,17,24,13
488,24,29,13
489,24,34,38
490,29,24,38
491,57,67,53
492,64,67,66
493,67,64,53
494,67,57,74
495,189,171,166
496,171,189,197
497,189,205,197
498,189,206,205
499,198,196,223
500,198,187,196
501,263,245,266
502,263,266,277
503,263,276,255
504,276,263,277
505,245,244,233
506,244,263,255
507,263,244,245
508,242,244,255
509,222,244,242
510,244,222,223
511,233,244,223
512,250,257,269
513,250,245,239
514,243,250,239
515,257,250,243
516,250,269,266
517,245,250,266
518,289,293,300
519,289,300,298
520,289,275,281
521,293,289,281
522,289,298,278
523,275,289,278
524,241,232,248
525,253,241,248
526,232,241,247
527,262,265,254
528,265,272,254
529,320,311,313
530,317,311,320
531,324,326,312
532,317,324,312
533,324,317,327
534,324,327,332
535,335,324,332
536,326,324,335
537,251,282,270
538,283,282,251
539,282,281,270
540,282,293,281
541,293,282,294
542,282,283,294
543,308,305,316
544,315,308,316
545,308,315,307
546,294,308,307
547,301,295,286
548,305,295,301
549,295,294,286
550,295,308,294
551,308,295,305
552,228,234,215
553,215,234,227
554,236,234,228
555,234,236,246
556,234,246,256
557,251,234,256
558,234,251,227
559,156,128,158
560,128,156,144
561,156,155,144
562,174,159,139
563,159,187,158
564,115,133,118
565,133,128,118
566,128,133,158
567,96,90,97
568,94,86,84
569,86,83,74
570,86,94,97
571,90,86,97
572,86,90,83
573,136,121,113
574,167,176,163
575,176,167,188
576,167,180,188
577,180,167,164
578,151,136,164
579,167,151,164
580,151,167,141
581,228,211,219
582,210,211,228
583,211,208,219
584,211,210,200
585,146,157,145
586,152,146,137
587,146,126,137
588,124,146,145
589,146,124,126
590,183,159,174
591,187,183,196
592,159,183,187
593,193,194,207
594,193,174,194
595,193,183,174
596,196,193,207
597,183,193,196
598,162,148,163
599,147,148,162
600,148,147,134
601,132,117,125
602,114,117,132
603,117,106,125
604,117,114,106
605,353,348,354
606,354,348,343
607,341,322,331
608,322,341,339
609,341,348,353
610,341,331,343
611,348,341,343
612,346,351,339
613,346,353,351
614,341,346,339
615,346,341,353
616,62,71,61
617,62,65,71
618,43,46,51
619,42,43,51
620,46,43,35
621,48,41,53
622,41,42,53
623,42,41,34
624,34,41,38
625,41,48,38
626,205,220,197
627,197,220,221
628,220,229,221
629,220,238,229
630,206,192,209
631,192,206,189
632,192,189,166
633,218,198,223
634,222,218,223
635,209,218,222
636,271,265,262
637,271,262,255
638,276,271,255
639,272,280,279
640,304,311,317
641,304,276,277
642,311,304,313
643,304,298,313
644,298,304,277
645,129,115,119
646,129,133,115
647,129,123,139
648,123,129,119
649,89,96,95
650,89,90,96
651,86,81,84
652,81,86,74
653,84,81,77
654,81,72,77
655,68,81,74
656,72,81,68
657,120,105,113
658,121,120,113
659,105,120,116
660,116,120,130
661,131,121,136
662,151,131,136
663,131,120,121
664,120,131,130
665,131,141,130
666,131,151,141
667,208,190,188
668,211,190,208
669,190,211,200
670,190,176,188
671,176,190,175
672,190,200,175
673,146,160,157
674,160,146,152
675,157,160,178
676,178,160,169
677,160,152,169
678,135,148,134
679,135,116,130
680,135,134,116
681,148,135,141
682,141,135,130
683,55,62,61
684,55,29,38
685,29,55,16
686,55,61,31
687,16,55,31
688,25,21,35
689,43,25,35
690,25,42,34
691,25,43,42
692,25,18,14
693,21,25,14
694,24,25,34
695,206,217,205
696,217,220,205
697,217,209,222
698,217,206,209
699,217,222,242
700,238,217,242
701,220,217,238
702,198,195,187
703,192,195,209
704,195,218,209
705,218,195,198
706,265,273,272
707,271,273,265
708,273,280,272
709,280,290,279
710,290,284,279
711,284,290,325
712,290,299,325
713,129,150,133
714,150,159,158
715,133,150,158
716,159,150,139
717,150,129,139
718,87,95,79
719,87,89,95
720,90,82,83
721,89,82,90
722,83,82,74
723,87,82,89
724,48,59,38
725,59,55,38
726,59,48,64
727,55,59,62
728,65,59,64
729,62,59,65
730,172,195,192
731,172,156,158
732,187,172,158
733,195,172,187
734,156,172,155
735,155,172,166
736,172,192,166
737,285,271,276
738,285,273,271
739,273,285,280
740,82,76,74
741,67,76,66
742,76,67,74
743,76,71,66
744,304,302,276
745,302,317,312
746,302,304,317
747,285,291,280
748,290,291,299
749,291,290,280
750,80,82,87
751,80,76,82
752,80,87,79
753,71,80,79
754,76,80,71
755,292,285,276
756,302,292,276
757,292,291,285
758,291,292,299
759,306,302,312
760,326,306,312
761,292,306,299
762,306,292,302
763,306,326,325
764,299,306,325
765,23,32,27
766,32,44,27
767,21,10,6
768,35,21,6
769,176,162,163
770,162,176,175
771,241,253,261
772,247,241,261
773,167,148,141
774,148,167,163
775,25,24,17
776,25,17,18
