no.,vertice_idx1,vertice_idx2,vertice_idx3
0,50,69,75
1,31,50,26
2,193,114,209
3,193,191,114
4,74,64,33
5,74,17,114
6,17,74,33
7,198,214,178
8,233,234,236
9,234,235,236
10,193,195,191
11,191,173,114
12,173,154,114
13,64,60,33
14,60,42,33
15,144,138,117
16,119,106,107
17,111,128,214
18,94,111,214
19,14,2,4
20,36,31,26
21,235,226,236
22,212,219,222
23,129,110,114
24,194,190,188
25,190,171,188
26,83,74,114
27,110,83,114
28,127,144,117
29,127,83,110
30,127,129,144
31,129,127,110
32,72,60,64
33,72,62,60
34,91,82,124
35,82,72,87
36,72,82,62
37,86,89,101
38,183,198,178
39,183,187,198
40,187,183,181
41,89,92,101
42,113,91,124
43,147,144,167
44,147,138,144
45,121,86,101
46,86,121,109
47,84,63,85
48,214,143,178
49,128,143,214
50,187,184,198
51,184,187,179
52,187,182,179
53,182,187,181
54,99,111,94
55,119,118,106
56,118,111,106
57,118,119,128
58,111,118,128
59,106,95,107
60,95,80,107
61,69,76,75
62,76,94,75
63,76,99,94
64,2,3,4
65,1,2,0
66,5,1,0
67,1,3,2
68,3,1,5
69,10,7,9
70,19,10,9
71,7,10,4
72,10,14,4
73,22,36,26
74,36,22,37
75,43,46,54
76,56,43,54
77,53,56,63
78,214,231,236
79,231,233,236
80,196,195,193
81,196,204,207
82,196,193,209
83,204,196,209
84,226,223,217
85,223,210,217
86,210,223,219
87,219,223,222
88,223,226,222
89,189,173,191
90,195,189,191
91,192,189,195
92,189,192,188
93,200,192,195
94,192,200,188
95,154,136,114
96,136,129,114
97,186,189,188
98,189,186,173
99,171,186,188
100,158,186,171
101,173,172,154
102,172,158,154
103,186,172,173
104,172,186,158
105,180,176,167
106,190,177,171
107,177,164,171
108,180,177,190
109,129,153,144
110,153,164,144
111,164,153,171
112,153,158,171
113,60,51,42
114,62,51,60
115,97,127,117
116,127,97,83
117,83,88,74
118,97,88,83
119,73,72,64
120,72,73,87
121,73,88,87
122,74,73,64
123,88,73,74
124,116,138,124
125,138,116,117
126,63,71,85
127,126,113,124
128,113,134,103
129,126,134,113
130,134,126,137
131,157,134,137
132,134,157,139
133,98,84,85
134,86,98,85
135,98,86,109
136,119,130,128
137,130,143,128
138,149,183,178
139,168,182,181
140,132,140,145
141,125,134,139
142,174,163,185
143,184,174,185
144,174,157,163
145,174,184,179
146,146,157,137
147,157,146,163
148,157,152,139
149,66,76,69
150,66,69,50
151,57,66,50
152,76,79,99
153,95,79,80
154,6,3,5
155,13,6,5
156,7,6,9
157,6,7,4
158,3,6,4
159,8,13,5
160,8,5,0
161,23,24,27
162,37,23,27
163,22,23,37
164,12,10,19
165,24,12,19
166,10,12,14
167,29,25,30
168,43,40,35
169,36,49,31
170,31,49,50
171,49,57,50
172,228,231,214
173,206,196,207
174,210,206,217
175,196,206,195
176,206,216,217
177,216,206,207
178,225,226,217
179,216,225,217
180,226,225,236
181,200,203,212
182,212,203,219
183,203,210,219
184,203,200,195
185,177,170,164
186,144,170,167
187,164,170,144
188,170,180,167
189,170,177,180
190,136,142,129
191,142,153,129
192,153,142,158
193,158,142,154
194,142,136,154
195,51,45,42
196,25,45,30
197,44,55,46
198,46,55,54
199,38,43,35
200,43,38,46
201,38,44,46
202,96,82,87
203,96,97,117
204,116,96,117
205,82,96,124
206,96,116,124
207,86,81,89
208,93,90,62
209,93,82,91
210,82,93,62
211,90,93,103
212,113,93,91
213,93,113,103
214,90,102,92
215,92,102,101
216,102,112,101
217,120,119,107
218,120,130,119
219,130,120,143
220,121,131,109
221,132,131,121
222,131,132,145
223,143,165,178
224,165,149,178
225,140,150,145
226,125,133,112
227,132,133,140
228,133,125,139
229,134,105,103
230,125,105,134
231,105,90,103
232,105,102,90
233,79,100,99
234,100,79,95
235,99,100,111
236,111,100,106
237,100,95,106
238,79,67,80
239,67,66,57
240,66,70,76
241,70,79,76
242,67,70,66
243,70,67,79
244,21,25,13
245,21,17,33
246,42,21,33
247,45,21,42
248,21,45,25
249,16,22,26
250,14,16,2
251,23,18,24
252,18,12,24
253,12,18,14
254,18,16,14
255,18,23,22
256,16,18,22
257,28,24,19
258,28,38,35
259,38,28,29
260,24,28,27
261,20,28,19
262,28,20,29
263,25,20,13
264,29,20,25
265,34,37,27
266,41,43,56
267,41,40,43
268,53,41,56
269,41,34,40
270,34,41,37
271,47,36,37
272,47,49,36
273,208,228,214
274,198,208,214
275,202,208,185
276,184,208,198
277,208,184,185
278,197,190,194
279,197,180,190
280,180,197,176
281,197,175,176
282,197,202,185
283,175,197,185
284,220,208,202
285,208,220,228
286,230,235,234
287,233,230,234
288,218,212,222
289,161,160,147
290,176,161,167
291,161,147,167
292,147,141,138
293,160,141,147
294,166,160,175
295,163,166,185
296,166,175,185
297,206,201,195
298,201,206,210
299,201,203,195
300,203,201,210
301,225,213,209
302,213,225,216
303,213,204,209
304,204,213,207
305,213,216,207
306,58,51,62
307,58,45,51
308,55,59,54
309,59,71,63
310,59,56,54
311,56,59,63
312,39,29,30
313,39,38,29
314,38,39,44
315,77,81,86
316,81,77,71
317,77,86,85
318,71,77,85
319,90,78,62
320,78,81,71
321,78,90,92
322,78,58,62
323,58,78,71
324,78,92,89
325,81,78,89
326,98,108,84
327,108,98,109
328,104,120,107
329,80,104,107
330,84,104,80
331,108,104,84
332,104,108,120
333,108,123,120
334,123,131,149
335,131,123,109
336,123,108,109
337,148,131,145
338,131,148,149
339,149,148,183
340,151,150,140
341,152,151,139
342,150,151,168
343,151,133,139
344,133,151,140
345,162,150,168
346,150,162,145
347,162,148,145
348,148,162,183
349,183,162,181
350,162,168,181
351,133,122,112
352,122,133,132
353,122,132,121
354,122,121,101
355,112,122,101
356,102,115,112
357,105,115,102
358,115,125,112
359,115,105,125
360,49,61,57
361,47,61,49
362,61,53,63
363,61,47,53
364,8,11,13
365,11,21,13
366,21,11,17
367,17,11,0
368,11,8,0
369,40,32,35
370,32,28,35
371,28,32,27
372,32,34,27
373,34,32,40
374,15,19,9
375,15,20,19
376,20,15,13
377,6,15,9
378,15,6,13
379,41,48,37
380,48,47,37
381,48,41,53
382,47,48,53
383,228,229,231
384,220,229,228
385,231,232,233
386,232,230,233
387,229,232,231
388,232,229,220
389,199,194,188
390,200,199,188
391,199,200,212
392,218,199,212
393,227,218,222
394,226,227,222
395,227,226,235
396,230,227,235
397,227,230,224
398,218,227,224
399,135,146,137
400,135,141,146
401,135,126,124
402,126,135,137
403,138,135,124
404,141,135,138
405,156,141,160
406,166,156,160
407,141,156,146
408,146,156,163
409,156,166,163
410,52,55,44
411,39,52,44
412,52,58,71
413,58,52,45
414,59,52,71
415,52,59,55
416,45,52,30
417,52,39,30
418,120,155,143
419,123,155,120
420,155,123,149
421,155,165,143
422,165,155,149
423,159,151,152
424,159,174,179
425,174,159,157
426,159,152,157
427,65,67,57
428,61,65,57
429,67,65,80
430,221,211,224
431,230,221,224
432,221,232,220
433,232,221,230
