no.,vertice_idx1,vertice_idx2,vertice_idx3
0,550,530,560
1,556,550,560
2,528,509,530
3,55,103,17
4,5,1,0
5,1,3,0
6,92,55,60
7,100,68,148
8,584,581,605
9,509,487,530
10,487,492,530
11,492,487,477
12,528,540,538
13,556,540,550
14,550,540,530
15,540,528,530
16,55,44,60
17,363,239,477
18,239,363,326
19,92,180,106
20,136,100,148
21,2,17,0
22,55,74,103
23,74,113,103
24,113,111,103
25,303,383,412
26,348,383,303
27,605,569,560
28,581,569,605
29,569,556,560
30,28,55,17
31,28,44,55
32,363,356,326
33,609,303,412
34,239,181,148
35,181,239,225
36,165,185,178
37,181,165,148
38,165,181,185
39,146,97,106
40,97,146,113
41,100,79,68
42,96,79,100
43,71,92,60
44,71,101,92
45,2,11,17
46,11,20,17
47,61,53,50
48,53,61,62
49,1,6,3
50,239,52,5
51,68,52,148
52,52,239,148
53,92,90,55
54,90,92,106
55,97,90,106
56,86,97,113
57,74,86,113
58,86,90,97
59,86,74,55
60,90,86,55
61,383,395,412
62,395,383,379
63,540,555,538
64,555,540,556
65,575,581,584
66,527,528,538
67,495,487,509
68,20,29,17
69,29,28,17
70,386,387,405
71,372,382,347
72,405,409,446
73,387,409,405
74,409,387,382
75,372,359,376
76,359,372,347
77,334,359,347
78,359,334,326
79,220,197,208
80,307,330,305
81,330,307,324
82,198,188,195
83,188,198,204
84,315,302,316
85,331,315,316
86,310,331,316
87,331,310,333
88,333,320,346
89,310,320,333
90,382,337,347
91,337,334,347
92,337,322,334
93,607,606,602
94,570,591,587
95,591,577,602
96,612,605,614
97,517,532,557
98,188,171,195
99,187,204,208
100,187,188,204
101,185,194,178
102,194,191,178
103,200,214,238
104,191,189,178
105,180,179,106
106,179,146,106
107,138,143,147
108,143,138,125
109,161,150,147
110,150,161,160
111,150,138,147
112,138,150,142
113,134,143,125
114,134,96,100
115,96,134,125
116,101,130,92
117,130,180,92
118,130,151,180
119,130,117,124
120,117,130,101
121,80,78,72
122,57,61,50
123,71,87,101
124,87,71,62
125,12,11,2
126,71,56,62
127,56,53,62
128,53,56,49
129,56,71,60
130,53,32,50
131,32,33,50
132,32,53,49
133,32,29,20
134,19,6,13
135,13,7,5
136,6,7,13
137,7,1,5
138,7,6,1
139,6,4,3
140,4,9,2
141,3,4,0
142,4,2,0
143,52,43,34
144,39,43,51
