no.,vertice_idx1,vertice_idx2,vertice_idx3
0,446,502,344
1,35,67,79
2,149,293,344
3,5,1,2
4,1,5,17
5,5,2,3
6,17,5,3
7,501,690,664
8,501,485,465
9,690,501,727
10,638,501,664
11,541,590,573
12,690,672,664
13,44,39,51
14,29,39,18
15,39,44,35
16,39,14,18
17,14,39,35
18,490,524,484
19,1,12,0
20,12,17,25
21,12,1,17
22,445,425,465
23,425,445,424
24,104,117,149
25,67,93,79
26,93,104,79
27,104,93,117
28,222,293,149
29,296,271,278
30,548,541,573
31,713,690,727
32,726,729,730
33,729,726,727
34,644,638,664
35,605,590,541
36,501,605,541
37,638,605,501
38,521,518,511
39,518,521,552
40,521,539,552
41,548,539,522
42,539,521,522
43,49,67,35
44,67,49,61
45,219,181,197
46,181,219,218
47,305,304,273
48,524,499,484
49,490,510,524
50,536,510,518
51,415,414,397
52,502,562,603
53,545,562,502
54,523,513,495
55,372,353,349
56,338,301,302
57,320,301,338
58,427,428,459
59,353,378,344
60,410,378,394
61,378,372,394
62,372,378,353
63,378,446,344
64,378,410,446
65,324,296,278
66,296,324,349
67,312,296,349
68,14,6,19
69,6,14,35
70,6,4,7
71,12,37,20
72,100,86,147
73,14,21,18
74,21,14,19
75,47,21,48
76,21,47,18
77,64,40,41
78,29,40,46
79,40,64,46
80,258,277,241
81,258,281,277
82,480,473,511
83,492,526,522
84,548,526,541
85,526,548,522
86,493,526,492
87,370,342,316
88,317,370,316
89,407,423,387
90,407,430,448
91,319,292,282
92,319,336,318
93,292,319,318
94,336,393,365
95,319,393,336
96,393,319,282
97,247,226,235
98,242,226,247
99,263,242,247
100,282,263,235
101,263,247,235
102,94,93,67
103,189,222,149
104,222,189,216
105,189,151,170
106,171,151,119
107,151,171,170
108,294,271,296
109,294,312,293
110,312,294,296
111,530,499,524
112,499,530,516
113,634,623,635
114,704,706,714
115,706,709,714
116,701,695,681
117,722,713,727
118,728,725,730
119,725,726,730
120,708,713,710
121,698,708,710
122,699,708,698
123,713,708,690
124,708,699,690
125,391,376,396
126,376,391,359
127,299,326,321
128,339,326,303
129,347,314,321
130,314,347,302
131,347,338,302
132,402,374,375
133,283,301,320
134,182,183,220
135,50,55,35
136,191,163,135
137,163,90,135
138,90,163,141
139,101,69,61
140,108,73,109
141,49,73,61
142,73,101,61
143,101,73,108
144,340,305,297
145,305,340,334
146,322,340,297
147,340,322,355
148,275,304,303
149,255,239,288
150,287,317,316
151,460,497,489
152,459,460,489
153,497,498,516
154,498,499,516
155,510,491,518
156,518,491,511
157,491,480,511
158,480,491,462
159,491,490,462
160,491,510,490
161,547,518,552
