no.,vertice_idx1,vertice_idx2,vertice_idx3
0,502,523,530
1,173,129,120
2,3,1,0
3,507,497,518
4,428,407,476
5,173,272,207
6,272,248,207
7,523,531,530
8,194,306,530
9,151,129,173
10,123,134,143
11,103,145,194
12,194,216,242
13,7,23,83
14,134,109,122
15,3,2,1
16,2,3,4
17,495,486,491
18,495,510,518
19,510,495,491
20,497,490,476
21,464,428,476
22,521,495,518
23,521,518,532
24,528,521,532
25,495,480,486
26,486,480,466
27,480,465,466
28,479,480,501
29,480,479,465
30,248,222,207
31,334,349,356
32,295,312,287
33,272,295,287
34,295,407,341
35,487,498,502
36,489,494,499
37,505,489,499
38,527,514,528
39,253,252,232
40,252,253,263
41,226,237,242
42,216,226,242
43,226,216,217
44,106,105,96
45,142,156,145
46,145,176,194
47,156,176,145
48,148,136,130
49,136,127,130
50,10,3,0
51,90,97,103
52,65,49,66
53,97,77,85
54,77,63,85
55,63,77,66
56,65,77,83
57,77,65,66
58,111,134,123
59,111,109,134
60,111,123,110
61,97,111,110
62,111,97,85
63,109,111,85
64,2,9,1
65,15,30,25
66,12,25,24
67,18,23,7
68,105,91,96
69,91,72,96
70,72,91,74
71,37,46,56
72,37,49,28
73,46,41,50
74,50,41,45
75,25,41,24
76,41,37,24
77,37,41,46
78,506,510,491
79,506,507,518
80,510,506,518
81,492,496,507
82,507,496,497
83,473,486,466
84,459,473,466
85,490,484,476
86,484,490,483
87,464,441,428
88,407,359,341
89,359,349,341
90,386,409,411
91,480,509,501
92,509,480,495
93,521,509,495
94,509,517,501
95,509,521,517
96,465,458,466
97,458,459,466
98,458,443,459
99,479,500,494
100,500,479,501
101,517,500,501
102,516,500,517
103,522,516,517
104,521,522,517
105,522,521,528
106,526,522,528
107,360,306,343
108,404,394,421
109,394,411,421
110,386,394,381
111,394,386,411
112,443,430,421
113,430,404,421
114,449,434,444
115,398,424,392
116,379,398,392
117,215,227,228
118,209,215,228
119,215,209,190
120,239,253,232
121,294,285,278
122,374,386,381
123,323,333,338
124,339,333,329
125,333,339,355
126,285,265,278
127,222,221,207
128,312,299,287
129,265,269,278
130,279,272,287
131,299,279,287
132,279,299,286
133,269,279,286
134,324,295,341
135,349,324,341
136,324,334,312
137,334,324,349
138,472,489,471
139,472,479,494
140,479,472,463
141,489,472,494
142,489,477,471
143,478,477,488
144,477,505,488
145,505,477,489
146,450,462,444
147,462,449,444
148,462,477,478
149,477,462,450
150,505,515,514
151,514,515,528
152,515,526,528
153,515,505,499
154,529,528,532
155,529,527,528
156,508,478,488
157,306,331,343
158,319,331,306
159,331,344,343
160,344,331,335
161,331,325,335
162,325,331,319
163,304,284,290
164,284,304,283
165,92,106,96
166,121,119,100
167,119,121,137
168,104,124,122
169,124,104,114
170,134,141,143
171,141,134,122
172,136,147,138
173,103,115,145
174,176,189,194
175,189,216,194
176,216,189,217
177,127,117,130
178,106,117,105
179,117,127,105
180,127,113,105
181,113,91,105
182,154,169,157
183,148,154,157
184,154,148,130
185,139,154,130
186,10,13,3
187,13,10,22
188,10,16,22
189,33,47,42
190,47,53,60
191,53,47,33
192,49,40,28
193,34,40,39
194,49,55,66
195,55,63,66
196,63,55,56
197,55,37,56
198,37,55,49
199,48,65,83
200,23,48,83
201,65,48,49
202,40,48,39
203,48,40,49
204,30,38,25
205,41,38,45
206,38,41,25
207,38,42,45
208,9,19,1
209,15,20,30
210,13,20,3
211,3,20,4
212,20,15,4
213,11,9,2
214,12,11,2
215,11,12,24
216,19,11,24
217,11,19,9
218,14,15,25
219,12,14,25
220,15,14,4
221,14,2,4
222,14,12,2
223,1,8,7
224,8,18,7
225,19,8,1
226,18,8,28
227,8,19,28
228,72,81,96
229,81,92,96
230,92,81,84
231,64,61,74
232,61,72,74
233,453,439,432
234,443,438,459
235,438,443,421
236,411,438,421
237,475,464,476
238,484,475,476
239,383,359,407
240,359,383,369
241,454,431,440
242,412,383,407
243,415,427,440
244,427,441,440
245,412,427,415
246,441,427,428
247,427,407,428
248,427,412,407
249,455,441,464
250,441,455,440
251,409,422,411
252,422,438,411
253,438,422,439
254,439,422,432
255,522,511,516
256,500,511,494
257,511,500,516
258,494,511,499
259,328,323,338
260,328,309,323
261,458,442,443
262,442,458,465
263,442,430,443
264,366,379,361
265,367,366,335
266,344,366,361
267,366,344,335
268,308,318,298
269,308,302,313
270,301,318,321
271,301,304,290
272,301,290,298
273,318,301,298
274,328,322,313
275,322,308,313
276,308,322,318
277,370,380,367
278,380,366,367
279,366,380,379
280,398,380,399
281,380,398,379
282,253,274,263
283,275,274,253
284,274,284,263
285,284,274,290
286,290,274,298
287,274,275,298
