no.,vertice_idx1,vertice_idx2,vertice_idx3
0,374,367,379
1,185,178,207
2,178,146,138
3,378,374,379
4,375,378,379
5,378,375,376
6,370,372,368
7,372,370,374
8,184,185,207
9,185,170,178
10,184,192,169
11,192,184,207
12,23,8,51
13,372,371,368
14,375,371,376
15,377,372,374
16,378,377,374
17,377,378,376
18,371,377,376
19,377,371,372
20,370,373,374
21,374,373,367
22,373,369,367
23,363,325,367
24,363,352,325
25,358,375,211
26,358,371,375
27,371,358,368
28,199,218,191
29,218,194,191
30,14,23,24
31,23,14,8
32,11,19,15
33,19,11,21
34,6,11,15
35,11,12,21
36,12,29,21
37,29,12,16
38,175,189,209
39,176,189,164
40,189,175,164
41,318,306,311
42,306,318,321
43,3,2,0
44,2,9,33
45,369,364,367
46,362,370,368
47,358,362,368
48,161,184,169
49,184,161,185
50,161,170,185
51,213,192,207
52,213,199,192
53,199,213,218
54,178,213,207
55,212,194,218
56,189,190,210
57,190,189,176
58,190,212,210
59,212,190,194
60,302,296,311
61,273,280,285
62,266,249,261
63,20,14,24
64,20,29,16
65,14,13,8
66,13,20,16
67,20,13,14
68,58,60,51
69,62,63,75
70,74,62,75
71,74,118,95
72,69,68,46
73,68,52,46
74,42,52,41
75,29,28,21
76,9,10,15
77,10,6,15
78,2,10,9
79,6,10,3
80,10,2,3
81,6,4,11
82,4,6,3
83,1,4,0
84,4,3,0
85,12,7,16
86,13,7,8
87,7,13,16
88,206,175,209
89,224,206,209
90,142,176,164
91,140,142,164
92,123,142,140
93,142,123,130
94,192,171,169
95,171,149,169
96,199,171,192
97,171,199,191
98,154,171,191
99,194,177,191
100,177,154,191
101,190,177,194
102,268,283,265
103,283,268,288
104,310,306,321
105,310,283,306
106,257,268,265
107,232,257,265
108,257,232,245
109,258,358,211
110,258,286,332
111,358,258,332
112,233,232,215
113,232,233,245
114,352,340,325
115,163,183,168
116,172,106,147
117,126,133,141
118,133,126,118
119,228,232,265
120,263,228,265
121,9,17,33
122,17,22,33
123,355,362,358
124,363,354,352
125,286,315,332
126,148,171,154
127,171,148,149
128,161,144,131
129,144,161,169
130,149,144,169
131,145,156,132
132,156,146,178
133,156,145,146
134,156,137,132
135,231,212,218
136,213,231,218
137,231,266,261
138,231,213,178
139,325,231,367
140,231,178,367
141,249,242,261
142,242,249,240
143,253,239,254
144,269,253,254
145,253,257,245
146,257,253,268
147,223,200,216
148,201,200,183
149,205,200,223
150,300,302,311
151,306,300,311
152,230,223,216
153,230,239,223
154,268,289,288
155,289,300,288
156,300,289,302
157,284,269,273
158,296,284,285
159,284,273,285
160,32,20,24
161,20,32,29
162,78,60,58
163,23,30,24
164,110,111,130
165,60,49,51
166,67,49,60
167,88,67,84
168,70,100,73
169,121,96,116
170,96,121,120
171,82,96,75
172,96,74,75
173,74,96,118
174,63,64,75
175,64,82,75
176,82,64,68
177,64,52,68
178,28,27,21
179,27,19,21
180,19,27,26
181,26,27,41
182,27,42,41
183,52,36,46
184,36,52,42
185,27,36,42
186,36,27,28
187,4,5,11
188,5,12,11
189,5,7,12
190,5,4,1
191,8,5,1
192,7,5,8
193,160,140,164
194,175,160,164
195,177,153,154
196,279,287,299
197,322,321,325
198,322,310,321
199,267,250,271
200,239,229,223
201,229,233,215
202,253,229,239
203,205,229,215
204,229,205,223
205,233,229,245
206,229,253,245
207,259,252,244
208,228,259,244
209,259,228,263
210,354,341,352
211,348,340,352
212,340,335,331
213,336,340,331
214,340,336,325
215,336,328,325
216,201,182,198
217,182,201,183
218,163,182,183
219,121,134,120
220,100,115,114
221,115,100,95
222,118,108,95
223,126,108,118
224,108,115,95
225,115,108,126
226,99,106,73
227,99,113,106
228,133,167,141
229,167,133,168
230,183,167,168
231,127,133,118
232,127,96,120
233,96,127,118
234,115,158,114
235,158,126,141
236,158,115,126
237,222,228,244
238,196,214,195
239,222,214,228
240,197,196,179
241,232,197,215
242,228,197,232
243,197,214,196
244,214,197,228
245,197,205,215
246,172,186,211
247,186,202,211
248,17,18,22
249,19,18,15
250,18,9,15
251,18,17,9
252,22,34,33
253,364,361,367
254,361,363,367
255,357,356,351
256,356,355,351
257,356,361,364
258,361,356,357
259,355,349,351
260,349,358,332
261,349,355,358
262,355,365,362
263,362,365,370
264,373,365,369
265,365,373,370
266,344,349,332
267,349,344,351
268,315,329,332
269,329,344,332
270,345,357,351
271,344,345,351
272,345,329,343
273,329,345,344
274,361,353,363
275,353,361,357
276,125,144,149
277,148,125,149
278,125,104,105
279,144,125,131
280,125,148,124
281,104,125,124
282,125,112,131
283,112,125,105
284,72,85,91
285,58,85,72
286,102,128,132
287,128,145,132
288,145,128,146
289,161,150,170
290,150,161,131
291,226,231,243
292,231,226,212
293,212,226,210
294,226,236,210
