no.,vertice_idx1,vertice_idx2,vertice_idx3
0,142,118,133
1,320,321,346
2,515,536,495
3,350,313,351
4,313,350,298
5,118,146,133
6,230,146,236
7,146,230,224
8,20,146,63
9,445,480,448
10,445,417,463
11,566,564,569
12,541,567,536
13,536,567,495
14,551,531,564
15,201,146,224
16,146,201,175
17,1,8,7
18,8,1,10
19,55,20,63
20,169,162,184
21,162,169,142
22,146,154,133
23,394,393,346
24,394,417,445
25,416,445,448
26,394,416,393
27,416,394,445
28,366,320,346
29,111,118,142
30,169,111,142
31,88,111,94
32,111,88,63
33,146,111,63
34,111,146,118
35,280,327,289
36,280,244,290
37,502,481,463
38,481,445,463
39,445,481,480
40,497,525,515
41,525,536,515
42,442,449,472
43,449,483,472
44,469,502,463
45,565,566,569
46,566,565,560
47,565,558,560
48,558,557,549
49,557,530,549
50,545,544,553
51,550,558,549
52,558,550,560
53,559,551,564
54,566,559,564
55,559,566,560
56,550,559,560
57,559,550,551
58,24,18,20
59,47,61,46
60,47,46,20
61,55,47,20
62,287,321,320
63,70,87,77
64,70,55,63
65,314,307,274
66,307,314,333
67,274,307,323
68,307,333,323
69,261,314,274
70,314,341,333
71,266,230,236
72,251,266,236
73,305,306,340
74,359,305,340
75,305,266,306
76,350,331,298
77,306,329,340
78,329,376,340
79,162,149,174
80,154,149,133
81,149,142,133
82,149,162,142
83,174,149,178
84,149,154,178
85,170,154,146
86,170,146,175
87,391,415,402
88,365,391,402
89,455,467,431
90,468,416,448
91,416,468,404
92,479,468,497
93,480,468,448
94,497,468,480
95,506,515,495
96,496,506,495
97,506,496,467
98,380,366,404
99,380,403,336
100,392,416,404
101,366,392,404
102,416,392,393
103,393,392,346
104,392,366,346
105,113,111,169
106,111,113,94
107,281,272,235
108,246,281,235
109,281,246,304
110,272,245,235
111,245,272,259
112,272,303,259
113,162,185,184
114,185,162,174
115,214,185,174
116,223,245,259
117,245,223,215
118,215,223,178
119,223,174,178
120,223,214,174
121,195,244,213
122,541,542,546
123,481,498,480
124,498,481,502
125,498,497,480
126,498,525,497
127,525,521,536
128,521,498,502
129,498,521,525
130,457,483,449
131,410,355,437
132,355,438,437
133,370,386,440
134,386,441,440
135,483,491,472
136,469,503,502
137,521,503,536
138,503,521,502
139,568,565,569
140,530,556,552
141,557,556,530
142,556,555,552
143,561,555,567
144,553,561,546
145,561,541,546
146,561,567,541
147,500,476,494
148,500,474,476
149,531,518,564
150,518,461,564
151,412,350,351
152,511,500,494
153,551,540,531
154,550,540,551
155,229,201,224
156,246,282,304
157,357,282,283
158,216,246,235
