no.,vertice_idx1,vertice_idx2,vertice_idx3
0,6,7,2
1,6,10,7
2,8,5,357
3,357,5,505
4,54,46,357
5,7,0,2
6,1,0,7
7,501,357,505
8,501,505,504
9,8,9,6
10,9,10,6
11,3,8,6
12,3,6,2
13,16,8,357
14,46,16,357
15,16,9,8
16,9,16,10
17,29,1,7
18,29,31,1
19,46,45,28
20,45,46,54
21,90,42,82
22,502,501,504
23,501,502,488
24,316,195,175
25,257,195,316
26,257,323,313
27,323,257,316
28,257,279,249
29,452,474,469
30,203,192,152
31,438,465,476
32,462,465,438
33,439,421,460
34,439,462,438
35,462,439,460
36,4,5,8
37,3,4,8
38,5,4,2
39,4,3,2
40,16,14,10
41,10,14,7
42,14,21,7
43,33,46,28
44,21,33,28
45,19,43,70
46,0,25,17
47,60,45,54
48,78,60,54
49,58,77,82
50,159,144,122
51,26,29,7
52,13,26,7
53,48,62,47
54,23,58,82
55,42,23,82
56,58,23,28
57,23,21,28
58,109,42,90
59,490,499,498
60,502,503,488
61,503,500,488
62,503,502,504
63,503,499,500
64,499,503,498
65,387,424,398
66,280,257,313
67,280,279,257
68,322,280,313
69,279,280,322
70,203,235,192
71,495,491,494
72,480,491,489
73,417,439,438
74,417,438,433
75,389,417,433
76,318,364,327
77,403,364,400
78,327,364,335
79,24,14,16
80,24,16,46
81,33,24,46
82,14,24,21
83,24,33,21
84,43,71,70
85,27,43,19
86,11,25,0
87,25,11,19
88,11,0,1
89,67,51,68
90,86,67,68
91,67,86,85
92,67,85,61
93,51,67,61
94,29,32,31
95,32,52,31
96,52,56,31
97,51,56,68
98,62,53,47
99,59,60,78
100,60,59,45
101,59,58,28
102,45,59,28
103,77,83,82
104,120,90,82
105,26,40,29
106,53,40,47
107,40,53,29
108,48,76,62
109,131,139,158
110,42,119,118
111,109,119,42
112,131,119,109
113,108,42,118
114,117,130,89
115,117,154,130
116,74,19,70
117,41,25,19
118,493,496,495
119,496,493,487
120,369,420,388
121,452,420,474
122,474,420,488
123,464,452,469
124,464,451,452
125,499,464,469
126,464,499,490
127,497,490,498
128,496,497,495
129,503,497,498
130,495,497,504
131,497,503,504
132,486,499,469
133,499,486,500
134,474,486,469
135,486,474,488
136,500,486,488
137,241,195,257
138,241,219,195
139,241,257,249
140,339,323,316
141,359,369,388
142,339,359,323
143,359,339,369
144,387,382,426
145,434,460,422
146,435,462,460
147,271,287,266
148,233,271,266
149,227,272,250
150,272,227,267
151,354,310,331
152,310,354,353
153,372,354,331
154,354,372,397
155,137,136,107
156,130,94,89
157,321,310,353
158,310,300,331
159,235,220,192
160,220,235,246
161,235,260,246
162,375,380,350
163,387,375,368
164,380,375,398
165,375,387,398
166,343,375,350
167,375,343,368
168,344,343,322
169,343,344,368
170,343,312,322
171,312,350,311
172,312,343,350
173,279,253,249
174,277,312,311
175,312,277,278
176,437,467,463
177,467,437,459
178,480,456,463
179,424,432,398
180,437,432,459
181,399,403,421
182,395,399,421
183,314,327,335
184,303,318,327
185,314,303,327
186,303,294,285
187,303,314,294
188,290,303,285
189,303,290,318
190,439,418,421
191,418,395,421
192,27,44,43
193,44,27,35
194,64,71,43
195,12,11,1
196,88,86,68
197,56,88,68
198,38,39,51
199,38,51,61
200,12,38,35
201,53,57,29
202,57,32,29
203,32,57,52
204,57,56,52
205,144,121,122
206,97,111,122
207,121,97,122
208,97,121,83
209,97,83,77
210,132,159,122
211,111,132,122
212,159,132,175
213,132,316,175
214,316,132,357
215,72,77,58
216,72,97,77
217,97,72,111
218,59,72,58
219,72,59,78
220,165,139,120
221,121,165,120
222,165,121,144
223,139,165,158
224,165,191,158
225,22,26,13
226,18,22,13
227,15,18,13
228,18,15,23
229,15,13,7
230,21,15,7
231,23,15,21
