no.,vertice_idx1,vertice_idx2,vertice_idx3
4,385,347,365
5,244,245,282
6,245,244,216
7,170,205,188
11,88,105,87
12,224,209,235
13,209,224,240
14,217,203,218
15,289,253,307
16,253,289,270
17,360,301,335
19,426,484,537
20,426,443,484
21,443,412,433
22,412,443,426
23,58,49,66
24,31,49,48
25,49,58,48
26,77,58,66
27,77,94,101
28,89,77,101
29,77,89,48
30,58,77,48
31,225,205,220
32,170,175,205
34,117,89,101
35,117,154,165
36,154,117,125
37,41,49,31
38,49,41,66
39,243,192,216
40,640,645,610
41,645,640,655
42,645,618,610
43,618,599,610
44,605,590,572
45,585,605,572
46,605,585,606
47,590,605,621
48,605,626,621
49,626,605,606
50,599,571,610
51,571,599,570
57,253,280,307
58,384,385,411
59,105,122,114
60,128,124,103
61,203,189,218
62,189,194,218
63,146,136,152
64,146,157,135
65,157,156,135
66,168,153,169
67,161,168,178
68,168,161,153
69,190,211,195
70,246,211,234
71,211,207,234
72,207,211,190
73,130,145,119
74,189,186,173
75,186,189,203
76,127,108,119
77,127,138,150
78,145,138,119
79,138,127,119
80,224,264,240
81,381,382,417
82,389,388,371
83,395,388,421
84,388,389,421
85,345,306,326
86,315,289,307
87,306,294,326
88,294,306,269
89,294,269,270
90,289,294,270
91,352,345,326
92,352,340,372
93,389,352,372
94,352,389,371
95,345,352,371
96,323,357,335
97,233,194,195
98,211,233,195
99,233,211,246
100,575,551,555
101,418,438,421
102,389,418,421
103,550,585,572
104,533,508,522
105,547,533,522
106,534,547,522
107,585,547,573
108,547,550,533
109,550,547,585
110,483,455,451
111,456,395,421
112,456,451,395
113,381,380,357
114,357,380,335
115,380,360,335
116,484,506,537
117,506,484,485
118,525,506,485
119,477,531,485
120,531,477,516
121,464,444,434
122,497,486,507
123,486,497,434
124,497,464,434
125,526,497,507
126,531,539,552
127,539,531,516
130,583,526,532
131,584,561,570
132,561,528,570
133,609,589,603
134,589,584,603
135,584,589,561
137,461,454,436
138,436,429,415
139,81,77,66
140,77,81,94
141,78,81,66
143,214,200,219
144,200,214,199
145,214,198,199
146,129,142,126
147,131,129,106
148,36,43,42
149,43,52,42
150,43,59,52
151,120,111,126
152,111,120,125
153,110,117,101
154,117,110,125
155,110,111,125
156,94,110,101
157,111,110,94
158,154,177,165
159,177,180,165
160,177,198,180
161,198,177,199
162,7,10,0
163,55,67,75
164,185,166,192
165,301,300,282
166,244,261,216
167,261,243,216
168,34,40,36
169,33,36,42
170,33,26,36
171,80,108,93
172,108,80,97
173,62,61,51
174,61,54,51
176,644,645,655
177,619,595,613
178,638,619,613
179,594,585,573
180,585,594,606
181,637,640,621
182,626,637,621
183,571,611,610
184,611,590,621
185,640,611,621
186,611,640,610
187,661,657,662
188,633,636,623
189,648,636,633
190,568,544,564
191,624,633,623
192,624,615,633
193,602,624,623
194,346,315,307
195,315,346,340
196,341,308,295
197,280,308,307
198,308,346,307
199,346,308,341
200,264,281,295
201,271,265,235
204,410,384,411
205,384,410,404
206,441,410,411
207,404,410,441
210,100,88,103
211,100,105,88
212,136,139,152
213,146,160,157
214,157,160,195
215,160,190,195
216,160,146,152
217,123,124,136
218,146,123,136
219,122,123,135
220,123,146,135
221,123,122,105
222,174,157,195
223,174,156,157
224,194,174,195
225,156,174,173
226,174,189,173
227,189,174,194
228,187,161,178
229,187,207,190
230,207,222,234
231,108,113,119
232,113,108,97
233,113,130,119
234,85,80,73
235,80,85,97
236,86,74,87
237,74,88,87
240,61,70,73
241,70,61,62
242,70,85,73
243,85,70,86
244,74,70,62
245,70,74,86
246,99,105,114
247,105,99,87
248,99,86,87
249,122,121,114
250,121,113,114
251,113,121,130
252,186,164,173
253,202,245,216
254,202,217,245
255,264,263,240
256,263,264,295
257,308,263,295
258,263,308,280
259,382,408,417
260,408,382,395
261,339,306,345
262,306,339,305
263,306,285,269
264,285,246,234
265,285,306,305
266,304,285,305
267,315,318,289
268,318,294,289
269,294,318,326
270,318,315,340
271,318,352,326
272,352,318,340
273,263,229,240
274,229,280,253
275,229,263,280
278,197,179,209
279,193,168,169
280,179,193,169
281,278,301,282
282,278,283,301
283,245,278,282
284,325,339,358
285,325,304,305
286,339,325,305
287,302,323,335
288,301,302,335
289,283,302,301
290,515,543,556
291,494,515,509
292,505,514,493
293,590,563,572
294,563,550,572
295,508,480,481
296,529,508,533
297,550,529,533
298,563,529,550
299,430,455,417
300,455,430,451
301,408,430,417
302,451,430,395
303,430,408,395
304,504,508,481
305,508,504,522
306,504,534,522
307,457,456,421
308,456,457,493
309,457,505,493
310,476,483,451
311,456,476,451
312,476,456,493
313,380,379,360
314,407,381,417
315,407,380,381
316,506,538,537
317,538,506,525
318,558,565,582
319,537,558,581
320,558,582,581
321,538,558,537
322,558,538,565
323,548,531,552
324,477,496,516
325,496,477,464
326,496,497,516
327,497,496,464
328,463,477,485
329,463,443,433
330,484,463,485
331,443,463,484
332,412,397,433
333,397,444,433
334,444,397,434
335,511,526,507
336,526,511,532
337,486,511,507
338,490,511,486
339,511,527,532
340,527,511,490
341,465,490,486
342,465,486,434
343,406,465,434
344,539,553,552
345,583,553,526
348,618,604,599
349,599,604,570
350,604,584,570
351,584,604,603
352,521,528,561
353,628,629,639
354,317,292,310
355,333,317,310
356,406,355,398
357,175,215,205
358,472,478,513
359,454,478,472
360,450,454,472
361,454,450,436
362,450,429,436
363,449,428,429
364,449,450,472
365,450,449,429
366,428,402,429
367,81,90,94
368,90,81,78
369,90,78,75
370,204,200,188
371,200,204,219
372,204,225,219
373,205,204,188
374,225,204,205
375,166,144,150
376,144,148,133
377,158,142,129
378,175,158,171
379,158,175,170
380,142,158,170
381,131,118,133
382,118,144,133
383,148,143,133
384,143,131,133
385,158,143,171
386,131,143,129
387,143,158,129
388,43,50,59
389,50,43,36
390,50,40,53
391,40,50,36
392,84,79,93
393,79,80,93
394,80,79,68
395,112,118,95
396,112,127,150
397,144,112,150
398,118,112,144
399,57,60,53
400,76,60,57
401,60,50,53
402,50,60,59
403,76,83,95
404,59,71,52
405,71,67,52
406,181,200,199
407,177,181,199
408,200,181,188
409,181,177,154
410,149,147,188
411,181,149,188
412,149,181,154
413,149,154,125
414,155,170,188
415,147,155,188
416,155,142,170
417,120,132,125
418,132,149,125
