no.,vertice_idx1,vertice_idx2,vertice_idx3
4,212,264,172
10,212,235,264
11,192,212,172
12,166,192,172
13,135,115,167
14,187,135,167
15,135,187,158
16,139,161,160
23,393,403,468
34,511,477,524
35,213,235,212
36,192,213,212
37,186,192,166
38,187,186,158
39,186,213,192
40,186,187,206
41,213,186,206
42,228,213,206
43,213,228,235
44,146,135,158
45,146,186,166
46,186,146,158
47,135,146,115
50,79,99,115
51,99,79,97
52,118,99,97
54,718,725,738
55,773,811,744
56,547,511,524
57,511,547,535
58,619,608,661
59,926,937,916
60,941,942,943
63,811,817,841
64,887,894,916
65,259,228,253
66,228,259,235
67,235,259,264
68,259,283,264
69,118,176,167
70,176,159,180
71,202,161,193
72,352,293,341
73,293,307,341
75,403,364,385
76,364,403,393
77,36,51,42
79,147,161,139
80,121,147,139
81,161,147,193
82,728,713,740
83,713,728,692
84,248,222,252
85,222,247,199
86,248,247,222
87,640,656,639
88,656,664,639
89,664,656,692
90,496,520,486
91,569,520,506
92,520,496,506
93,221,251,220
94,348,355,370
95,377,392,356
96,399,392,377
97,392,399,414
98,218,242,193
100,111,99,118
101,115,111,167
102,111,118,167
103,131,139,160
104,51,63,42
105,697,698,724
106,707,697,724
108,725,761,738
109,729,718,738
110,718,729,698
111,724,729,744
112,698,729,724
113,548,547,524
114,516,548,524
115,537,548,516
116,534,510,535
117,510,511,535
118,547,579,535
119,632,668,685
120,650,624,621
121,528,472,465
122,472,528,500
123,410,409,387
124,407,421,376
125,346,365,376
126,527,553,584
127,527,499,500
128,913,920,911
129,920,913,912
130,913,901,912
131,942,940,939
132,940,942,941
133,939,940,934
134,937,938,943
135,938,941,943
136,927,914,917
137,849,867,847
138,867,849,880
139,902,913,911
140,913,902,901
141,884,883,871
142,853,884,871
144,791,817,811
145,802,791,769
146,791,802,817
147,855,862,842
149,842,862,841
150,459,403,385
151,403,459,468
152,374,352,341
153,161,188,160
154,202,188,161
155,242,226,193
156,226,202,193
157,307,285,308
158,265,230,241
159,339,364,393
160,293,306,277
161,41,36,31
162,36,41,51
163,41,52,51
164,126,142,141
165,142,126,113
166,169,168,136
168,129,142,113
169,142,129,164
171,3,1,0
172,19,36,8
173,36,19,31
174,5,13,8
175,13,19,8
