no.,dudx,dudy,dvdx,dvdy,eps_I,eps_II,eps_tot
0,nan,nan,nan,nan,nan,nan,nan
1,nan,nan,nan,nan,nan,nan,nan
2,-2.9680008873461672e-05,-3.329022466147524e-05,3.070077648881231e-05,-2.8112542199032475e-05,-5.779255107249415e-05,3.026911563682284e-06,5.787176473100849e-05
3,nan,nan,nan,nan,nan,nan,nan
4,0.013368739299694218,0.026190866822419754,-0.006814878649348488,-0.013427264128307914,-5.852482861369579e-05,0.03306742683361528,0.03306747862405091
5,nan,nan,nan,nan,nan,nan,nan
6,-0.03281902794424761,0.016701822240481896,0.016768939786275583,-0.00857090405766292,-0.04138993200191053,0.041331143495807,0.05849264820294741
7,-4.2103529888037894e-05,-7.00560107794665e-05,6.955688633425439e-05,-3.746190984621478e-05,-7.956543973425267e-05,4.6683789289712e-06,7.97022770184733e-05
8,nan,nan,nan,nan,nan,nan,nan
9,nan,nan,nan,nan,nan,nan,nan
10,nan,nan,nan,nan,nan,nan,nan
11,-0.038618320425431674,-0.008608130760043159,-0.012325392216001152,-0.002768111608091428,-0.0413864320335231,0.04151445358469114,0.05861984828452648
12,nan,nan,nan,nan,nan,nan,nan
13,nan,nan,nan,nan,nan,nan,nan
14,0.00975534116046526,0.04219089445589841,-0.004973654365250546,-0.021623200480888283,-0.011867859320423023,0.048679932574964446,0.05010570746284734
15,0.022140815649905478,0.02537106695259532,-0.011302816378872649,-0.013014791414225346,0.009126024235680132,0.037865979219513304,0.03895018229229273
16,-2.4244797998852416e-05,-2.1288178455897144e-05,2.0909848490249794e-05,-2.2580182404752236e-05,-4.682498040360465e-05,1.7070672625963573e-06,4.6856086781089476e-05
17,nan,nan,nan,nan,nan,nan,nan
18,nan,nan,nan,nan,nan,nan,nan
19,-2.579931567022603e-05,-2.4306402692568507e-05,2.314506858902554e-05,-2.5123013006167483e-05,-5.0922328676393513e-05,1.343905574608809e-06,5.094005928559677e-05
20,-2.6949664073697144e-05,-2.4336321690205526e-05,2.3930872467214925e-05,-2.5323577699576383e-05,-5.2273241773273527e-05,1.675871704076683e-06,5.230009896219732e-05
21,-0.016871858296219622,0.008683016947064331,-0.03261261781025859,0.01682831046397737,-4.354783224225223e-05,0.041331914689952905,0.04133193763122215
22,-0.011986535142692822,-0.0022563727980538795,-0.023171904949824795,-0.004356063542360844,-0.016342598685053666,0.026548472763357492,0.0311753418240675
23,-2.12090958011113e-05,-2.042837137226916e-05,1.888645879788431e-05,-2.176281758869969e-05,-4.297191338981099e-05,1.6383229855850167e-06,4.300313293920006e-05
24,-2.4220776379563214e-05,-2.5851889651262727e-05,2.4370892130809452e-05,-2.397170132895088e-05,-4.819247770851409e-05,1.5017962699468552e-06,4.821587186520694e-05
25,nan,nan,nan,nan,nan,nan,nan
26,0.04522019311003539,0.007517110660741025,-0.023441811902041643,-0.003935688714074792,0.0412845043959606,0.051671044382038255,0.0661385449700147
27,nan,nan,nan,nan,nan,nan,nan
28,nan,nan,nan,nan,nan,nan,nan
29,nan,nan,nan,nan,nan,nan,nan
30,0.010383349354139676,0.026129602014476006,-0.03773046251465417,-0.010452480305876533,-6.913095173685657e-05,0.023847678334919842,0.02384777853499762
31,-0.007935392238698075,0.007015354410422066,-0.01489391396388351,0.013375818013573237,0.005440425774875163,0.022720901897899045,0.023363167928726586
32,0.02231573728572099,0.024862899200065944,-0.011739992362413743,-0.013206432663772638,0.009109304621948353,0.037868657776456864,0.03894887254447626
33,-0.03804678282971172,0.006222901488261663,0.043933232762209506,0.04172367331868696,0.0036768904889752443,0.09422825201113987,0.09429996288834264
34,-0.025898410087771134,0.013585881118244172,0.013710325797830158,-0.007241019263507065,-0.0331394293512782,0.03306328998110256,0.04681242273267681
35,-3.753986075891169e-05,-6.499595637046718e-05,6.2934165900419e-05,-3.68977212900079e-05,-7.443758204891959e-05,2.159472861581158e-06,7.446889917495452e-05
36,nan,nan,nan,nan,nan,nan,nan
37,0.017758708159044567,0.010581227037611923,-0.009111067886635182,-0.005471357596830095,0.012287350562214472,0.023276540184302762,0.026320644118072292
38,-2.5222091435322946e-05,-2.410015419142264e-05,2.3487938288602184e-05,-2.484034700844795e-05,-5.0062438443770896e-05,7.214825840700429e-07,5.006763705284549e-05
