no.,sX1,sX2,sX3,sY1,sY2,sY3,eX1,eX2,eX3,eY1,eY2,eY3,tracer_j,tracer_i
0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6,-7.99203114040275,-0.9723641007569336,9.977841075237482,4.239653482953445,0.026607946403638526,-0.8169094291010639,-4.236175040352232,2.783935026397369,13.594465226475066,-0.6397357468612898,-4.852759992481478,-6.327806272740047,345,460
7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8,11.010252462702594,6.144617463495092,-10.139129199046513,-2.290851417393724,2.407792604831102,0.43740174874161375,12.226692059861195,7.361009008606343,-8.998115779232844,-3.465532583086731,1.233141004203661,-0.45724611607947185,264,416
9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10,1.3763330619699383,2.0603409376886797,6.934793650666276,3.5017099953285586,-8.30115525904758,9.741283187130305,4.040569381049447,4.621125475861958,9.775868485916803,0.7509794513149572,-11.228885803229982,6.887042269571113,303,449
11,3.592220848827678,0.8292594208123346,5.6356974809117135,9.842513894567443,1.9568313927253853,-2.793226218770738,6.002569099199309,3.063331273680171,7.869953460881222,6.273252135534199,-1.5083174225946143,-6.258459276237017,315,448
12,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13,2.8873385829027747,7.540216192530764,-5.92280876959968,-7.4793763741793144,6.899117280594104,3.4094786465536675,5.723833752139499,10.376608248717378,-4.032027162921902,-10.336784219652463,4.042114892098057,0.15750746272025207,307,450
14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
15,3.1175021512583423,-6.988162198103962,5.9293408126823675,8.948176237462295,1.6464283484439606,-2.2835829701656283,6.874633855813744,-3.406819303274803,9.686909378174947,4.069927873261372,-3.127137488581538,-7.162246556697186,343,459
16,-2.898007276842872,7.2115629605358516,0.19342559822833405,-2.809497282679115,4.487302140574836,8.70168117528213,0.6807788164297451,10.966085000387416,3.947509201331453,-7.584816335529268,-0.39278349053164874,3.8215796336965258,344,458
17,3.7990229689345707,-0.9788562087344288,1.839949945622667,4.176843968834029,8.948765917766478,-2.2824910415677144,7.559528022745952,2.7812998388014347,5.600546791090415,-0.7008007492325896,4.071187658297766,-7.1604825667826955,343,460
18,3.366856350444101,-0.2937318620820927,-2.2526302985658364,-1.1895219678747997,8.635627691754546,2.175207983824741,6.8125845141465335,3.4669048849782618,1.5080998271502783,-6.592308230566294,3.760061752434553,-2.70070367736191,342,461
19,5.325528095571995,-0.2937318620820927,3.366856350444101,5.271211058666169,8.635627691754546,-1.1895219678747997,8.946812159455915,3.4669048849782618,6.8125845141465335,-0.23635243909560266,3.760061752434553,-6.592308230566294,342,461
20,-5.066430985622007,-0.2914246501418674,5.883933021231807,4.489748499803622,-0.28243090016968075,3.6508546552704626,-1.3092114980960614,3.4661468786169807,9.501594783270779,-0.3880325728205317,-5.160275750050485,-1.8585151244918778,344,461
21,-0.2914246501418674,5.325719264251005,5.883933021231807,-0.28243090016968075,-3.6502529512580932,3.6508546552704626,3.4661468786169807,8.94354415873581,9.501594783270779,-5.160275750050485,-9.160007772019625,-1.8585151244918778,344,461
22,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
23,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
24,3.186693575073138,4.524863397364095,-4.154282683999429,-5.373428404395905,12.893669375278067,4.715371867018511,6.187090683593249,7.805651060280329,-1.049609938577237,-9.542334865258953,8.796682625572604,0.7226596286514437,327,454
25,0.44320111201633305,-0.8830981972550633,8.362798544003136,12.893935315393799,-5.373430375608861,0.5621800357240916,3.726648322822758,2.120010329819715,11.437597699207583,8.797608481316654,-9.541731625509309,-3.886439698986999,327,455
26,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
28,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
30,10.142538397395123,-2.8634566814552045,-6.14178241100334,2.405999964473686,6.122253142101493,0.43940111681015365,11.358587705920524,-1.5450925502816595,-5.00102975540444,1.2310648616999988,5.124929098579104,-0.4555122239683825,264,415
31,1.8510276073354193,5.131305697321005,-3.611210712169448,-3.643804628336388,2.0372944499360575,3.2993510555141987,2.9914724049580097,6.449327343488473,-2.470825938682439,-4.539327559434564,1.0392664582151363,2.4038722886682806,265,413
