no.,sX1,sX2,sX3,sY1,sY2,sY3,eX1,eX2,eX3,eY1,eY2,eY3,tracer_j,tracer_i
0,16.177126397038933,-2.7633709208340784,-8.427297661163177,12.305079671816152,11.28294883411336,-13.324492709828322,14.877939992745425,-3.0167469018026725,-13.324423871527902,-4.483796520416567,-3.5338955892010646,-32.58724262011891,191,792
1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6,0.9512212286448235,9.825732302858945,-0.9590976870271609,-7.398731492521363,2.636946293589734,10.067937299158466,-6.5196450468605835,2.3552915330418602,-8.431762382465628,-14.733391973392614,-4.695499616924607,2.7357221275255292,257,798
7,-4.643076923286609,0.9465013696164455,6.95190340639804,7.267611086111245,-6.634259789018324,4.9017216649988296,-12.040638913741418,-6.449031879505632,-0.624041503762322,-0.33942093288729575,-14.242851457314439,-2.610966970119186,258,789
8,-3.2440088337962134,4.7758418423398625,2.761303584881134,-2.4476636052606704,-1.1198653177456457,9.08850837914061,-10.639473932064748,-2.618602713780781,-4.814584488114923,-10.05649800199832,-8.727838803162706,1.5755787670027754,257,790
9,1.0073604155668272,6.720532012708625,1.9268807119677984,-1.975104428611306,-8.606089753460545,10.365255886498543,-6.560809028175652,-0.8462300793021462,-5.18792701841233,-9.487440321073157,-16.11896475093248,2.847613158399393,261,792
10,9.39431754967874,-4.219999466140973,2.7616764900178734,-1.9741590040630383,10.59494116588983,-7.686297862518869,1.824664692989983,-11.338349125789835,-4.8084742881464875,-9.489074028040783,3.073704178538335,-15.202596284531564,261,790
11,-2.750734142269029,1.4098397083206535,6.593302485619019,6.812858842104287,-6.325607633634311,0.13418042129606722,-10.220024410671671,-6.057672930823608,-0.8740148231223771,-0.5206194209944601,-13.660702287287657,-7.1995172473215865,256,801
12,-2.0114355326142204,5.14160265939299,3.2344762014000414,-0.023166854202722426,-7.39744702063011,10.068953715866977,-9.485341413619425,-2.3306104011608677,-4.239526012491983,-7.358367789394585,-14.733157138978907,2.7356846450009704,257,797
13,-5.022833813865454,8.691770953192188,3.121189663212926,3.0356229582007783,-2.28746716743036,11.61168646740936,-11.334764400831528,2.10030887222331,-3.550737763784339,-4.666035817101698,-10.528448648303094,4.099850673362083,237,804
14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
