CP      startX  startY  dispX   dispY   sLat          sLon          theta   pCorr   pkStr   cCorr   conf   velX    velY    endX    endY    eLat          eLon          nps_startX    nps_startY    nps_endX      nps_endY      
0       104     384     83      -42     77.2282104    -161.7352386  0.000   0.216   21.163  0.490   3      4.150   -2.100  187     342     77.2267622    -160.9679165  -1240562.0106600  624893.9698890  -1248962.0106600  608293.9698890  
1       208     424     86      -54     77.3780109    -161.1100486  0.000   0.147   16.177  0.351   2      4.300   -2.700  294     370     77.3572396    -160.2683318  -1232562.0106600  604093.9698890  -1243362.0106600  586893.9698890  
2       144     432     86      -53     77.3392296    -161.6176408  0.000   0.131   11.997  0.266   1      4.300   -2.650  230     379     77.3217376    -160.7812730  -1230962.0106600  616893.9698890  -1241562.0106600  599693.9698890  
3       176     432     86      -54     77.3652825    -161.3790510  0.000   0.259   27.915  0.586   3      4.300   -2.700  262     378     77.3453770    -160.5377227  -1230962.0106600  610493.9698890  -1241762.0106600  593293.9698890  
4       216     456     86      -54     77.4368680    -161.1679193  0.000   0.263   26.223  0.531   3      4.300   -2.700  302     402     77.4162739    -160.3221330  -1226162.0106600  602493.9698890  -1236962.0106600  585293.9698890  
5       88      464     83      -44     77.3451001    -162.1538845  0.000   0.153   15.360  0.230   1      4.150   -2.200  171     420     77.3416117    -161.3719563  -1224562.0106600  628093.9698890  -1233362.0106600  611493.9698890  
6       248     472     86      -54     77.4887702    -160.9854477  0.000   0.214   20.951  0.430   3      4.300   -2.700  334     418     77.4675824    -160.1364581  -1222962.0106600  596093.9698890  -1233762.0106600  578893.9698890  
7       280     496     86      -55     77.5536960    -160.8309283  0.000   0.230   23.816  0.557   3      4.300   -2.750  366     441     77.5303478    -159.9742003  -1218162.0106600  589693.9698890  -1229162.0106600  572493.9698890  
8       136     504     83      -45     77.4499475    -161.9485533  0.000   0.169   16.993  0.369   2      4.150   -2.250  219     459     77.4441963    -161.1564256  -1216562.0106600  618493.9698890  -1225562.0106600  601893.9698890  
9       184     512     86      -54     77.5024604    -161.6183330  0.000   0.147   16.792  0.509   3      4.300   -2.700  270     458     77.4833040    -160.7673106  -1214962.0106600  608893.9698890  -1225762.0106600  591693.9698890  
10      216     520     86      -55     77.5416012    -161.4066612  0.000   0.257   25.118  0.506   3      4.300   -2.750  302     465     77.5201119    -160.5496634  -1213362.0106600  602493.9698890  -1224362.0106600  585293.9698890  
