CP      startX  startY  dispX   dispY   sLat          sLon          theta   pCorr   pkStr   cCorr   conf   velX    velY    endX    endY    eLat          eLon          nps_startX    nps_startY    nps_endX      nps_endY      
0       2088    760     0       0       72.5203172    -90.0102397   0.000   0.273   28.933  0.594   3      0.000   0.000   2088    760     72.5203172    -90.0102397   -1349229.5927800  -1348747.4182510  -1349229.5927800  -1348747.4182510  
1       2056    776     0       0       72.5815797    -90.0784759   0.000   0.236   23.535  0.415   3      0.000   0.000   2056    776     72.5815797    -90.0784759   -1346029.5927800  -1342347.4182510  -1346029.5927800  -1342347.4182510  
2       2024    784     0       0       72.6325828    -90.1813145   0.000   0.278   29.340  0.545   3      0.000   0.000   2024    784     72.6325828    -90.1813145   -1344429.5927800  -1335947.4182510  -1344429.5927800  -1335947.4182510  
3       1992    800     0       0       72.6938013    -90.2506143   0.000   0.341   38.475  0.681   3      0.000   0.000   1992    800     72.6938013    -90.2506143   -1341229.5927800  -1329547.4182510  -1341229.5927800  -1329547.4182510  
4       2048    816     0       0       72.6428750    -89.9418690   0.000   0.227   22.779  0.423   3      0.000   0.000   2048    816     72.6428750    -89.9418690   -1338029.5927800  -1340747.4182510  -1338029.5927800  -1340747.4182510  
5       1936    824     0       0       72.7957525    -90.3902461   0.000   0.335   35.927  0.659   3      0.000   0.000   1936    824     72.7957525    -90.3902461   -1336429.5927800  -1318347.4182510  -1336429.5927800  -1318347.4182510  
6       1904    840     0       0       72.8569205    -90.4609720   0.000   0.305   31.765  0.593   3      0.000   0.000   1904    840     72.8569205    -90.4609720   -1333229.5927800  -1311947.4182510  -1333229.5927800  -1311947.4182510  
7       1992    840     0       0       72.7450356    -90.0792304   0.000   0.241   25.150  0.532   3      0.000   0.000   1992    840     72.7450356    -90.0792304   -1333229.5927800  -1329547.4182510  -1333229.5927800  -1329547.4182510  
8       1944    856     0       0       72.8266829    -90.2179880   0.000   0.325   35.968  0.708   3      0.000   0.000   1944    856     72.8266829    -90.2179880   -1330029.5927800  -1319947.4182510  -1330029.5927800  -1319947.4182510  
9       2056    856     0       0       72.6835666    -89.7359076   0.000   0.290   31.687  0.670   3      0.000   0.000   2056    856     72.6835666    -89.7359076   -1330029.5927800  -1342347.4182510  -1330029.5927800  -1342347.4182510  
10      1840    864     0       0       72.9688723    -90.6384877   0.000   0.290   30.095  0.622   3      0.000   0.000   1840    864     72.9688723    -90.6384877   -1328429.5927800  -1299147.4182510  -1328429.5927800  -1299147.4182510  
11      1872    864     0       0       72.9283862    -90.4977337   0.000   0.313   32.734  0.668   3      0.000   0.000   1872    864     72.9283862    -90.4977337   -1328429.5927800  -1305547.4182510  -1328429.5927800  -1305547.4182510  
12      2000    872     0       0       72.7756850    -89.9069243   0.000   0.192   19.507  0.367   2      0.000   0.000   2000    872     72.7756850    -89.9069243   -1326829.5927800  -1331147.4182510  -1326829.5927800  -1331147.4182510  
13      1800    880     1       0       73.0400703    -90.7463199   0.000   0.271   27.595  0.550   3      0.067   0.000   1801    880     73.0388088    -90.7418842   -1325229.5927800  -1291147.4182510  -1325229.5927800  -1291347.4182510  
14      1944    888     0       0       72.8676722    -90.0798059   0.000   0.277   28.408  0.640   3      0.000   0.000   1944    888     72.8676722    -90.0798059   -1323629.5927800  -1319947.4182510  -1323629.5927800  -1319947.4182510  
15      1712    920     1       0       73.2027806    -90.9659523   0.000   0.280   30.963  0.659   3      0.067   0.000   1713    920     73.2015235    -90.9614563   -1317229.5927800  -1273547.4182510  -1317229.5927800  -1273747.4182510  
16      1752    920     1       0       73.1524224    -90.7866429   0.000   0.231   22.872  0.564   3      0.067   0.000   1753    920     73.1511615    -90.7821741   -1317229.5927800  -1281547.4182510  -1317229.5927800  -1281747.4182510  
17      1824    920     1       0       73.0613872    -90.4666166   0.000   0.283   26.775  0.675   3      0.067   0.000   1825    920     73.0601193    -90.4621964   -1317229.5927800  -1295947.4182510  -1317229.5927800  -1296147.4182510  
18      2000    928     0       0       72.8469559    -89.6640836   0.000   0.289   29.809  0.580   3      0.000   0.000   2000    928     72.8469559    -89.6640836   -1315629.5927800  -1331147.4182510  -1315629.5927800  -1331147.4182510  
19      1880    936     0       0       73.0107550    -90.1504357   0.000   0.256   27.633  0.647   3      0.000   0.000   1880    936     73.0107550    -90.1504357   -1314029.5927800  -1307147.4182510  -1314029.5927800  -1307147.4182510  
20      1920    936     1       0       72.9596896    -89.9756400   0.000   0.308   33.976  0.658   3      0.067   0.000   1921    936     72.9584110    -89.9712838   -1314029.5927800  -1315147.4182510  -1314029.5927800  -1315347.4182510  
21      1680    952     1       0       73.2846163    -90.9707475   0.000   0.210   23.657  0.601   3      0.067   0.000   1681    952     73.2833591    -90.9662288   -1310829.5927800  -1267147.4182510  -1310829.5927800  -1267347.4182510  
22      1992    960     0       0       72.8978540    -89.5588477   0.000   0.267   27.162  0.605   3      0.000   0.000   1992    960     72.8978540    -89.5588477   -1309229.5927800  -1329547.4182510  -1309229.5927800  -1329547.4182510  
23      1912    976     1       0       73.0209690    -89.8355695   0.000   0.296   33.467  0.601   3      0.067   0.000   1913    976     73.0196871    -89.8312079   -1306029.5927800  -1313547.4182510  -1306029.5927800  -1313747.4182510  
24      1944    976     0       0       72.9799033    -89.6963320   0.000   0.293   31.036  0.588   3      0.000   0.000   1944    976     72.9799033    -89.6963320   -1306029.5927800  -1319947.4182510  -1306029.5927800  -1319947.4182510  
25      1688    992     1       0       73.3264685    -90.7593202   0.000   0.288   29.899  0.713   3      0.067   0.000   1689    992     73.3252064    -90.7548062   -1302829.5927800  -1268747.4182510  -1302829.5927800  -1268947.4182510  
26      1728    1000    0       0       73.2862394    -90.5441023   0.000   0.204   19.637  0.475   3      0.000   0.000   1728    1000    73.2862394    -90.5441023   -1301229.5927800  -1276747.4182510  -1301229.5927800  -1276747.4182510  
27      1648    1008    1       0       73.3976622    -90.8700333   0.000   0.278   30.950  0.714   3      0.067   0.000   1649    1008    73.3964023    -90.8654912   -1299629.5927800  -1260747.4182510  -1299629.5927800  -1260947.4182510  
28      1800    1008    0       0       73.2050461    -90.1875851   0.000   0.175   19.094  0.463   3      0.000   0.000   1800    1008    73.2050461    -90.1875851   -1299629.5927800  -1291147.4182510  -1299629.5927800  -1291147.4182510  
29      1912    1008    0       0       73.0617042    -89.6948446   0.000   0.291   33.305  0.664   3      0.000   0.000   1912    1008    73.0617042    -89.6948446   -1299629.5927800  -1313547.4182510  -1299629.5927800  -1313547.4182510  
30      1944    1008    0       0       73.0205344    -89.5556144   0.000   0.246   26.455  0.522   3      0.000   0.000   1944    1008    73.0205344    -89.5556144   -1299629.5927800  -1319947.4182510  -1299629.5927800  -1319947.4182510  
