CP      startX  startY  dispX   dispY   sLat          sLon          theta   pCorr   pkStr   cCorr   conf   velX    velY    endX    endY    eLat          eLon          nps_startX    nps_startY    nps_endX      nps_endY      
0       160     568     57      202     82.7143852    -3.6504434    354.375  0.239   25.292  0.647   3      3.800   13.467  217     770     82.3874238    -2.0685982    522081.7936680  -593237.6157020  562481.7936680  -604637.6157020  
1       184     600     59      211     82.6423580    -3.5331857    0.000   0.117   11.046  0.260   1      3.933   14.067  243     811     82.3010567    -1.8997072    528481.7936680  -598037.6157020  570681.7936680  -609837.6157020  
2       216     608     61      211     82.5884687    -3.7497733    0.000   0.240   24.977  0.570   3      4.067   14.067  277     819     82.2453082    -2.1365816    530081.7936680  -604437.6157020  572281.7936680  -616637.6157020  
3       256     640     60      213     82.4943733    -3.7823579    0.000   0.278   29.273  0.643   3      4.000   14.200  316     853     82.1502532    -2.1582269    536481.7936680  -612437.6157020  579081.7936680  -624437.6157020  
4       288     648     60      213     82.4403736    -3.9929098    0.000   0.294   29.587  0.527   3      4.000   14.200  348     861     82.0970778    -2.3706404    538081.7936680  -618837.6157020  580681.7936680  -630837.6157020  
5       216     656     61      210     82.5299776    -3.2394181    0.000   0.198   20.155  0.376   2      4.067   14.000  277     866     82.1862836    -1.6708845    539681.7936680  -604437.6157020  581681.7936680  -616637.6157020  
6       304     680     64      214     82.3795315    -3.8037012    0.000   0.167   15.813  0.436   3      4.267   14.267  368     894     82.0289376    -2.2284024    544481.7936680  -622037.6157020  587281.7936680  -634837.6157020  
7       344     680     69      215     82.3240463    -4.1662528    0.000   0.304   32.541  0.583   3      4.600   14.333  413     895     81.9667998    -2.6205215    544481.7936680  -630037.6157020  587481.7936680  -643837.6157020  
8       160     688     59      210     82.5667451    -2.3700889    0.000   0.146   13.578  0.224   1      3.933   14.000  219     898     82.2226057    -0.8141948    546081.7936680  -593237.6157020  588081.7936680  -605037.6157020  
9       208     696     60      211     82.4916864    -2.7446544    0.000   0.213   22.199  0.565   3      4.000   14.067  268     907     82.1463276    -1.1867152    547681.7936680  -602837.6157020  589881.7936680  -614837.6157020  
10      240     696     61      212     82.4480350    -3.0456454    0.000   0.232   24.713  0.595   3      4.067   14.133  301     908     82.1011847    -1.4825642    547681.7936680  -609237.6157020  590081.7936680  -621437.6157020  
11      392     704     70      213     82.2284024    -4.3460260    0.000   0.201   20.830  0.467   3      4.667   14.200  462     917     81.8729848    -2.8385368    549281.7936680  -639637.6157020  591881.7936680  -653637.6157020  
12      272     712     62      212     82.3845969    -3.1773421    0.000   0.192   18.963  0.520   3      4.133   14.133  334     924     82.0369323    -1.6300606    550881.7936680  -615637.6157020  593281.7936680  -628037.6157020  
13      344     712     70      215     82.2854540    -3.8347414    0.000   0.337   38.217  0.719   3      4.667   14.333  414     927     81.9256980    -2.3201397    550881.7936680  -630037.6157020  593881.7936680  -644037.6157020  
14      152     720     60      209     82.5375268    -1.9600997    0.000   0.159   14.960  0.235   1      4.000   13.933  212     929     82.1919580    -0.4474744    552481.7936680  -591637.6157020  594281.7936680  -603637.6157020  
15      200     736     61      211     82.4528443    -2.2549613    0.000   0.156   16.134  0.528   3      4.067   14.067  261     947     82.1044714    -0.7357547    555681.7936680  -601237.6157020  597881.7936680  -613437.6157020  
16      240     736     62      211     82.3986728    -2.6322537    0.000   0.221   22.703  0.603   3      4.133   14.067  302     947     82.0503369    -1.1159611    555681.7936680  -609237.6157020  597881.7936680  -621637.6157020  
17      352     744     71      214     82.2355876    -3.5786558    0.000   0.294   32.284  0.633   3      4.733   14.267  423     958     81.8748697    -2.1032162    557281.7936680  -631637.6157020  600081.7936680  -645837.6157020  
18      296     752     71      216     82.3026411    -2.9879022    0.000   0.242   24.148  0.552   3      4.733   14.400  367     968     81.9373087    -1.5079253    558881.7936680  -620437.6157020  602081.7936680  -634637.6157020  
19      384     752     71      213     82.1817034    -3.7836299    0.000   0.254   25.415  0.641   3      4.733   14.200  455     965     81.8229868    -2.3183076    558881.7936680  -638037.6157020  601481.7936680  -652237.6157020  
20      416     752     71      212     82.1373653    -4.0668772    0.000   0.315   33.278  0.722   3      4.733   14.133  487     964     81.7809100    -2.6064994    558881.7936680  -644437.6157020  601281.7936680  -658637.6157020  
21      184     768     63      211     82.4342503    -1.7752117    0.000   0.212   21.665  0.452   3      4.200   14.067  247     979     82.0816206    -0.2997388    562081.7936680  -598037.6157020  604281.7936680  -610637.6157020  
22      216     768     62      211     82.3912741    -2.0794718    0.000   0.137   11.957  0.287   1      4.133   14.067  278     979     82.0410249    -0.5891072    562081.7936680  -604437.6157020  604281.7936680  -616837.6157020  
23      256     776     72      205     82.3273078    -2.3738272    0.000   0.279   30.812  0.608   3      4.800   13.667  328     981     81.9725800    -1.0306765    563681.7936680  -612437.6157020  604681.7936680  -626837.6157020  
24      344     776     71      215     82.2075134    -3.1816521    0.000   0.292   31.192  0.665   3      4.733   14.333  415     991     81.8441847    -1.7196503    563681.7936680  -630037.6157020  606681.7936680  -644237.6157020  
25      296     784     72      216     82.2631476    -2.6632940    0.000   0.238   24.403  0.563   3      4.800   14.400  368     1000    81.8954013    -1.2143712    565281.7936680  -620437.6157020  608481.7936680  -634837.6157020  
26      472     784     76      226     82.0210501    -4.2325372    0.000   0.212   20.288  0.384   2      5.067   15.067  548     1010    81.6411692    -2.6968916    565281.7936680  -655637.6157020  610481.7936680  -670837.6157020  
27      512     800     80      225     81.9461406    -4.4161518    0.000   0.219   21.539  0.631   3      5.333   15.000  592     1025    81.5627849    -2.9286913    568481.7936680  -663637.6157020  613481.7936680  -679637.6157020  
28      544     800     80      224     81.9013948    -4.6876386    0.000   0.208   20.446  0.529   3      5.333   14.933  624     1024    81.5202904    -3.2049493    568481.7936680  -670037.6157020  613281.7936680  -686037.6157020  
29      256     808     73      204     82.2873490    -2.0513598    0.000   0.251   27.602  0.683   3      4.867   13.600  329     1012    81.9316113    -0.7477125    570081.7936680  -612437.6157020  610881.7936680  -627037.6157020  
30      368     808     73      214     82.1354084    -3.0762799    0.000   0.286   32.191  0.587   3      4.867   14.267  441     1022    81.7703593    -1.6587791    570081.7936680  -634837.6157020  612881.7936680  -649437.6157020  
31      224     816     73      205     82.3202179    -1.6709290    0.000   0.298   31.226  0.623   3      4.867   13.667  297     1021    81.9620138    -0.3695950    571681.7936680  -606037.6157020  612681.7936680  -620637.6157020  
32      320     816     73      215     82.1909115    -2.5619747    0.000   0.290   31.821  0.623   3      4.867   14.333  393     1031    81.8228231    -1.1487501    571681.7936680  -625237.6157020  614681.7936680  -639837.6157020  
33      576     816     81      222     81.8375279    -4.7976436    0.000   0.202   20.585  0.608   3      5.400   14.800  657     1038    81.4579457    -3.3478013    571681.7936680  -676437.6157020  616081.7936680  -692637.6157020  
34      288     824     73      216     82.2242326    -2.1884443    0.000   0.332   33.953  0.681   3      4.867   14.400  361     1040    81.8535948    -0.7772001    573281.7936680  -618837.6157020  616481.7936680  -633437.6157020  
35      400     832     73      213     82.0621778    -3.1231656    0.000   0.257   26.428  0.699   3      4.867   14.200  473     1045    81.6986007    -1.7253820    574881.7936680  -641237.6157020  617481.7936680  -655837.6157020  
36      608     832     82      221     81.7736364    -4.9059347    0.000   0.177   17.361  0.457   3      5.467   14.733  690     1053    81.3943367    -3.4793871    574881.7936680  -682837.6157020  619081.7936680  -699237.6157020  
37      368     840     73      214     82.0959921    -2.7581159    0.000   0.261   27.318  0.638   3      4.867   14.267  441     1054    81.7299006    -1.3615903    576481.7936680  -634837.6157020  619281.7936680  -649437.6157020  
38      472     840     82      226     81.9534749    -3.6758373    0.000   0.120   11.125  0.237   1      5.467   15.067  554     1066    81.5635091    -2.2290153    576481.7936680  -655637.6157020  621681.7936680  -672037.6157020  
39      336     856     74      215     82.1195235    -2.3110197    0.000   0.334   36.107  0.686   3      4.933   14.333  410     1071    81.7493301    -0.9302791    579681.7936680  -628437.6157020  622681.7936680  -643237.6157020  
40      440     856     74      212     81.9779884    -3.2394375    0.000   0.138   13.882  0.297   1      4.933   14.133  514     1068    81.6147808    -1.8684419    579681.7936680  -649237.6157020  622081.7936680  -664037.6157020  
41      528     856     83      224     81.8566594    -3.9995743    0.000   0.106   10.458  0.414   3      5.533   14.933  611     1080    81.4690429    -2.5809195    579681.7936680  -666837.6157020  624481.7936680  -683437.6157020  
42      296     864     74      216     82.1633574    -1.8662176    0.000   0.334   37.987  0.751   3      4.933   14.400  370     1080    81.7903862    -0.4891948    581281.7936680  -620437.6157020  624481.7936680  -635237.6157020  
43      632     864     87      214     81.7020311    -4.7911079    0.000   0.138   12.995  0.267   1      5.800   14.267  719     1078    81.3240377    -3.4855435    581281.7936680  -687637.6157020  624081.7936680  -705037.6157020  
44      248     872     74      204     82.2173624    -1.3415698    0.000   0.197   19.575  0.404   3      4.933   13.600  322     1076    81.8582294    -0.0896970    582881.7936680  -610837.6157020  623681.7936680  -625637.6157020  
