CP      startX  startY  dispX   dispY   sLat          sLon          theta   pCorr   pkStr   cCorr   conf   velX    velY    endX    endY    eLat          eLon          nps_startX    nps_startY    nps_endX      nps_endY      
0       1064    240     90      51      75.8924335    -142.4514097  0.000   0.149   14.442  0.503   3      6.000   3.400   1154    291     76.0048794    -141.8298493  -1522722.1589100  199156.5779630  -1512522.1589100  181156.5779630  
1       1032    248     92      53      75.8991886    -142.6960343  0.000   0.179   16.982  0.515   3      6.133   3.533   1124    301     76.0163421    -142.0630599  -1521122.1589100  205556.5779630  -1510522.1589100  187156.5779630  
2       1104    264     87      50      75.9450156    -142.1776481  0.000   0.118   11.624  0.352   2      5.800   3.333   1191    314     76.0543126    -141.5731536  -1517922.1589100  191156.5779630  -1507922.1589100  173756.5779630  
3       1208    264     81      43      75.9673936    -141.4035162  5.625   0.102   11.197  0.373   2      5.400   2.867   1289    307     76.0609181    -140.8317563  -1517922.1589100  170356.5779630  -1509322.1589100  154156.5779630  
4       1152    272     85      47      75.9701143    -141.8277956  5.625   0.199   20.171  0.431   3      5.667   3.133   1237    319     76.0726934    -141.2320314  -1516322.1589100  181556.5779630  -1506922.1589100  164556.5779630  
5       1248    272     81      40      75.9898000    -141.1115246  5.625   0.216   22.838  0.535   3      5.400   2.667   1329    312     76.0771843    -140.5346874  -1516322.1589100  162356.5779630  -1508322.1589100  146156.5779630  
6       1000    280     95      55      75.9489403    -142.9657326  0.000   0.153   14.838  0.258   1      6.333   3.667   1095    335     76.0711346    -142.3121953  -1514722.1589100  211956.5779630  -1503722.1589100  192956.5779630  
7       1280    280     82      38      76.0103621    -140.8784892  5.625   0.183   17.537  0.441   3      5.467   2.533   1362    318     76.0937230    -140.2903914  -1514722.1589100  155956.5779630  -1507122.1589100  139556.5779630  
8       1320    288     68      43      76.0321198    -140.5847594  5.625   0.215   20.756  0.443   3      4.533   2.867   1388    331     76.1215767    -140.1030812  -1513122.1589100  147956.5779630  -1504522.1589100  134356.5779630  
9       1120    296     87      50      76.0064149    -142.0882992  0.000   0.157   15.648  0.474   3      5.800   3.333   1207    346     76.1154930    -141.4804012  -1511522.1589100  187956.5779630  -1501522.1589100  170556.5779630  
