CP      startX  startY  dispX   dispY   sLat          sLon          theta   pCorr   pkStr   cCorr   conf   velX    velY    endX    endY    eLat          eLon          nps_startX    nps_startY    nps_endX      nps_endY      
0       1888    368     0       1       75.7300028    -88.9512987   0.000   0.335   35.578  0.781   3      0.000   0.200   1888    369     75.7312651    -88.9459880   -1078234.8993400  -1118445.8750150  -1078034.8993400  -1118445.8750150  
1       928     392     0       0       76.9648062    -94.2036178   0.000   0.206   22.769  0.241   1      0.000   0.000   928     392     76.9648062    -94.2036178   -1073434.8993400  -926445.8750150  -1073434.8993400  -926445.8750150  
2       1176    392     0       0       76.6650033    -92.7205846   0.000   0.340   36.881  0.761   3      0.000   0.000   1176    392     76.6650033    -92.7205846   -1073434.8993400  -976045.8750150  -1073434.8993400  -976045.8750150  
3       1776    392     0       1       75.9065611    -89.4028679   0.000   0.173   16.432  0.561   3      0.000   0.200   1776    393     75.9078342    -89.3975310   -1073434.8993400  -1096045.8750150  -1073234.8993400  -1096045.8750150  
4       2000    392     0       1       75.6126051    -88.2562411   0.000   0.227   25.002  0.630   3      0.000   0.200   2000    393     75.6138512    -88.2509129   -1073434.8993400  -1140845.8750150  -1073234.8993400  -1140845.8750150  
5       1952    400     0       1       75.6860639    -88.4552662   0.000   0.283   30.740  0.727   3      0.000   0.200   1952    401     75.6873147    -88.4499279   -1071834.8993400  -1131245.8750150  -1071634.8993400  -1131245.8750150  
6       1088    416     0       0       76.8049638    -93.1114491   0.000   0.304   31.401  0.689   3      0.000   0.000   1088    416     76.8049638    -93.1114491   -1068634.8993400  -958445.8750150  -1068634.8993400  -958445.8750150  
7       1120    416     0       0       76.7659467    -92.9218458   0.000   0.346   37.001  0.692   3      0.000   0.000   1120    416     76.7659467    -92.9218458   -1068634.8993400  -964845.8750150  -1068634.8993400  -964845.8750150  
8       1912    416     0       1       75.7588636    -88.5727640   0.000   0.278   30.650  0.743   3      0.000   0.200   1912    417     75.7601173    -88.5674086   -1068634.8993400  -1123245.8750150  -1068434.8993400  -1123245.8750150  
9       936     424     0       0       76.9993551    -93.9851212   0.000   0.368   41.777  0.738   3      0.000   0.000   936     424     76.9993551    -93.9851212   -1067034.8993400  -928045.8750150  -1067034.8993400  -928045.8750150  
