CP      startX  startY  dispX   dispY   sLat          sLon          theta   pCorr   pkStr   cCorr   conf   velX    velY    endX    endY    eLat          eLon          nps_startX    nps_startY    nps_endX      nps_endY      
0       1184    24      1       0       71.9560437    -178.0706230  0.000   0.256   23.973  0.370   2      0.200   0.000   1185    24      71.9572746    -178.0663742  -1439341.4562500  1345528.3427200  -1439341.4562500  1345328.3427200  
1       1184    72      1       0       72.0191584    -178.2619434  0.000   0.336   37.968  0.776   3      0.200   0.000   1185    72      72.0203940    -178.2576927  -1429741.4562500  1345528.3427200  -1429741.4562500  1345328.3427200  
2       1216    72      1       0       72.0586498    -178.1256263  0.000   0.346   39.328  0.701   3      0.200   0.000   1217    72      72.0598824    -178.1213566  -1429741.4562500  1339128.3427200  -1429741.4562500  1338928.3427200  
3       1248    80      1       0       72.1085951    -178.0206984  0.000   0.262   27.788  0.608   3      0.200   0.000   1249    80      72.1098254    -178.0164093  -1428141.4562500  1332728.3427200  -1428141.4562500  1332528.3427200  
4       1144    88      1       0       71.9905949    -178.4955839  0.000   0.221   23.308  0.340   2      0.200   0.000   1145    88      71.9918357    -178.4913563  -1426541.4562500  1353528.3427200  -1426541.4562500  1353328.3427200  
5       1280    96      1       0       72.1690519    -177.9472397  0.000   0.184   19.219  0.436   3      0.200   0.000   1281    96      72.1702808    -177.9429306  -1424941.4562500  1326328.3427200  -1424941.4562500  1326128.3427200  
6       1352    104     1       1       72.2678966    -177.6675155  0.000   0.188   18.049  0.471   3      0.200   0.200   1353    105     72.2704458    -177.6671747  -1423341.4562500  1311928.3427200  -1423141.4562500  1311728.3427200  
7       1248    112     1       0       72.1507434    -178.1490806  0.000   0.321   34.892  0.620   3      0.200   0.000   1249    112     72.1519768    -178.1447902  -1421741.4562500  1332728.3427200  -1421741.4562500  1332528.3427200  
8       1392    128     1       1       72.3486350    -177.5893315  0.000   0.110   9.516   0.234   1      0.200   0.200   1393    129     72.3511846    -177.5889776  -1418541.4562500  1303928.3427200  -1418341.4562500  1303728.3427200  
9       1200    136     1       0       72.1228745    -178.4510485  0.000   0.273   31.860  0.760   3      0.200   0.000   1201    136     72.1241147    -178.4467861  -1416941.4562500  1342328.3427200  -1416941.4562500  1342128.3427200  
10      1120    144     2       0       72.0337654    -178.8224442  0.000   0.196   19.609  0.354   2      0.400   0.000   1122    144     72.0362620    -178.8140140  -1415341.4562500  1358328.3427200  -1415341.4562500  1357928.3427200  
11      1248    144     1       0       72.1928078    -178.2780795  0.000   0.272   28.622  0.573   3      0.200   0.000   1249    144     72.1940443    -178.2737879  -1415341.4562500  1332728.3427200  -1415341.4562500  1332528.3427200  
12      1280    144     1       0       72.2323287    -178.1404453  0.000   0.173   17.370  0.352   2      0.200   0.000   1281    144     72.2335621    -178.1361342  -1415341.4562500  1326328.3427200  -1415341.4562500  1326128.3427200  
13      1384    160     1       1       72.3813079    -177.7534612  0.000   0.187   17.621  0.479   3      0.200   0.200   1385    161     72.3838581    -177.7531308  -1412141.4562500  1305528.3427200  -1411941.4562500  1305328.3427200  
14      1416    160     1       1       72.4204602    -177.6131375  0.000   0.165   16.415  0.495   3      0.200   0.200   1417    161     72.4230104    -177.6127857  -1412141.4562500  1299128.3427200  -1411941.4562500  1298928.3427200  
15      1184    176     2       0       72.1552583    -178.6811756  0.000   0.207   19.437  0.451   3      0.400   0.000   1186    176     72.1577494    -178.6726669  -1408941.4562500  1345528.3427200  -1408941.4562500  1345128.3427200  
16      1344    176     1       0       72.3533563    -177.9928034  0.000   0.191   19.291  0.562   3      0.200   0.000   1345    176     72.3545868    -177.9884518  -1408941.4562500  1313528.3427200  -1408941.4562500  1313328.3427200  
17      1424    192     1       1       72.4727196    -177.7076479  0.000   0.230   23.483  0.489   3      0.200   0.200   1425    193     72.4752703    -177.7073091  -1405741.4562500  1297528.3427200  -1405541.4562500  1297328.3427200  
18      1496    192     1       1       72.5606137    -177.3891073  0.000   0.211   22.275  0.457   3      0.200   0.200   1497    193     72.5631644    -177.3887193  -1405741.4562500  1283128.3427200  -1405541.4562500  1282928.3427200  
19      1264    216     2       0       72.3070266    -178.5018192  0.000   0.178   19.011  0.520   3      0.400   0.000   1266    216     72.3095104    -178.4932108  -1400941.4562500  1329528.3427200  -1400941.4562500  1329128.3427200  
20      1344    216     2       0       72.4060855    -178.1555616  0.000   0.124   15.732  0.430   3      0.400   0.000   1346    216     72.4085542    -178.1468545  -1400941.4562500  1313528.3427200  -1400941.4562500  1313128.3427200  
21      1184    224     2       0       72.2177692    -178.8768614  0.000   0.248   25.717  0.501   3      0.400   0.000   1186    224     72.2202696    -178.8683502  -1399341.4562500  1345528.3427200  -1399341.4562500  1345128.3427200  
22      1216    224     1       0       72.2577307    -178.7403909  0.000   0.199   19.815  0.400   2      0.200   0.000   1217    224     72.2589780    -178.7361161  -1399341.4562500  1339128.3427200  -1399341.4562500  1338928.3427200  
23      1088    232     2       0       72.1076448    -179.3153149  0.000   0.310   32.335  0.736   3      0.400   0.000   1090    232     72.1101642    -179.3069194  -1397741.4562500  1364728.3427200  -1397741.4562500  1364328.3427200  
24      1400    232     1       0       72.4962040    -177.9761653  0.000   0.204   20.131  0.465   3      0.200   0.000   1401    232     72.4974346    -177.9717765  -1397741.4562500  1302328.3427200  -1397741.4562500  1302128.3427200  
25      1448    240     1       1       72.5657604    -177.7975073  0.000   0.197   20.285  0.491   3      0.200   0.200   1449    241     72.5683118    -177.7971799  -1396141.4562500  1292728.3427200  -1395941.4562500  1292528.3427200  
26      1256    248     2       0       72.3388990    -178.6672456  0.000   0.202   18.671  0.514   3      0.400   0.000   1258    248     72.3413906    -178.6586451  -1394541.4562500  1331128.3427200  -1394541.4562500  1330728.3427200  
27      1144    256     2       0       72.2091255    -179.1778355  0.000   0.352   39.170  0.761   3      0.400   0.000   1146    256     72.2116395    -179.1693716  -1392941.4562500  1353528.3427200  -1392941.4562500  1353128.3427200  
28      1184    256     2       0       72.2593347    -179.0080957  0.000   0.235   26.018  0.424   3      0.400   0.000   1186    256     72.2618413    -178.9995831  -1392941.4562500  1345528.3427200  -1392941.4562500  1345128.3427200  
29      1224    256     2       0       72.3093963    -178.8373789  0.000   0.216   20.809  0.441   3      0.400   0.000   1226    256     72.3118955    -178.8288173  -1392941.4562500  1337528.3427200  -1392941.4562500  1337128.3427200  
30      1320    256     1       0       72.4289334    -178.4236398  0.000   0.182   18.241  0.406   3      0.200   0.000   1321    256     72.4301740    -178.4193000  -1392941.4562500  1318328.3427200  -1392941.4562500  1318128.3427200  
31      1560    256     1       1       72.7238896    -177.3640460  0.000   0.144   14.840  0.432   3      0.200   0.200   1561    257     72.7264413    -177.3636506  -1392941.4562500  1270328.3427200  -1392741.4562500  1270128.3427200  
32      1616    264     2       1       72.8026076    -177.1442876  0.000   0.152   15.700  0.353   2      0.400   0.200   1618    265     72.8063715    -177.1393284  -1391341.4562500  1259128.3427200  -1391141.4562500  1258728.3427200  
