CP      startX  startY  dispX   dispY   sLat          sLon          theta   pCorr   pkStr   cCorr   conf   velX    velY    endX    endY    eLat          eLon          nps_startX    nps_startY    nps_endX      nps_endY      
0       1984    136     0       0       72.4195913    -80.2026815   0.000   0.302   31.534  0.494   3      0.000   0.000   1984    136     72.4195913    -80.2026815   -1106199.9115200  -1567982.5421200  -1106199.9115200  -1567982.5421200  
1       1904    144     0       0       72.5457667    -80.4407798   0.000   0.236   20.485  0.519   3      0.000   0.000   1904    144     72.5457667    -80.4407798   -1104599.9115200  -1551982.5421200  -1104599.9115200  -1551982.5421200  
2       1936    168     1       0       72.5236866    -80.2118302   0.000   0.182   19.239  0.537   2      0.067   0.000   1937    168     72.5222116    -80.2083664   -1099799.9115200  -1558382.5421200  -1099799.9115200  -1558582.5421200  
3       1976    168     0       0       72.4646417    -80.0737399   0.000   0.174   17.472  0.442   3      0.000   0.000   1976    168     72.4646417    -80.0737399   -1099799.9115200  -1566382.5421200  -1099799.9115200  -1566382.5421200  
4       1880    176     1       0       72.6145605    -80.3673724   0.000   0.239   23.865  0.687   3      0.067   0.000   1881    176     72.6130879    -80.3638769   -1098199.9115200  -1547182.5421200  -1098199.9115200  -1547382.5421200  
5       1936    200     0       0       72.5569332    -80.0544536   0.000   0.241   26.042  0.436   3      0.000   0.000   1936    200     72.5569332    -80.0544536   -1093399.9115200  -1558382.5421200  -1093399.9115200  -1558382.5421200  
6       1880    216     0       0       72.6562686    -80.1698878   0.000   0.267   28.338  0.688   3      0.000   0.000   1880    216     72.6562686    -80.1698878   -1090199.9115200  -1547182.5421200  -1090199.9115200  -1547182.5421200  
7       1952    240     0       0       72.5745983    -79.8017756   0.000   0.344   35.973  0.638   3      0.000   0.000   1952    240     72.5745983    -79.8017756   -1085399.9115200  -1561582.5421200  -1085399.9115200  -1561582.5421200  
8       1864    248     0       0       72.7131520    -80.0669699   0.000   0.323   34.724  0.625   3      0.000   0.000   1864    248     72.7131520    -80.0669699   -1083799.9115200  -1543982.5421200  -1083799.9115200  -1543982.5421200  
9       1896    248     0       0       72.6658162    -79.9555970   0.000   0.250   27.022  0.634   3      0.000   0.000   1896    248     72.6658162    -79.9555970   -1083799.9115200  -1550382.5421200  -1083799.9115200  -1550382.5421200  
10      2008    248     0       0       72.4996843    -79.5706147   0.000   0.231   22.542  0.738   3      0.000   0.000   2008    248     72.4996843    -79.5706147   -1083799.9115200  -1572782.5421200  -1083799.9115200  -1572782.5421200  
11      1736    264     0       0       72.9186806    -80.4386329   0.000   0.235   29.515  0.369   2      0.000   0.000   1736    264     72.9186806    -80.4386329   -1080599.9115200  -1518382.5421200  -1080599.9115200  -1518382.5421200  
12      1832    264     0       0       72.7770643    -80.0992218   0.000   0.392   49.573  0.797   3      0.000   0.000   1832    264     72.7770643    -80.0992218   -1080599.9115200  -1537582.5421200  -1080599.9115200  -1537582.5421200  
13      1792    280     0       0       72.8528007    -80.1599141   0.000   0.371   39.815  0.698   3      0.000   0.000   1792    280     72.8528007    -80.1599141   -1077399.9115200  -1529582.5421200  -1077399.9115200  -1529582.5421200  
14      1888    280     0       0       72.7107259    -79.8241394   0.000   0.298   31.422  0.611   3      0.000   0.000   1888    280     72.7107259    -79.8241394   -1077399.9115200  -1548782.5421200  -1077399.9115200  -1548782.5421200  
15      1920    280     0       0       72.6632505    -79.7134566   0.000   0.261   27.040  0.608   3      0.000   0.000   1920    280     72.6632505    -79.7134566   -1077399.9115200  -1555182.5421200  -1077399.9115200  -1555182.5421200  
16      1976    280     0       0       72.5800302    -79.5212362   0.000   0.284   31.510  0.744   3      0.000   0.000   1976    280     72.5800302    -79.5212362   -1077399.9115200  -1566382.5421200  -1077399.9115200  -1566382.5421200  
17      2080    288     0       0       72.4331256    -79.1296071   0.000   0.213   20.010  0.489   3      0.000   0.000   2080    288     72.4331256    -79.1296071   -1075799.9115200  -1587182.5421200  -1075799.9115200  -1587182.5421200  
18      2128    288     0       0       72.3613510    -78.9693216   0.000   0.141   12.778  0.223   1      0.000   0.000   2128    288     72.3613510    -78.9693216   -1075799.9115200  -1596782.5421200  -1075799.9115200  -1596782.5421200  
19      1736    296     0       0       72.9521463    -80.2780051   0.000   0.291   31.910  0.664   3      0.000   0.000   1736    296     72.9521463    -80.2780051   -1074199.9115200  -1518382.5421200  -1074199.9115200  -1518382.5421200  
20      2008    304     0       0       72.5568479    -79.2930484   0.000   0.369   40.350  0.769   3      0.000   0.000   2008    304     72.5568479    -79.2930484   -1072599.9115200  -1572782.5421200  -1072599.9115200  -1572782.5421200  
21      1976    312     0       0       72.6127090    -79.3620156   0.000   0.348   39.683  0.731   3      0.000   0.000   1976    312     72.6127090    -79.3620156   -1070999.9115200  -1566382.5421200  -1070999.9115200  -1566382.5421200  
22      2048    320     0       0       72.5133409    -79.0783644   0.000   0.373   39.756  0.750   3      0.000   0.000   2048    320     72.5133409    -79.0783644   -1069399.9115200  -1580782.5421200  -1069399.9115200  -1580782.5421200  
23      1944    336     0       0       72.6848748    -79.3514010   0.000   0.327   36.854  0.709   3      0.000   0.000   1944    336     72.6848748    -79.3514010   -1066199.9115200  -1559982.5421200  -1066199.9115200  -1559982.5421200  
24      2120    336     0       0       72.4216086    -78.7582685   0.000   0.128   12.205  0.398   2      0.000   0.000   2120    336     72.4216086    -78.7582685   -1066199.9115200  -1595182.5421200  -1066199.9115200  -1595182.5421200  
25      2032    352     0       0       72.5696087    -78.9727091   0.000   0.372   38.891  0.713   3      0.000   0.000   2032    352     72.5696087    -78.9727091   -1062999.9115200  -1577582.5421200  -1062999.9115200  -1577582.5421200  
26      1952    368     0       0       72.7054664    -79.1635787   0.000   0.382   40.777  0.702   3      0.000   0.000   1952    368     72.7054664    -79.1635787   -1059799.9115200  -1561582.5421200  -1059799.9115200  -1561582.5421200  
27      2064    368     0       0       72.5377465    -78.7854109   0.000   0.363   38.506  0.720   3      0.000   0.000   2064    368     72.5377465    -78.7854109   -1059799.9115200  -1583982.5421200  -1059799.9115200  -1583982.5421200  
28      2032    392     0       0       72.6098629    -78.7724151   0.000   0.341   37.067  0.698   3      0.000   0.000   2032    392     72.6098629    -78.7724151   -1054999.9115200  -1577582.5421200  -1054999.9115200  -1577582.5421200  
29      1960    408     0       0       72.7339463    -78.9349544   0.000   0.234   25.480  0.618   3      0.000   0.000   1960    408     72.7339463    -78.9349544   -1051799.9115200  -1563182.5421200  -1051799.9115200  -1563182.5421200  
30      1960    456     0       0       72.7821979    -78.6920523   0.000   0.254   28.752  0.663   3      0.000   0.000   1960    456     72.7821979    -78.6920523   -1042199.9115200  -1563182.5421200  -1042199.9115200  -1563182.5421200  
31      2040    472     0       0       72.6776826    -78.3423286   0.000   0.304   34.999  0.731   3      0.000   0.000   2040    472     72.6776826    -78.3423286   -1038999.9115200  -1579182.5421200  -1038999.9115200  -1579182.5421200  
32      1424    624     0       -1      73.7548415    -79.7114307   0.000   0.152   11.519  0.550   3      0.000   -0.067  1424    623     73.7538102    -79.7167486   -1008599.9115200  -1455982.5421200  -1008799.9115200  -1455982.5421200  
33      2048    624     0       0       72.8148584    -77.5394379   0.000   0.126   10.704  0.658   3      0.000   0.000   2048    624     72.8148584    -77.5394379   -1008599.9115200  -1580782.5421200  -1008599.9115200  -1580782.5421200  
34      1456    640     0       -1      73.7236068    -79.5088400   0.000   0.238   26.414  0.640   3      0.000   -0.067  1456    639     73.7225809    -79.5141605   -1005399.9115200  -1462382.5421200  -1005599.9115200  -1462382.5421200  
35      1480    672     0       -1      73.7204601    -79.2508238   0.000   0.295   30.937  0.727   3      0.000   -0.067  1480    671     73.7194410    -79.2561598   -998999.9115200  -1467182.5421200  -999199.9115200  -1467182.5421200  
36      1512    696     0       -1      73.6968791    -79.0068390   0.000   0.325   34.626  0.731   3      0.000   -0.067  1512    695     73.6958664    -79.0121826   -994199.9115200  -1473582.5421200  -994399.9115200  -1473582.5421200  
37      1496    736     0       -1      73.7613448    -78.8501427   0.000   0.115   10.883  0.289   1      0.000   -0.067  1496    735     73.7603361    -78.8555176   -986199.9115200  -1470382.5421200  -986399.9115200  -1470382.5421200  
38      2152    736     0       0       72.7631307    -76.6233448   0.000   0.087   7.490   0.248   1      0.000   0.000   2152    736     72.7631307    -76.6233448   -986199.9115200  -1601582.5421200  -986199.9115200  -1601582.5421200  
39      2184    736     0       0       72.7138850    -76.5214165   0.000   0.161   15.878  0.353   2      0.000   0.000   2184    736     72.7138850    -76.5214165   -986199.9115200  -1607982.5421200  -986199.9115200  -1607982.5421200  
40      1544    768     0       -1      73.7211468    -78.5059446   0.000   0.219   22.192  0.564   3      0.000   -0.067  1544    767     73.7201472    -78.5113275   -979799.9115200  -1479982.5421200  -979999.9115200  -1479982.5421200  
41      2176    768     0       0       72.7563712    -76.3807621   0.000   0.146   13.885  0.494   3      0.000   0.000   2176    768     72.7563712    -76.3807621   -979799.9115200  -1606382.5421200  -979799.9115200  -1606382.5421200  
42      2208    768     0       -1      72.7069988    -76.2795764   0.000   0.206   19.293  0.529   3      0.000   -0.067  2208    767     72.7060610    -76.2847659   -979799.9115200  -1612782.5421200  -979999.9115200  -1612782.5421200  
43      2256    776     0       -1      72.6403170    -76.0874710   0.000   0.219   25.836  0.830   3      0.000   -0.067  2256    775     72.6393844    -76.0926507   -978199.9115200  -1622382.5421200  -978399.9115200  -1622382.5421200  
44      2224    800     0       0       72.7121883    -76.0629914   0.000   0.098   8.889   0.290   1      0.000   0.000   2224    800     72.7121883    -76.0629914   -973399.9115200  -1615982.5421200  -973399.9115200  -1615982.5421200  
45      2264    816     0       0       72.6651028    -75.8549461   0.000   0.220   21.977  0.646   3      0.000   0.000   2264    816     72.6651028    -75.8549461   -970199.9115200  -1623982.5421200  -970199.9115200  -1623982.5421200  
46      2584    832     0       0       72.1811731    -74.8072379   0.000   0.099   8.692   0.269   1      0.000   0.000   2584    832     72.1811731    -74.8072379   -966999.9115200  -1687982.5421200  -966999.9115200  -1687982.5421200  
47      2312    848     0       -1      72.6200687    -75.5402461   0.000   0.123   12.944  0.388   2      0.000   -0.067  2312    847     72.6191511    -75.5454493   -963799.9115200  -1633582.5421200  -963999.9115200  -1633582.5421200  
48      1248    864     121     62      74.2636220    -79.0628702   0.000   0.135   12.435  0.400   3      8.067   4.133   1369    926     74.1433741    -78.2729511   -960599.9115200  -1420782.5421200  -948199.9115200  -1444982.5421200  
49      2552    864     0       0       72.2599411    -74.7370621   0.000   0.174   16.854  0.600   3      0.000   0.000   2552    864     72.2599411    -74.7370621   -960599.9115200  -1681582.5421200  -960599.9115200  -1681582.5421200  
50      2584    864     0       -1      72.2097933    -74.6434107   0.000   0.149   11.851  0.350   2      0.000   -0.067  2584    863     72.2089011    -74.6485384   -960599.9115200  -1687982.5421200  -960799.9115200  -1687982.5421200  
51      2616    864     0       -1      72.1596056    -74.5502941   0.000   0.187   12.815  0.410   3      0.000   -0.067  2616    863     72.1587161    -74.5554119   -960599.9115200  -1694382.5421200  -960799.9115200  -1694382.5421200  
52      1208    880     122     57      74.3399451    -79.1243034   0.000   0.121   10.995  0.397   2      8.133   3.800   1330    937     74.2134021    -78.3542021   -957399.9115200  -1412782.5421200  -945999.9115200  -1437182.5421200  
53      2440    880     0       0       72.4495891    -74.9862824   0.000   0.350   38.827  0.770   3      0.000   0.000   2440    880     72.4495891    -74.9862824   -957399.9115200  -1659182.5421200  -957399.9115200  -1659182.5421200  
54      2504    880     0       -1      72.3494516    -74.7960384   0.000   0.355   36.384  0.748   3      0.000   -0.067  2504    879     72.3485548    -74.8011994   -957399.9115200  -1671982.5421200  -957599.9115200  -1671982.5421200  
55      1712    888     0       0       73.5837068    -77.2716674   0.000   0.111   12.068  0.369   2      0.000   0.000   1712    888     73.5837068    -77.2716674   -955799.9115200  -1513582.5421200  -955799.9115200  -1513582.5421200  
56      2088    888     0       0       73.0047213    -76.0308068   0.000   0.171   19.810  0.467   3      0.000   0.000   2088    888     73.0047213    -76.0308068   -955799.9115200  -1588782.5421200  -955799.9115200  -1588782.5421200  
57      2776    888     0       -1      71.9290764    -73.9708071   0.000   0.249   24.299  0.616   3      0.000   -0.067  2776    887     71.9282033    -73.9758872   -955799.9115200  -1726382.5421200  -955999.9115200  -1726382.5421200  
58      1344    896     120     62      74.1512688    -78.5303207   0.000   0.086   7.771   0.399   1      8.000   4.133   1464    958     74.0306011    -77.7537287   -954199.9115200  -1439982.5421200  -941799.9115200  -1463982.5421200  
59      1784    896     0       -1      73.4810513    -76.9840984   0.000   0.244   24.639  0.678   3      0.000   -0.067  1784    895     73.4800927    -76.9894935   -954199.9115200  -1527982.5421200  -954399.9115200  -1527982.5421200  
60      1840    896     0       -1      73.3950163    -76.7964050   0.000   0.365   35.682  0.733   3      0.000   -0.067  1840    895     73.3940630    -76.8017827   -954199.9115200  -1539182.5421200  -954399.9115200  -1539182.5421200  
