CP      startX  startY  dispX   dispY   sLat          sLon          theta   pCorr   pkStr   cCorr   conf   velX    velY    endX    endY    eLat          eLon          nps_startX    nps_startY    nps_endX      nps_endY      
0       920     456     5       178     67.6585870    -166.6852488  5.625   0.077   8.475   0.407   3      0.250   8.900   925     634     67.9323507    -167.1079387  -2084890.7508300  1286913.3724900  -2049290.7508300  1285913.3724900  
1       712     488     37      193     67.5099477    -167.5855804  354.375  0.175   15.978  0.429   3      1.850   9.650   749     681     67.8344321    -167.9286793  -2078490.7508300  1328513.3724900  -2039890.7508300  1321113.3724900  
2       920     488     9       179     67.7070291    -166.7640360  5.625   0.113   11.706  0.279   2      0.450   8.950   929     667     67.9859167    -167.1751358  -2078490.7508300  1286913.3724900  -2042690.7508300  1285113.3724900  
3       744     504     36      194     67.5645620    -167.5001444  0.000   0.089   8.195   0.234   1      1.800   9.700   780     698     67.8898302    -167.8493636  -2075290.7508300  1322113.3724900  -2036490.7508300  1314913.3724900  
4       672     520     36      191     67.5194022    -167.8223058  0.000   0.159   15.437  0.439   3      1.800   9.550   708     711     67.8393950    -168.1678881  -2072090.7508300  1336513.3724900  -2033890.7508300  1329313.3724900  
5       936     520     15      181     67.7704518    -166.7792769  11.250  0.138   14.369  0.256   1      0.750   9.050   951     701     68.0580651    -167.1726773  -2072090.7508300  1283713.3724900  -2035890.7508300  1280713.3724900  
6       840     544     33      199     67.7161239    -167.2212476  0.000   0.140   14.734  0.384   2      1.650   9.950   873     743     68.0468271    -167.5935603  -2067290.7508300  1302913.3724900  -2027490.7508300  1296313.3724900  
7       960     552     20      177     67.8413884    -166.7625366  11.250  0.140   15.312  0.405   3      1.000   8.850   980     729     68.1278148    -167.1266105  -2065690.7508300  1278913.3724900  -2030290.7508300  1274913.3724900  
8       536     560     50      187     67.4467485    -168.4521332  354.375  0.101   9.731   0.378   2      2.500   9.350   586     747     67.7731266    -168.7406548  -2064090.7508300  1363713.3724900  -2026690.7508300  1353713.3724900  
9       568     560     50      190     67.4780681    -168.3282860  0.000   0.101   9.296   0.217   1      2.500   9.500   618     750     67.8091667    -168.6231811  -2064090.7508300  1357313.3724900  -2026090.7508300  1347313.3724900  
10      808     568     33      199     67.7217783    -167.4082563  0.000   0.183   17.999  0.439   3      1.650   9.950   841     767     68.0520240    -167.7835480  -2062490.7508300  1309313.3724900  -2022690.7508300  1302713.3724900  
11      768     584     34      198     67.7075331    -167.6067528  0.000   0.123   11.602  0.298   1      1.700   9.900   802     782     68.0367431    -167.9782625  -2059290.7508300  1317313.3724900  -2019690.7508300  1310513.3724900  
12      832     600     34      199     67.7927688    -167.3936128  0.000   0.152   15.076  0.383   2      1.700   9.950   866     799     68.1240910    -167.7659082  -2056090.7508300  1304513.3724900  -2016290.7508300  1297713.3724900  
13      464     608     46      177     67.4468492    -168.8529584  354.375  0.111   9.026   0.385   2      2.300   8.850   510     785     67.7537132    -169.1366844  -2054490.7508300  1378113.3724900  -2019090.7508300  1368913.3724900  
