CP      startX  startY  dispX   dispY   sLat          sLon          theta   pCorr   pkStr   cCorr   conf   velX    velY    endX    endY    eLat          eLon          nps_startX    nps_startY    nps_endX      nps_endY      
0       1944    112     56      -80     80.2634949    174.5841536   0.000   0.199   21.064  0.576   3      3.733   -5.333  2000    32      80.2475196    175.6375764   -673641.7478910  814751.6886900  -689641.7478910  803551.6886900  
1       1920    144     56      -81     80.2666909    174.1509154   0.000   0.326   35.760  0.757   3      3.733   -5.400  1976    63      80.2508792    175.2137093   -667241.7478910  819551.6886900  -683441.7478910  808351.6886900  
2       1888    160     56      -81     80.2395299    173.7982953   0.000   0.309   33.259  0.627   3      3.733   -5.400  1944    79      80.2248296    174.8587359   -664041.7478910  825951.6886900  -680241.7478910  814751.6886900  
3       1976    176     56      -81     80.3833482    174.2666036   0.000   0.401   39.391  0.795   3      3.733   -5.400  2032    95      80.3671507    175.3421136   -660841.7478910  808351.6886900  -677041.7478910  797151.6886900  
4       1856    184     56      -81     80.2211171    173.3800365   0.000   0.321   37.298  0.671   3      3.733   -5.400  1912    103     80.2077333    174.4391481   -659241.7478910  832351.6886900  -675441.7478910  821151.6886900  
5       2016    184     56      -81     80.4493618    174.4779449   0.000   0.310   37.359  0.698   3      3.733   -5.400  2072    103     80.4324884    175.5605044   -659241.7478910  800351.6886900  -675441.7478910  789151.6886900  
6       1888    192     56      -81     80.2761841    173.5276106   0.000   0.420   52.665  0.860   3      3.733   -5.400  1944    111     80.2623264    174.5925064   -657641.7478910  825951.6886900  -673841.7478910  814751.6886900  
7       1824    208     56      -81     80.2021882    172.9633793   0.000   0.253   26.547  0.639   3      3.733   -5.400  1880    127     80.1901166    174.0210520   -654441.7478910  838751.6886900  -670641.7478910  827551.6886900  
8       1992    216     56      -81     80.4524174    174.0362022   0.000   0.402   44.236  0.813   3      3.733   -5.400  2048    135     80.4369288    175.1199386   -652841.7478910  805151.6886900  -669041.7478910  793951.6886900  
9       1912    240     56      -81     80.3653455    173.2800218   0.000   0.478   52.681  0.832   3      3.733   -5.400  1968    159     80.3522481    174.3551940   -648041.7478910  821151.6886900  -664241.7478910  809951.6886900  
10      1944    240     56      -81     80.4113413    173.4982337   0.000   0.468   49.802  0.828   3      3.733   -5.400  2000    159     80.3975495    174.5782336   -648041.7478910  814751.6886900  -664241.7478910  803551.6886900  
11      1832    256     56      -81     80.2677002    172.6063647   0.000   0.420   49.110  0.797   3      3.733   -5.400  1888    175     80.2567383    173.6716666   -644841.7478910  837151.6886900  -661041.7478910  825951.6886900  
12      1976    256     56      -81     80.4755273    173.5802135   0.000   0.472   48.376  0.813   3      3.733   -5.400  2032    175     80.4614654    174.6673781   -644841.7478910  808351.6886900  -661041.7478910  797151.6886900  
13      2008    256     56      -81     80.5213373    173.8024315   0.000   0.431   46.278  0.790   3      3.733   -5.400  2064    175     80.5065685    174.8944861   -644841.7478910  801951.6886900  -661041.7478910  790751.6886900  
14      2064    256     51      -68     80.6011656    174.1965365   0.000   0.236   32.706  0.717   3      3.400   -4.533  2115    188     80.5935400    175.1496213   -644841.7478910  790751.6886900  -658441.7478910  780551.6886900  
15      1800    264     56      -81     80.2300552    172.3269630   0.000   0.407   43.425  0.766   3      3.733   -5.400  1856    183     80.2199787    173.3884957   -643241.7478910  843551.6886900  -659441.7478910  832351.6886900  
16      1752    272     57      -82     80.1687563    171.9462406   0.000   0.259   27.774  0.678   3      3.800   -5.467  1809    190     80.1602040    173.0166179   -641641.7478910  853151.6886900  -658041.7478910  841751.6886900  
17      1896    272     56      -81     80.3784512    172.8957356   0.000   0.507   55.693  0.798   3      3.733   -5.400  1952    191     80.3665586    173.9729453   -641641.7478910  824351.6886900  -657841.7478910  813151.6886900  
18      1720    296     57      -82     80.1480652    171.5347427   0.000   0.211   23.968  0.570   3      3.800   -5.467  1777    214     80.1408297    172.6032658   -636841.7478910  859551.6886900  -653241.7478910  848151.6886900  
19      1848    296     56      -81     80.3356147    172.3669260   0.000   0.409   46.460  0.775   3      3.733   -5.400  1904    215     80.3253927    173.4400452   -636841.7478910  833951.6886900  -653041.7478910  822751.6886900  
20      2112    296     51      -69     80.7157825    174.1889852   0.000   0.316   33.947  0.721   3      3.400   -4.600  2163    227     80.7069770    175.1625656   -636841.7478910  781151.6886900  -650641.7478910  770951.6886900  
21      1760    312     57      -82     80.2244281    171.6530279   0.000   0.206   21.029  0.543   3      3.800   -5.467  1817    230     80.2168009    172.7298194   -633641.7478910  851551.6886900  -650041.7478910  840151.6886900  
22      1944    312     56      -81     80.4929748    172.8726170   0.000   0.428   46.244  0.831   3      3.733   -5.400  2000    231     80.4811325    173.9628775   -633641.7478910  814751.6886900  -649841.7478910  803551.6886900  
23      2064    312     51      -68     80.6657473    173.7057449   0.000   0.347   37.395  0.750   3      3.400   -4.533  2115    244     80.6594459    174.6658830   -633641.7478910  790751.6886900  -647241.7478910  780551.6886900  
24      1888    320     56      -81     80.4206181    172.4242455   0.000   0.453   55.845  0.865   3      3.733   -5.400  1944    239     80.4101996    173.5068473   -632041.7478910  825951.6886900  -648241.7478910  814751.6886900  
25      1720    328     58      -82     80.1828745    171.2583387   0.000   0.300   30.672  0.700   3      3.867   -5.467  1778    246     80.1779724    172.3374219   -630441.7478910  859551.6886900  -646841.7478910  847951.6886900  
26      1680    336     58      -82     80.1322640    170.9363442   0.000   0.205   21.669  0.513   3      3.867   -5.467  1738    254     80.1284054    172.0100697   -628841.7478910  867551.6886900  -645241.7478910  855951.6886900  
27      1848    344     56      -81     80.3887797    171.9479965   0.000   0.502   56.458  0.861   3      3.733   -5.400  1904    263     80.3798653    173.0275649   -627241.7478910  833951.6886900  -643441.7478910  822751.6886900  
28      1920    352     56      -81     80.5028849    172.3579370   0.000   0.441   54.013  0.858   3      3.733   -5.400  1976    271     80.4926590    173.4500319   -625641.7478910  819551.6886900  -641841.7478910  808351.6886900  
29      1952    352     56      -81     80.5494706    172.5748088   0.000   0.457   54.159  0.831   3      3.733   -5.400  2008    271     80.5385534    173.6720215   -625641.7478910  813151.6886900  -641841.7478910  801951.6886900  
30      1984    352     56      -81     80.5959231    172.7938357   0.000   0.376   44.038  0.795   3      3.733   -5.400  2040    271     80.5843079    173.8961813   -625641.7478910  806751.6886900  -641841.7478910  795551.6886900  
31      1648    360     58      -82     80.1103397    170.5285840   0.000   0.255   29.587  0.616   3      3.867   -5.467  1706    278     80.1077949    171.6001226   -624041.7478910  873951.6886900  -640441.7478910  862351.6886900  
32      2136    360     52      -70     80.8238930    173.7927809   0.000   0.415   45.760  0.814   3      3.467   -4.667  2188    290     80.8163930    174.7944742   -624041.7478910  776351.6886900  -638041.7478910  765951.6886900  
33      1752    368     56      -82     80.2735245    171.1137135   0.000   0.342   37.170  0.728   3      3.733   -5.467  1808    286     80.2661492    172.1898797   -622441.7478910  853151.6886900  -638841.7478910  841951.6886900  
34      2016    368     52      -68     80.6602884    172.8725745   0.000   0.403   47.371  0.728   3      3.467   -4.533  2068    300     80.6576823    173.8398140   -622441.7478910  800351.6886900  -636041.7478910  789951.6886900  
35      2072    368     52      -69     80.7411719    173.2645369   0.000   0.435   51.287  0.811   3      3.467   -4.600  2124    299     80.7363192    174.2488939   -622441.7478910  789151.6886900  -636241.7478910  778751.6886900  
36      1720    376     57      -81     80.2346614    170.8400368   0.000   0.175   17.239  0.579   3      3.800   -5.400  1777    295     80.2307289    171.9099973   -620841.7478910  859551.6886900  -637041.7478910  848151.6886900  
37      1784    376     56      -82     80.3295437    171.2490196   0.000   0.356   38.491  0.725   3      3.733   -5.467  1840    294     80.3217284    172.3313125   -620841.7478910  846751.6886900  -637241.7478910  835551.6886900  
38      1816    376     56      -81     80.3768030    171.4565442   0.000   0.426   44.953  0.812   3      3.733   -5.400  1872    295     80.3694375    172.5352685   -620841.7478910  840351.6886900  -637041.7478910  829151.6886900  
39      1848    384     56      -81     80.4326922    171.5953310   0.000   0.481   52.358  0.835   3      3.733   -5.400  1904    303     80.4248793    172.6802446   -619241.7478910  833951.6886900  -635441.7478910  822751.6886900  
40      1880    384     56      -81     80.4797460    171.8068352   0.000   0.478   52.712  0.798   3      3.733   -5.400  1936    303     80.4712584    172.8969101   -619241.7478910  827551.6886900  -635441.7478910  816351.6886900  
41      1928    384     56      -81     80.5500872    172.1280512   0.000   0.381   42.012  0.765   3      3.733   -5.400  1984    303     80.5405751    173.2259020   -619241.7478910  817951.6886900  -635441.7478910  806751.6886900  
42      2128    392     52      -70     80.8490731    173.4472310   0.000   0.431   49.874  0.828   3      3.467   -4.667  2180    322     80.8425326    174.4520086   -617641.7478910  777951.6886900  -631641.7478910  767551.6886900  
43      2192    392     52      -72     80.9407589    173.9109813   0.000   0.378   39.647  0.768   3      3.467   -4.800  2244    320     80.9305539    174.9433722   -617641.7478910  765151.6886900  -632041.7478910  754751.6886900  
44      2048    400     52      -69     80.7426662    172.8085457   0.000   0.284   31.361  0.731   3      3.467   -4.600  2100    331     80.7390740    173.7933382   -616041.7478910  793951.6886900  -629841.7478910  783551.6886900  
45      1696    408     58      -83     80.2330668    170.4078820   0.000   0.177   17.595  0.603   3      3.867   -5.533  1754    325     80.2297971    171.5016798   -614441.7478910  864351.6886900  -631041.7478910  852751.6886900  
46      1728    408     56      -82     80.2808269    170.6092120   0.000   0.272   27.294  0.714   3      3.733   -5.467  1784    326     80.2750516    171.6866215   -614441.7478910  857951.6886900  -630841.7478910  846751.6886900  
47      1776    408     56      -82     80.3522463    170.9149557   0.000   0.346   40.679  0.767   3      3.733   -5.467  1832    326     80.3454870    172.0001180   -614441.7478910  848351.6886900  -630841.7478910  837151.6886900  
48      1920    416     57      -82     80.5736517    171.7882878   0.000   0.332   39.637  0.715   3      3.800   -5.467  1977    334     80.5655250    172.9049802   -612841.7478910  819551.6886900  -629241.7478910  808151.6886900  
49      1576    424     59      -81     80.0696049    169.5304137   0.000   0.206   22.258  0.599   3      3.933   -5.400  1635    343     80.0728317    170.5953487   -611241.7478910  888351.6886900  -627441.7478910  876551.6886900  
50      1808    424     56      -81     80.4169769    170.9789733   0.000   0.400   45.873  0.787   3      3.733   -5.400  1864    343     80.4111075    172.0626530   -611241.7478910  841951.6886900  -627441.7478910  830751.6886900  
51      1840    424     56      -81     80.4644053    171.1870643   0.000   0.392   45.406  0.814   3      3.733   -5.400  1896    343     80.4578716    172.2759810   -611241.7478910  835551.6886900  -627441.7478910  824351.6886900  
52      1952    424     53      -67     80.6294203    171.9319876   0.000   0.287   30.192  0.469   3      3.533   -4.467  2005    357     80.6319706    172.8943232   -611241.7478910  813151.6886900  -624641.7478910  802551.6886900  
53      1984    424     53      -67     80.6762780    172.1496749   0.000   0.375   43.558  0.781   3      3.533   -4.467  2037    357     80.6782264    173.1168903   -611241.7478910  806751.6886900  -624641.7478910  796151.6886900  
54      2160    424     53      -72     80.9315718    173.3871093   0.000   0.327   35.801  0.566   3      3.533   -4.800  2213    352     80.9242730    174.4264706   -611241.7478910  771551.6886900  -625641.7478910  760951.6886900  
55      1888    432     56      -82     80.5440374    171.4313404   0.000   0.350   39.237  0.728   3      3.733   -5.467  1944    350     80.5356019    172.5380808   -609641.7478910  825951.6886900  -626041.7478910  814751.6886900  
56      2056    440     53      -69     80.7991227    172.5022261   0.000   0.394   42.023  0.793   3      3.533   -4.600  2109    371     80.7978052    173.5003760   -608041.7478910  792351.6886900  -621841.7478910  781751.6886900  
57      2096    440     53      -70     80.8572411    172.7834049   0.000   0.436   54.664  0.822   3      3.533   -4.667  2149    370     80.8539816    173.7968254   -608041.7478910  784351.6886900  -622041.7478910  773751.6886900  
58      2192    440     53      -72     80.9958292    173.4730505   0.000   0.427   48.177  0.795   3      3.533   -4.800  2245    368     80.9882733    174.5197668   -608041.7478910  765151.6886900  -622441.7478910  754551.6886900  
59      1696    448     59      -84     80.2753741    170.0540595   0.000   0.140   14.810  0.522   3      3.933   -5.600  1755    364     80.2736412    171.1679628   -606441.7478910  864351.6886900  -623241.7478910  852551.6886900  
60      1728    448     56      -82     80.3233469    170.2545177   0.000   0.372   41.395  0.657   3      3.733   -5.467  1784    366     80.3186901    171.3369355   -606441.7478910  857951.6886900  -622841.7478910  846751.6886900  
61      1920    448     56      -82     80.6086858    171.5002439   0.000   0.274   28.059  0.524   3      3.733   -5.467  1976    366     80.6000188    172.6145527   -606441.7478910  819551.6886900  -622841.7478910  808351.6886900  
62      1560    456     59      -81     80.0784789    169.1535444   0.000   0.244   25.258  0.607   3      3.933   -5.400  1619    375     80.0829123    170.2193558   -604841.7478910  891551.6886900  -621041.7478910  879751.6886900  
63      2024    456     53      -68     80.7702258    172.1342350   0.000   0.342   39.919  0.747   3      3.533   -4.533  2077    388     80.7710706    173.1203375   -604841.7478910  798751.6886900  -618441.7478910  788151.6886900  
64      2224    456     53      -72     81.0600715    173.5602319   0.000   0.376   39.217  0.786   3      3.533   -4.800  2277    384     81.0522549    174.6144029   -604841.7478910  758751.6886900  -619241.7478910  748151.6886900  
65      1888    464     56      -82     80.5787758    171.1428829   0.000   0.297   31.500  0.663   3      3.733   -5.467  1944    382     80.5712491    172.2540175   -603241.7478910  825951.6886900  -619641.7478910  814751.6886900  
66      2160    464     53      -72     80.9769728    173.0202612   0.000   0.338   40.344  0.736   3      3.533   -4.800  2213    392     80.9707152    174.0652062   -603241.7478910  771551.6886900  -617641.7478910  760951.6886900  
67      1688    480     59      -83     80.2969005    169.7191533   0.000   0.282   28.882  0.482   3      3.933   -5.533  1747    397     80.2973369    170.8268251   -600041.7478910  865951.6886900  -616641.7478910  854151.6886900  
68      1728    480     56      -82     80.3570969    169.9685082   0.000   0.380   44.743  0.718   3      3.733   -5.467  1784    398     80.3533422    171.0549065   -600041.7478910  857951.6886900  -616441.7478910  846751.6886900  
69      1984    480     54      -68     80.7379585    171.6409489   0.000   0.324   38.504  0.708   3      3.600   -4.533  2038    412     80.7416230    172.6305526   -600041.7478910  806751.6886900  -613641.7478910  795951.6886900  
70      2104    480     54      -70     80.9136831    172.4730501   0.000   0.178   21.537  0.554   3      3.600   -4.667  2158    410     80.9127232    173.5001659   -600041.7478910  782751.6886900  -614041.7478910  771951.6886900  
