CP      startX  startY  dispX   dispY   sLat          sLon          theta   pCorr   pkStr   cCorr   conf   velX    velY    endX    endY    eLat          eLon          nps_startX    nps_startY    nps_endX      nps_endY      
0       2456    24      0       0       63.6281481    -72.1956896   0.000   0.415   43.611  0.399   2      0.000   0.000   2456    24      63.6281481    -72.1956896   -1328260.7266600  -2584994.1766400  -1328260.7266600  -2584994.1766400  
1       2496    24      0       0       63.5657409    -72.1237847   0.000   0.531   58.184  0.749   3      0.000   0.000   2496    24      63.5657409    -72.1237847   -1328260.7266600  -2592994.1766400  -1328260.7266600  -2592994.1766400  
2       2480    56      0       0       63.6162662    -72.0402890   0.000   0.664   92.665  0.944   3      0.000   0.000   2480    56      63.6162662    -72.0402890   -1321860.7266600  -2589794.1766400  -1321860.7266600  -2589794.1766400  
3       2496    88      0       0       63.6167094    -71.8992918   0.000   0.611   81.110  0.922   3      0.000   0.000   2496    88      63.6167094    -71.8992918   -1315460.7266600  -2592994.1766400  -1315460.7266600  -2592994.1766400  
4       2552    112     0       0       63.5480492    -71.7155821   0.000   0.360   48.174  0.345   2      0.000   0.000   2552    112     63.5480492    -71.7155821   -1310660.7266600  -2604194.1766401  -1310660.7266600  -2604194.1766401  
5       2520    128     0       0       63.6107808    -71.7159525   0.000   0.647   86.141  0.936   3      0.000   0.000   2520    128     63.6107808    -71.7159525   -1307460.7266600  -2597794.1766400  -1307460.7266600  -2597794.1766400  
6       856     400     0       0       66.4294849    -73.9526459   0.000   0.287   31.970  0.336   2      0.000   0.000   856     400     66.4294849    -73.9526459   -1253060.7266600  -2264994.1766400  -1253060.7266600  -2264994.1766400  
7       824     440     0       0       66.5134070    -73.8659590   0.000   0.207   20.135  0.393   2      0.000   0.000   824     440     66.5134070    -73.8659590   -1245060.7266600  -2258594.1766400  -1245060.7266600  -2258594.1766400  
8       832     472     0       0       66.5283029    -73.7241901   0.000   0.340   36.073  0.594   3      0.000   0.000   832     472     66.5283029    -73.7241901   -1238660.7266600  -2260194.1766400  -1238660.7266600  -2260194.1766400  
9       824     504     0       0       66.5679653    -73.6163299   0.000   0.353   38.419  0.680   3      0.000   0.000   824     504     66.5679653    -73.6163299   -1232260.7266600  -2258594.1766400  -1232260.7266600  -2258594.1766400  
10      568     512     13      -23     66.9725487    -74.1404285   348.750  0.117   12.476  0.370   2      0.867   -1.533  581     489     66.9324931    -74.2027010   -1230660.7266600  -2207394.1766400  -1235260.7266600  -2209994.1766400  
11      792     512     0       0       66.6245649    -73.6534036   0.000   0.208   19.749  0.395   2      0.000   0.000   792     512     66.6245649    -73.6534036   -1230660.7266600  -2252194.1766400  -1230660.7266600  -2252194.1766400  
12      544     544     9       -25     67.0374217    -74.0664756   348.750  0.184   17.469  0.394   3      0.600   -1.667  553     519     67.0018634    -74.1458325   -1224260.7266600  -2202594.1766400  -1229260.7266600  -2204394.1766400  
13      576     544     8       -18     66.9877381    -73.9959376   348.750  0.100   8.894   0.258   1      0.533   -1.200  584     526     66.9598127    -74.0497089   -1224260.7266600  -2208994.1766400  -1227860.7266600  -2210594.1766400  
14      784     544     0       0       66.6641872    -73.5449628   0.000   0.278   25.099  0.309   2      0.000   0.000   784     544     66.6641872    -73.5449628   -1224260.7266600  -2250594.1766400  -1224260.7266600  -2250594.1766400  
15      536     576     3       -27     67.0774096    -73.9567648   348.750  0.134   17.021  0.517   3      0.200   -1.800  539     549     67.0494966    -74.0576437   -1217860.7266600  -2200994.1766400  -1223260.7266600  -2201594.1766400  
16      608     584     -1      -11     66.9722911    -73.7669714   348.750  0.102   9.913   0.299   1      -0.067  -0.733  607     573     66.9644415    -73.8128575   -1216260.7266600  -2215394.1766400  -1218460.7266600  -2215194.1766400  
17      568     592     -2      -21     67.0413786    -73.8226283   343.125  0.224   22.647  0.588   3      -0.133  -1.400  566     571     67.0264850    -73.9106339   -1214660.7266600  -2207394.1766400  -1218860.7266600  -2206994.1766400  
18      536     608     -5      -28     67.1048724    -73.8290563   348.750  0.195   17.034  0.379   2      -0.333  -1.867  531     580     67.0886197    -73.9518461   -1211460.7266600  -2200994.1766400  -1217060.7266600  -2199994.1766400  
19      776     608     0       0       66.7307088    -73.3099162   0.000   0.398   44.091  0.724   3      0.000   0.000   776     608     66.7307088    -73.3099162   -1211460.7266600  -2248994.1766400  -1211460.7266600  -2248994.1766400  
20      768     656     0       0       66.7834878    -73.1369658   0.000   0.380   41.096  0.750   3      0.000   0.000   768     656     66.7834878    -73.1369658   -1201860.7266600  -2247394.1766400  -1201860.7266600  -2247394.1766400  
21      720     680     0       0       66.8786877    -73.1436129   0.000   0.320   33.395  0.588   3      0.000   0.000   720     680     66.8786877    -73.1436129   -1197060.7266600  -2237794.1766400  -1197060.7266600  -2237794.1766400  
22      264     768     0       0       67.6657087    -73.7868926   0.000   0.171   17.180  0.292   1      0.000   0.000   264     768     67.6657087    -73.7868926   -1179460.7266600  -2146594.1766400  -1179460.7266600  -2146594.1766400  
23      640     784     0       0       67.0908320    -72.8976084   0.000   0.236   20.989  0.348   2      0.000   0.000   640     784     67.0908320    -72.8976084   -1176260.7266600  -2221794.1766400  -1176260.7266600  -2221794.1766400  
24      312     808     0       0       67.6248799    -73.5152421   0.000   0.252   26.274  0.680   3      0.000   0.000   312     808     67.6248799    -73.5152421   -1171460.7266600  -2156194.1766400  -1171460.7266600  -2156194.1766400  
25      264     816     0       0       67.7067181    -73.5897029   0.000   0.341   37.424  0.707   3      0.000   0.000   264     816     67.7067181    -73.5897029   -1169860.7266600  -2146594.1766400  -1169860.7266600  -2146594.1766400  
26      640     816     -1      0       67.1173709    -72.7685433   0.000   0.136   12.949  0.314   2      -0.067  0.000   639     816     67.1189426    -72.7706696   -1169860.7266600  -2221794.1766400  -1169860.7266600  -2221594.1766400  
27      296     848     0       0       67.6838260    -73.3864306   0.000   0.286   30.390  0.552   3      0.000   0.000   296     848     67.6838260    -73.3864306   -1163460.7266600  -2152994.1766400  -1163460.7266600  -2152994.1766400  
28      640     848     0       0       67.1437987    -72.6391712   0.000   0.225   22.641  0.586   3      0.000   0.000   640     848     67.1437987    -72.6391712   -1163460.7266600  -2221794.1766400  -1163460.7266600  -2221794.1766400  
29      640     896     0       0       67.1832313    -72.4445382   0.000   0.243   24.687  0.555   3      0.000   0.000   640     896     67.1832313    -72.4445382   -1153860.7266600  -2221794.1766400  -1153860.7266600  -2221794.1766400  
30      608     912     0       0       67.2467977    -72.4470589   0.000   0.151   14.097  0.295   1      0.000   0.000   608     912     67.2467977    -72.4470589   -1150660.7266600  -2215394.1766400  -1150660.7266600  -2215394.1766400  
