CP      startX  startY  dispX   dispY   sLat          sLon          theta   pCorr   pkStr   cCorr   conf   velX    velY    endX    endY    eLat          eLon          nps_startX    nps_startY    nps_endX      nps_endY      
0       2184    32      92      19      63.4074160    -62.1765324   354.375  0.125   11.977  0.348   2      18.400  3.800   2276    51      63.2631535    -62.0003585   -865710.7519880  -2800719.9584201  -861910.7519880  -2819119.9584201  
1       2152    64      89      20      63.4775276    -62.0937376   348.750  0.096   8.264   0.191   1      17.800  4.000   2241    84      63.3386480    -61.9172221   -859310.7519880  -2794319.9584201  -855310.7519880  -2812119.9584201  
2       2040    72      89      10      63.6693138    -62.1935524   354.375  0.114   13.930  0.483   3      17.800  2.000   2129    82      63.5253301    -62.0527222   -857710.7519880  -2771919.9584201  -855710.7519880  -2789719.9584201  
3       2080    80      87      13      63.6064209    -62.1168633   354.375  0.165   16.924  0.418   3      17.400  2.600   2167    93      63.4672771    -61.9678552   -856110.7519880  -2779919.9584201  -853510.7519880  -2797319.9584201  
4       2112    80      86      16      63.5527919    -62.0798375   354.375  0.284   30.023  0.558   3      17.200  3.200   2198    96      63.4168418    -61.9212571   -856110.7519880  -2786319.9584201  -852910.7519880  -2803519.9584201  
5       1984    88      88      6       63.7714660    -62.1985828   354.375  0.270   28.108  0.663   3      17.600  1.200   2072    94      63.6270475    -62.0733936   -854510.7519880  -2760719.9584200  -853310.7519880  -2778319.9584201  
6       1840    96      85      -6      64.0170426    -62.3384659   354.375  0.175   16.355  0.478   3      17.000  -1.200  1925    90      63.8714085    -62.2604249   -852910.7519880  -2731919.9584200  -854110.7519880  -2748919.9584200  
7       2256    96      85      25      63.3196117    -61.8554925   0.000   0.165   15.817  0.362   2      17.000  5.000   2341    121     63.1897134    -61.6672180   -852910.7519880  -2815119.9584201  -847910.7519880  -2832119.9584201  
8       1896    104     85      -2      63.9273198    -62.2414148   354.375  0.297   33.790  0.724   3      17.000  -0.400  1981    102     63.7837495    -62.1490457   -851310.7519880  -2743119.9584200  -851710.7519880  -2760119.9584200  
9       1928    104     85      1       63.8736590    -62.2036539   354.375  0.296   34.326  0.698   3      17.000  0.200   2013    105     63.7316404    -62.1003421   -851310.7519880  -2749519.9584200  -851110.7519880  -2766519.9584201  
10      2192    104     82      24      63.4309786    -61.8981441   354.375  0.224   22.505  0.585   3      16.400  4.800   2274    128     63.3056139    -61.7159288   -851310.7519880  -2802319.9584201  -846510.7519880  -2818719.9584201  
11      2224    112     81      25      63.3813865    -61.8319296   0.000   0.142   13.692  0.428   3      16.200  5.000   2305    137     63.2581321    -61.6477760   -849710.7519880  -2808719.9584201  -844710.7519880  -2824919.9584201  
12      2160    120     81      22      63.4927887    -61.8745816   354.375  0.154   16.265  0.559   3      16.200  4.400   2241    142     63.3680307    -61.7006417   -848110.7519880  -2795919.9584201  -843710.7519880  -2812119.9584201  
13      1640    128     74      -23     64.3693004    -62.4564621   348.750  0.078   10.733  0.284   1      14.800  -4.600  1714    105     64.2330440    -62.4554207   -846510.7519880  -2691919.9584200  -851110.7519880  -2706719.9584200  
14      1832    136     81      -9      64.0513165    -62.1949355   354.375  0.150   13.988  0.390   2      16.200  -1.800  1913    127     63.9107380    -62.1337427   -844910.7519880  -2730319.9584200  -846710.7519880  -2746519.9584200  
15      1864    136     81      -6      63.9976163    -62.1570876   354.375  0.194   20.960  0.608   3      16.200  -1.200  1945    130     63.8585971    -62.0848260   -844910.7519880  -2736719.9584200  -846110.7519880  -2752919.9584200  
16      1904    136     82      -2      63.9304916    -62.1100044   354.375  0.300   31.971  0.694   3      16.400  -0.400  1986    134     63.7918607    -62.0218527   -844910.7519880  -2744719.9584200  -845310.7519880  -2761119.9584200  
17      1944    136     82      2       63.8633674    -62.0631712   354.375  0.335   37.771  0.759   3      16.400  0.400   2026    138     63.7267894    -61.9603650   -844910.7519880  -2752719.9584200  -844510.7519880  -2769119.9584201  
