CP      startX  startY  dispX   dispY   sLat          sLon          theta   pCorr   pkStr   cCorr   conf   velX    velY    endX    endY    eLat          eLon          nps_startX    nps_startY    nps_endX      nps_endY      
0       1528    992     106     75      54.9416544    -160.0262942  0.000   0.095   8.541   0.253   1      7.067   5.000   1634    1067    55.1315900    -159.8369916  -3548425.5945705  1656640.9944402  -3533425.5945705  1635440.9944402  
1       816     1160    -1      0       54.6690065    -162.1053462  0.000   0.129   12.293  0.267   1      -0.067  0.000   815     1160    54.6682401    -162.1079296  -3514825.5945705  1799040.9944403  -3514825.5945705  1799240.9944403  
2       960     1176    -1      0       54.8027505    -161.7530702  0.000   0.116   9.873   0.237   1      -0.067  0.000   959     1176    54.8019928    -161.7556721  -3511625.5945705  1770240.9944402  -3511625.5945705  1770440.9944402  
3       728     1192    -1      0       54.6491112    -162.3748406  0.000   0.210   19.223  0.389   2      -0.067  0.000   727     1192    54.6483378    -162.3774161  -3508425.5945705  1816640.9944403  -3508425.5945705  1816840.9944403  
4       768     1192    0       0       54.6799945    -162.2717195  0.000   0.212   19.150  0.376   2      0.000   0.000   768     1192    54.6799945    -162.2717195  -3508425.5945705  1808640.9944403  -3508425.5945705  1808640.9944403  
5       888     1200    -1      0       54.7840281    -161.9717696  0.000   0.153   14.283  0.450   3      -0.067  0.000   887     1200    54.7832647    -161.9743650  -3506825.5945705  1784640.9944402  -3506825.5945705  1784840.9944402  
6       824     1256    0       0       54.8188870    -162.2121020  0.000   0.117   12.182  0.432   3      0.000   0.000   824     1256    54.8188870    -162.2121020  -3495625.5945705  1797440.9944402  -3495625.5945705  1797440.9944402  
7       856     1272    -1      0       54.8674625    -162.1503768  0.000   0.156   15.184  0.572   3      -0.067  0.000   855     1272    54.8666940    -162.1529746  -3492425.5945705  1791040.9944402  -3492425.5945705  1791240.9944402  
8       1008    1280    -1      0       54.9955449    -161.7646574  0.000   0.131   12.835  0.444   3      -0.067  0.000   1007    1280    54.9947861    -161.7672743  -3490825.5945705  1760640.9944402  -3490825.5945705  1760840.9944402  
9       1168    1280    0       0       55.1161120    -161.3444044  0.000   0.144   12.609  0.181   1      0.000   0.000   1168    1280    55.1161120    -161.3444044  -3490825.5945705  1728640.9944402  -3490825.5945705  1728640.9944402  
10      1264    1280    -4      2       55.1876360    -161.0907758  348.750  0.121   11.781  0.099   2      -0.267  0.133   1260    1282    55.1876976    -161.1039599  -3490825.5945704  1709440.9944402  -3490425.5945704  1710240.9944402  
11      952     1288    0       0       54.9649659    -161.9216200  0.000   0.231   21.135  0.479   3      0.000   0.000   952     1288    54.9649659    -161.9216200  -3489225.5945705  1771840.9944402  -3489225.5945705  1771840.9944402  
12      1680    1288    -9      -1      55.5026158    -159.9890519  0.000   0.147   13.215  0.440   3      -0.600  -0.067  1671    1287    55.4946582    -160.0120714  -3489225.5945704  1626240.9944402  -3489425.5945704  1628040.9944402  
13      1096    1296    -1      0       55.0861951    -161.5549067  0.000   0.157   14.813  0.299   1      -0.067  0.000   1095    1296    55.0854414    -161.5575357  -3487625.5945705  1743040.9944402  -3487625.5945705  1743240.9944402  
14      952     1320    0       0       55.0130329    -161.9641083  0.000   0.213   18.741  0.611   3      0.000   0.000   952     1320    55.0130329    -161.9641083  -3482825.5945705  1771840.9944402  -3482825.5945705  1771840.9944402  
15      984     1336    0       0       55.0615037    -161.9016523  0.000   0.150   13.878  0.299   1      0.000   0.000   984     1336    55.0615037    -161.9016523  -3479625.5945705  1765440.9944402  -3479625.5945705  1765440.9944402  
16      1576    1360    0       0       55.5379672    -160.3605972  0.000   0.188   17.487  0.247   1      0.000   0.000   1576    1360    55.5379672    -160.3605972  -3474825.5945704  1647040.9944402  -3474825.5945704  1647040.9944402  
17      744     1624    -42     98      55.3063859    -162.9205496  326.250  0.118   10.578  0.358   2      -2.800  6.533   702     1722    55.4190777    -163.1669828  -3422025.5945704  1813440.9944402  -3402425.5945704  1821840.9944402  
18      816     1640    0       0       55.3870300    -162.7540666  0.000   0.082   8.052   0.399   2      0.000   0.000   816     1640    55.3870300    -162.7540666  -3418825.5945704  1799040.9944402  -3418825.5945704  1799040.9944402  
19      1520    1712    -1      0       56.0337775    -160.9699689  0.000   0.116   10.538  0.364   2      -0.067  0.000   1519    1712    56.0330356    -160.9726894  -3404425.5945704  1658240.9944402  -3404425.5945704  1658440.9944402  
