CP      startX  startY  dispX   dispY   sLat          sLon          theta   pCorr   pkStr   cCorr   conf   velX    velY    endX    endY    eLat          eLon          nps_startX    nps_startY    nps_endX      nps_endY      
0       3344    1904    0       0       64.7400678    -174.8233706  0.000   0.226   25.819  0.497   3      0.000   0.000   3344    1904    64.7400678    -174.8233706  -2134909.8234700  1780215.6199700  -2134909.8234700  1780215.6199700  
1       1384    1944    0       0       62.4573960    179.3962179   0.000   0.455   52.056  0.793   3      0.000   0.000   1384    1944    62.4573960    179.3962179   -2126909.8234701  2172215.6199701  -2126909.8234701  2172215.6199701  
2       1520    1968    0       0       62.6560492    179.6924410   0.000   0.474   52.968  0.833   3      0.000   0.000   1520    1968    62.6560492    179.6924410   -2122109.8234701  2145015.6199701  -2122109.8234701  2145015.6199701  
3       3000    2408    -223    32      65.0118634    -177.2709881  0.000   0.081   7.373   0.258   1      -14.867  2.133   2777    2440    64.7870365    -178.0414685  -2034109.8234700  1849015.6199700  -2027709.8234700  1893615.6199700  
4       2976    2448    -222    32      65.0354595    -177.4573611  0.000   0.154   15.182  0.395   2      -14.800  2.133   2754    2480    64.8107592    -178.2238368  -2026109.8234700  1853815.6199700  -2019709.8234700  1898215.6199700  
5       2912    2456    -221    24      64.9695211    -177.6763250  0.000   0.080   8.351   0.352   2      -14.733  1.600   2691    2480    64.7346250    -178.4130410  -2024509.8234700  1866615.6199700  -2019709.8234700  1910815.6199700  
6       2944    2456    -221    25      65.0077259    -177.5782695  0.000   0.109   9.476   0.237   1      -14.733  1.667   2723    2481    64.7746085    -178.3199166  -2024509.8234700  1860215.6199700  -2019509.8234700  1904415.6199700  
7       2992    2480    -221    31      65.0961323    -177.4983430  0.000   0.128   11.361  0.298   1      -14.733  2.067   2771    2511    64.8710686    -178.2604859  -2019709.8234700  1850615.6199700  -2013509.8234700  1894815.6199700  
8       2904    2488    -218    25      65.0013869    -177.7912168  5.625   0.188   17.699  0.511   3      -14.533  1.667   2686    2513    64.7707516    -178.5216427  -2018109.8234700  1868215.6199700  -2013109.8234700  1911815.6199700  
9       2752    2496    -216    31      64.8288771    -178.2752022  5.625   0.108   10.394  0.317   2      -14.400  2.067   2536    2527    64.6058500    -179.0071074  -2016509.8234700  1898615.6199700  -2010309.8234700  1941815.6199700  
10      2832    2520    -214    25      64.9562034    -178.1013797  5.625   0.104   9.300   0.292   1      -14.267  1.667   2618    2545    64.7288208    -178.8156148  -2011709.8234700  1882615.6199700  -2006709.8234700  1925415.6199700  
11      2904    2520    -211    24      65.0427599    -177.8819524  5.625   0.076   8.089   0.234   1      -14.067  1.600   2693    2544    64.8188257    -178.5889370  -2011709.8234700  1868215.6199700  -2006909.8234700  1910415.6199700  
12      2936    2520    -212    23      65.0811238    -177.7839252  5.625   0.127   9.607   0.357   2      -14.133  1.533   2724    2543    64.8551745    -178.4930826  -2011709.8234700  1861815.6199700  -2007109.8234700  1904215.6199700  
13      2712    2528    -213    36      64.8214491    -178.4863883  11.250  0.092   9.390   0.306   2      -14.200  2.400   2499    2564    64.6072738    -179.2216183  -2010109.8234700  1906615.6199700  -2002909.8234700  1949215.6199700  
14      2848    2552    -207    26      65.0166598    -178.1438372  0.000   0.125   12.279  0.307   2      -13.800  1.733   2641    2578    64.7988103    -178.8414460  -2005309.8234700  1879415.6199700  -2000109.8234700  1920815.6199700  
