CP      startX  startY  dispX   dispY   sLat          sLon          theta   pCorr   pkStr   cCorr   conf   velX    velY    endX    endY    eLat          eLon          nps_startX    nps_startY    nps_endX      nps_endY      
0       1440    80      35      217     83.4403315    1.8849613     354.375  0.182   19.255  0.427   2      2.333   14.467  1475    297     83.1011137    3.7654715     519263.9417100  -486174.3102880  562663.9417100  -493174.3102880  
1       1408    88      34      215     83.4696203    2.3514397     354.375  0.136   12.923  0.326   1      2.267   14.333  1442    303     83.1326278    4.2081523     520863.9417100  -479774.3102880  563863.9417100  -486574.3102880  
2       1440    136     30      215     83.3647235    2.4945013     354.375  0.272   27.220  0.654   3      2.000   14.333  1470    351     83.0320886    4.3622215     530463.9417100  -486174.3102880  573463.9417100  -492174.3102880  
3       1576    160     28      231     83.1613229    1.1958379     354.375  0.094   9.245   0.298   2      1.867   15.400  1604    391     82.8143673    3.2501152     535263.9417100  -513374.3102880  581463.9417100  -518974.3102880  
4       1352    168     30      208     83.4288005    3.8855769     354.375  0.191   18.832  0.465   3      2.000   13.867  1382    376     83.1009311    5.6343987     536863.9417100  -468574.3102880  578463.9417100  -474574.3102880  
5       1424    168     28      214     83.3409194    3.0247732     354.375  0.183   21.332  0.576   3      1.867   14.267  1452    382     83.0101000    4.8738723     536863.9417100  -482974.3102880  579663.9417100  -488574.3102880  
6       1328    200     28      206     83.4130806    4.5132314     354.375  0.191   18.037  0.508   3      1.867   13.733  1356    406     83.0882238    6.2325698     543263.9417100  -463774.3102880  584463.9417100  -469374.3102880  
7       1392    200     26      211     83.3360048    3.7413795     354.375  0.222   22.181  0.525   3      1.733   14.067  1418    411     83.0091332    5.5492672     543263.9417100  -476574.3102880  585463.9417100  -481774.3102880  
8       1360    208     26      209     83.3635525    4.2084149     354.375  0.223   23.351  0.562   3      1.733   13.933  1386    417     83.0378187    5.9821194     544863.9417100  -470174.3102880  586663.9417100  -475374.3102880  
9       1472    224     26      215     83.2052344    3.0522745     0.000   0.261   28.652  0.566   3      1.733   14.333  1498    439     82.8753906    4.8970363     548063.9417100  -492574.3102880  591063.9417100  -497774.3102880  
10      1544    224     26      219     83.1159735    2.2303203     0.000   0.162   16.331  0.444   3      1.733   14.600  1570    443     82.7838079    4.1284574     548063.9417100  -506974.3102880  591863.9417100  -512174.3102880  
11      1304    232     27      203     83.3965760    5.1378165     354.375  0.151   14.567  0.493   3      1.800   13.533  1331    435     83.0750768    6.8070510     549663.9417100  -458974.3102880  590263.9417100  -464374.3102880  
12      1432    232     28      212     83.2431765    3.6011519     354.375  0.139   12.314  0.432   2      1.867   14.133  1460    444     82.9131327    5.3783802     549663.9417100  -484574.3102880  592063.9417100  -490174.3102880  
13      1392    240     28      209     83.2804943    4.1561909     0.000   0.168   15.197  0.281   1      1.867   13.933  1420    449     82.9526935    5.8881141     551263.9417100  -476574.3102880  593063.9417100  -482174.3102880  
14      1464    256     27      214     83.1710960    3.4753135     0.000   0.171   18.504  0.371   2      1.800   14.267  1491    470     82.8399182    5.2706964     554463.9417100  -490974.3102880  597263.9417100  -496374.3102880  
15      1552    256     32      214     83.0626984    2.4718309     0.000   0.204   20.971  0.557   3      2.133   14.267  1584    470     82.7293970    4.2313541     554463.9417100  -508574.3102880  597263.9417100  -514974.3102880  
16      1296    272     27      203     83.3492498    5.6427262     0.000   0.125   12.150  0.261   1      1.800   13.533  1323    475     83.0261064    7.2770208     557663.9417100  -457374.3102880  598263.9417100  -462774.3102880  
17      1744    272     71      221     82.7982476    0.5544364     0.000   0.175   19.244  0.543   3      4.733   14.733  1815    493     82.4142731    2.0037120     557663.9417100  -546974.3102880  601863.9417100  -561174.3102880  
18      1496    280     31      211     83.0989885    3.3521102     0.000   0.084   11.134  0.336   1      2.067   14.067  1527    491     82.7678438    5.0623230     559263.9417100  -497374.3102880  601463.9417100  -503574.3102880  
19      1368    288     27      208     83.2419421    4.9309152     0.000   0.252   26.375  0.508   3      1.800   13.867  1395    496     82.9140448    6.6194396     560863.9417100  -471774.3102880  602463.9417100  -477174.3102880  
20      1712    288     70      216     82.8181779    1.0553281     348.750  0.159   12.973  0.403   2      4.667   14.400  1782    504     82.4406320    2.4458233     560863.9417100  -540574.3102880  604063.9417100  -554574.3102880  
21      1776    296     78      211     82.7255147    0.4667218     0.000   0.282   28.553  0.647   3      5.200   14.067  1854    507     82.3464735    1.7417933     562463.9417100  -553374.3102880  604663.9417100  -568974.3102880  
22      1256    304     31      183     83.3497278    6.4566267     354.375  0.122   11.625  0.433   3      2.067   12.200  1287    487     83.0488536    7.8214564     564063.9417100  -449374.3102880  600663.9417100  -455574.3102880  
23      1288    304     28      202     83.3128751    6.0611346     0.000   0.113   10.473  0.291   1      1.867   13.467  1316    506     82.9887310    7.6462856     564063.9417100  -455774.3102880  604463.9417100  -461374.3102880  
24      1408    304     27      210     83.1719315    4.6166005     0.000   0.173   15.088  0.460   3      1.800   14.000  1435    514     82.8423111    6.3215683     564063.9417100  -479774.3102880  606063.9417100  -485174.3102880  
25      1448    304     27      212     83.1240190    4.1483880     0.000   0.081   10.787  0.237   1      1.800   14.133  1475    516     82.7932491    5.8821140     564063.9417100  -487774.3102880  606463.9417100  -493174.3102880  
26      1528    312     31      212     83.0158712    3.3120790     0.000   0.138   13.395  0.397   2      2.067   14.133  1559    524     82.6835264    5.0139326     565663.9417100  -503774.3102880  608063.9417100  -509974.3102880  
27      1488    320     30      210     83.0535197    3.8473648     0.000   0.199   20.338  0.534   3      2.000   14.000  1518    530     82.7232356    5.5259972     567263.9417100  -495774.3102880  609263.9417100  -501774.3102880  
28      1736    320     77      210     82.7451630    1.1270705     0.000   0.185   18.192  0.379   2      5.133   14.000  1813    530     82.3668706    2.3731381     567263.9417100  -545374.3102880  609263.9417100  -560774.3102880  
29      1776    328     77      211     82.6834467    0.7907716     0.000   0.278   29.732  0.634   3      5.133   14.067  1853    539     82.3047787    2.0528073     568863.9417100  -553374.3102880  611063.9417100  -568774.3102880  
30      1824    328     78      214     82.6216250    0.2981415     0.000   0.211   21.385  0.549   3      5.200   14.267  1902    542     82.2391239    1.5924610     568863.9417100  -562974.3102880  611663.9417100  -578574.3102880  
31      1232    336     30      180     83.3308079    7.0699787     0.000   0.176   17.468  0.524   3      2.000   12.000  1262    516     83.0337973    8.3893798     570463.9417100  -444574.3102880  606463.9417100  -450574.3102880  
32      1456    336     30      209     83.0698041    4.3752519     0.000   0.258   26.736  0.624   3      2.000   13.933  1486    545     82.7390811    6.0241559     570463.9417100  -489374.3102880  612263.9417100  -495374.3102880  
