CP      startX  startY  dispX   dispY   sLat          sLon          theta   pCorr   pkStr   cCorr   conf   velX    velY    endX    endY    eLat          eLon          nps_startX    nps_startY    nps_endX      nps_endY      
0       672     408     15      107     77.5856175    179.8983298   0.000   0.207   19.842  0.304   2      0.375   2.675   687     515     77.7423293    179.3376534   -952821.1981000  956208.7351200  -931421.1981000  953208.7351200  
1       768     424     24      98      77.7299582    -179.6169730  0.000   0.198   21.227  0.474   3      0.600   2.450   792     522     77.8877685    179.9326954   -949621.1981000  937008.7351200  -930021.1981000  932208.7351200  
2       728     432     17      106     77.6888986    -179.9088227  0.000   0.186   17.934  0.420   3      0.425   2.650   745     538     77.8473624    179.5465467   -948021.1981000  945008.7351200  -926821.1981000  941608.7351200  
3       688     448     15      107     77.6578149    179.7528185   0.000   0.145   12.636  0.357   2      0.375   2.675   703     555     77.8142368    179.1869184   -944821.1981000  953008.7351200  -923421.1981000  950008.7351200  
4       888     456     34      91      77.9249367    -179.0675219  0.000   0.192   19.209  0.386   2      0.850   2.275   922     547     78.0873776    -179.4114137  -943221.1981000  913008.7351200  -925021.1981000  906208.7351200  
5       816     464     34      90      77.8435170    -179.5643203  0.000   0.091   8.258   0.279   1      0.850   2.250   850     554     78.0040120    -179.9064101  -941621.1981000  927408.7351200  -923621.1981000  920608.7351200  
6       920     464     34      99      77.9760505    -178.9147311  0.000   0.094   8.645   0.311   2      0.850   2.475   954     563     78.1491621    -179.3076751  -941621.1981000  906608.7351200  -921821.1981000  899808.7351200  
7       848     472     33      91      77.8948990    -179.4146811  0.000   0.208   20.712  0.450   3      0.825   2.275   881     563     78.0556061    -179.7687106  -940021.1981000  921008.7351200  -921821.1981000  914408.7351200  
8       640     488     16      105     77.6464710    179.2221739   0.000   0.135   11.430  0.278   1      0.400   2.625   656     593     77.8005622    178.6684661   -936821.1981000  962608.7351200  -915821.1981000  959408.7351200  
9       680     488     26      95      77.6987029    179.4611903   0.000   0.100   9.725   0.289   1      0.650   2.375   706     583     77.8537639    179.0308318   -936821.1981000  954608.7351200  -917821.1981000  949408.7351200  
10      728     496     27      94      77.7713852    179.7017495   0.000   0.150   14.948  0.343   2      0.675   2.350   755     590     77.9268808    179.2842363   -935221.1981000  945008.7351200  -916421.1981000  939608.7351200  
11      984     496     39      101     78.0991858    -178.7029441  354.375  0.184   18.800  0.477   3      0.975   2.525   1023    597     78.2816173    -179.0771126  -935221.1981000  893808.7351200  -915021.1981000  886008.7351200  
12      608     504     16      104     77.6248215    178.9344629   0.000   0.121   10.436  0.227   1      0.400   2.600   624     608     77.7770563    178.3843771   -933621.1981000  969008.7351200  -912821.1981000  965808.7351200  
13      824     512     34      90      77.9161244    -179.8084073  0.000   0.199   19.590  0.404   3      0.850   2.250   858     602     78.0763301    179.8441029   -932021.1981000  925808.7351200  -914021.1981000  919008.7351200  
14      888     512     35      90      77.9982280    -179.4096056  0.000   0.132   13.059  0.389   2      0.875   2.250   923     602     78.1602446    -179.7477638  -932021.1981000  913008.7351200  -914021.1981000  906008.7351200  
15      648     520     26      94      77.6976463    179.0735136   0.000   0.095   10.525  0.318   2      0.650   2.350   674     614     77.8508223    178.6445076   -930421.1981000  961008.7351200  -911621.1981000  955808.7351200  
16      792     520     34      89      77.8851882    179.9450141   0.000   0.174   17.242  0.480   3      0.850   2.225   826     609     78.0437881    179.6013884   -930421.1981000  932208.7351200  -912621.1981000  925408.7351200  
17      696     528     27      93      77.7706738    179.3117287   0.000   0.167   16.996  0.287   1      0.675   2.325   723     621     77.9242967    178.8954920   -928821.1981000  951408.7351200  -910221.1981000  946008.7351200  
18      728     528     34      88      77.8124207    179.5050487   0.000   0.176   17.490  0.533   3      0.850   2.200   762     616     77.9691701    179.1639790   -928821.1981000  945008.7351200  -911221.1981000  938208.7351200  
19      760     528     35      88      77.8540320    179.6997052   0.000   0.158   15.035  0.413   3      0.875   2.200   795     616     78.0123422    179.3661530   -928821.1981000  938608.7351200  -911221.1981000  931608.7351200  
20      952     528     37      98      78.1007684    -179.1037655  0.000   0.093   8.460   0.236   1      0.925   2.450   989     626     78.2761822    -179.4781780  -928821.1981000  900208.7351200  -909221.1981000  892808.7351200  
21      1120    528     44      155     78.3123532    -178.0154692  0.000   0.218   22.428  0.578   3      1.100   3.875   1164    683     78.5736369    -178.6944011  -928821.1981000  866608.7351200  -897821.1981001  857808.7351201  
22      1088    536     44      155     78.2830233    -178.2751054  0.000   0.231   23.408  0.596   3      1.100   3.875   1132    691     78.5436697    -178.9582222  -927221.1981000  873008.7351200  -896221.1981001  864208.7351201  
23      1168    544     47      154     78.3935125    -177.7958044  0.000   0.184   17.377  0.329   2      1.175   3.850   1215    698     78.6577989    -178.4479071  -925621.1981001  857008.7351201  -894821.1981001  847608.7351201  
24      648     552     27      93      77.7382174    178.8759023   0.000   0.137   13.661  0.294   1      0.675   2.325   675     645     77.8911568    178.4552439   -924021.1981000  961008.7351200  -905421.1981000  955608.7351200  
25      1200    552     47      154     78.4439431    -177.6311527  0.000   0.167   16.158  0.499   3      1.175   3.850   1247    706     78.7086248    -178.2823164  -924021.1981001  850608.7351201  -893221.1981001  841208.7351201  
