CP      startX  startY  dispX   dispY   sLat          sLon          theta   pCorr   pkStr   cCorr   conf   velX    velY    endX    endY    eLat          eLon          nps_startX    nps_startY    nps_endX      nps_endY      
0       328     672     1       0       69.3320400    -163.4789509  0.000   0.210   21.738  0.553   3      0.067   0.000   329     672     69.3328931    -163.4744988  -1988738.8473900  1078851.2781000  -1988738.8473900  1078651.2781000  
1       336     704     1       0       69.3891885    -163.5207358  0.000   0.114   10.541  0.342   2      0.067   0.000   337     704     69.3900429    -163.5162728  -1982338.8473900  1077251.2781000  -1982338.8473900  1077051.2781000  
2       360     744     1       0       69.4725958    -163.5105946  0.000   0.127   10.735  0.261   1      0.067   0.000   361     744     69.4734501    -163.5061127  -1974338.8473900  1072451.2781000  -1974338.8473900  1072251.2781000  
3       392     760     0       0       69.5250709    -163.4058583  0.000   0.242   25.285  0.646   3      0.000   0.000   392     760     69.5250709    -163.4058583  -1971138.8473900  1066051.2781000  -1971138.8473900  1066051.2781000  
4       392     792     0       0       69.5754446    -163.4838968  0.000   0.174   21.009  0.447   3      0.000   0.000   392     792     69.5754446    -163.4838968  -1964738.8473900  1066051.2781000  -1964738.8473900  1066051.2781000  
5       416     824     0       0       69.6463016    -163.4538849  0.000   0.121   13.859  0.249   1      0.000   0.000   416     824     69.6463016    -163.4538849  -1958338.8473900  1061251.2781000  -1958338.8473900  1061251.2781000  
6       448     840     0       0       69.6987676    -163.3480843  0.000   0.196   20.125  0.352   2      0.000   0.000   448     840     69.6987676    -163.3480843  -1955138.8473900  1054851.2781000  -1955138.8473900  1054851.2781000  
7       224     888     137     76      69.5800703    -164.4758641  0.000   0.090   7.512   0.221   1      9.133   5.067   361     964     69.8187742    -164.0509933  -1945538.8473900  1099651.2781000  -1930338.8473900  1072251.2781000  
8       560     928     0       0       69.9325553    -163.0516986  0.000   0.213   21.284  0.529   3      0.000   0.000   560     928     69.9325553    -163.0516986  -1937538.8473900  1032451.2781000  -1937538.8473900  1032451.2781000  
9       304     936     130     68      69.7252308    -164.2381351  5.625   0.098   10.574  0.247   1      8.667   4.533   434     1004    69.9448044    -163.8191434  -1935938.8473900  1083651.2781000  -1922338.8473900  1057651.2781000  
10      24      944     149     81      69.4879249    -165.5052470  0.000   0.111   10.330  0.313   2      9.933   5.400   173     1025    69.7477154    -165.0540354  -1934338.8473900  1139651.2781000  -1918138.8473900  1109851.2781000  
11      216     944     139     77      69.6602243    -164.6535790  0.000   0.095   9.249   0.259   1      9.267   5.133   355     1021    69.9027571    -164.2225784  -1934338.8473900  1101251.2781000  -1918938.8473900  1073451.2781000  
12      272     944     133     70      69.7096563    -164.4024135  0.000   0.088   7.388   0.218   1      8.867   4.667   405     1014    69.9353772    -163.9769447  -1934338.8473900  1090051.2781000  -1920338.8473900  1063451.2781000  
13      592     944     0       0       69.9848057    -162.9432811  0.000   0.300   31.380  0.598   3      0.000   0.000   592     944     69.9848057    -162.9432811  -1934338.8473900  1026051.2781000  -1934338.8473900  1026051.2781000  
14      56      960     149     82      69.5416502    -165.4057129  0.000   0.109   10.084  0.333   2      9.933   5.467   205     1042    69.8027580    -164.9545618  -1931138.8473900  1133251.2781000  -1914738.8473900  1103451.2781000  
15      144     960     144     80      69.6209331    -165.0157463  0.000   0.145   13.976  0.399   2      9.600   5.333   288     1040    69.8734805    -164.5751364  -1931138.8473900  1115651.2781000  -1915138.8473900  1086851.2781000  
16      960     968     0       0       70.3239050    -161.2716843  0.000   0.286   30.467  0.623   3      0.000   0.000   960     968     70.3239050    -161.2716843  -1929538.8473900  952451.2781000  -1929538.8473900  952451.2781000  
17      264     976     135     71      69.7525172    -164.5197162  5.625   0.089   8.592   0.257   1      9.000   4.733   399     1047    69.9818776    -164.0880645  -1927938.8473900  1091651.2781000  -1913738.8473900  1064651.2781000  
18      608     976     0       0       70.0489287    -162.9477993  0.000   0.117   10.597  0.226   1      0.000   0.000   608     976     70.0489287    -162.9477993  -1927938.8473900  1022851.2781000  -1927938.8473900  1022851.2781000  
19      1008    976     0       0       70.3747757    -161.0607721  0.000   0.476   54.732  0.793   3      0.000   0.000   1008    976     70.3747757    -161.0607721  -1927938.8473900  942851.2781000  -1927938.8473900  942851.2781000  
20      664     992     1       0       70.1211907    -162.7266149  0.000   0.109   19.558  0.554   3      0.067   0.000   665     992     70.1220250    -162.7219498  -1924738.8473900  1011651.2781000  -1924738.8473900  1011451.2781000  
21      224     1000    143     75      69.7544472    -164.7609324  5.625   0.092   9.535   0.243   1      9.533   5.000   367     1075    69.9977114    -164.3057930  -1923138.8473900  1099651.2781000  -1908138.8473900  1071051.2781000  
22      936     1000    0       0       70.3562282    -161.4620389  0.000   0.442   52.182  0.843   3      0.000   0.000   936     1000    70.3562282    -161.4620389  -1923138.8473900  957251.2781000  -1923138.8473900  957251.2781000  
23      968     1000    0       0       70.3817504    -161.3090229  0.000   0.379   41.761  0.778   3      0.000   0.000   968     1000    70.3817504    -161.3090229  -1923138.8473900  950851.2781000  -1923138.8473900  950851.2781000  
24      1056    1000    0       0       70.4512343    -160.8861415  0.000   0.347   37.372  0.713   3      0.000   0.000   1056    1000    70.4512343    -160.8861415  -1923138.8473900  933251.2781000  -1923138.8473900  933251.2781000  
25      40      1008    152     81      69.6011556    -165.6012453  0.000   0.106   9.893   0.213   1      10.133  5.400   192     1089    69.8639958    -165.1352118  -1921538.8473900  1136451.2781000  -1905338.8473900  1106051.2781000  
26      624     1008    8       7       70.1130638    -162.9523473  11.250  0.172   16.989  0.402   3      0.533   0.467   632     1015    70.1308766    -162.9323875  -1921538.8473900  1019651.2781000  -1920138.8473900  1018051.2781000  
27      1008    1008    0       0       70.4263543    -161.1360373  0.000   0.456   51.747  0.742   3      0.000   0.000   1008    1008    70.4263543    -161.1360373  -1921538.8473900  942851.2781000  -1921538.8473900  942851.2781000  
