CP      startX  startY  dispX   dispY   sLat          sLon          theta   pCorr   pkStr   cCorr   conf   velX    velY    endX    endY    eLat          eLon          nps_startX    nps_startY    nps_endX      nps_endY      
0       2024    1440    1       0       54.2673525    -162.7127357  0.000   0.330   37.265  0.589   3      0.067   0.000   2025    1440    54.2681330    -162.7101971  -3537880.9412105  1858432.2974403  -3537880.9412105  1858232.2974403  
1       2104    1448    0       0       54.3415087    -162.5198951  0.000   0.362   40.005  0.806   3      0.000   0.000   2104    1448    54.3415087    -162.5198951  -3536280.9412105  1842432.2974403  -3536280.9412105  1842432.2974403  
2       2056    1456    1       0       54.3160926    -162.6527514  0.000   0.428   51.140  0.812   3      0.067   0.000   2057    1456    54.3168718    -162.6502077  -3534680.9412105  1852032.2974403  -3534680.9412105  1851832.2974403  
3       2016    1512    1       0       54.3680522    -162.8294042  0.000   0.295   31.213  0.725   3      0.067   0.000   2017    1512    54.3688362    -162.8268607  -3523480.9412105  1860032.2974403  -3523480.9412105  1859832.2974403  
4       2008    1544    1       0       54.4092887    -162.8927953  0.000   0.304   29.780  0.781   3      0.067   0.000   2009    1544    54.4100745    -162.8902502  -3517080.9412105  1861632.2974403  -3517080.9412105  1861432.2974403  
5       2232    1552    1       0       54.5956806    -162.3303291  0.000   0.338   37.381  0.663   3      0.067   0.000   2233    1552    54.5964526    -162.3277566  -3515480.9412105  1816832.2974403  -3515480.9412105  1816632.2974403  
6       2304    1560    0       0       54.6630707    -162.1553887  0.000   0.258   21.472  0.634   3      0.000   0.000   2304    1560    54.6630707    -162.1553887  -3513880.9412105  1802432.2974403  -3513880.9412105  1802432.2974403  
7       2448    1568    0       0       54.7849695    -161.7928712  0.000   0.299   29.957  0.662   3      0.000   0.000   2448    1568    54.7849695    -161.7928712  -3512280.9412105  1773632.2974402  -3512280.9412105  1773632.2974402  
8       2216    1584    0       0       54.6310966    -162.4141229  0.000   0.275   33.665  0.775   3      0.000   0.000   2216    1584    54.6310966    -162.4141229  -3509080.9412105  1820032.2974403  -3509080.9412105  1820032.2974403  
9       2256    1600    0       0       54.6859299    -162.3324104  0.000   0.316   33.162  0.387   2      0.000   0.000   2256    1600    54.6859299    -162.3324104  -3505880.9412105  1812032.2974403  -3505880.9412105  1812032.2974403  
10      2304    1600    1       0       54.7229317    -162.2084574  0.000   0.260   27.296  0.372   2      0.067   0.000   2305    1600    54.7237010    -162.2058721  -3505880.9412105  1802432.2974403  -3505880.9412105  1802232.2974402  
11      2472    1600    1       0       54.8512665    -161.7724473  0.000   0.170   19.218  0.355   2      0.067   0.000   2473    1600    54.8520249    -161.7698419  -3505880.9412105  1768832.2974402  -3505880.9412105  1768632.2974402  
12      2432    1640    1       0       54.8809375    -161.9293818  0.000   0.239   26.139  0.365   2      0.067   0.000   2433    1640    54.8817001    -161.9267777  -3497880.9412105  1776832.2974402  -3497880.9412105  1776632.2974402  
13      1640    1648    -52     41      54.2686836    -163.9650397  0.000   0.572   75.119  0.906   3      -3.467  2.733   1588    1689    54.2864464    -164.1525369  -3496280.9412105  1935232.2974403  -3488080.9412105  1945632.2974403  
14      2296    1648    1       0       54.7885801    -162.2931042  0.000   0.257   26.083  0.510   3      0.067   0.000   2297    1648    54.7893519    -162.2905157  -3496280.9412105  1804032.2974402  -3496280.9412105  1803832.2974402  
15      2328    1648    1       0       54.8132450    -162.2102139  0.000   0.178   19.302  0.122   2      0.067   0.000   2329    1648    54.8140148    -162.2076216  -3496280.9412105  1797632.2974402  -3496280.9412105  1797432.2974402  
16      2520    1648    0       0       54.9598400    -161.7102816  0.000   0.317   40.145  0.694   3      0.000   0.000   2520    1648    54.9598400    -161.7102816  -3496280.9412105  1759232.2974402  -3496280.9412105  1759232.2974402  
17      2360    1664    0       0       54.8618179    -162.1484964  0.000   0.239   26.046  0.723   3      0.000   0.000   2360    1664    54.8618179    -162.1484964  -3493080.9412105  1791232.2974402  -3493080.9412105  1791232.2974402  
18      2464    1680    1       0       54.9654139    -161.8988855  0.000   0.170   18.875  0.635   3      0.067   0.000   2465    1680    54.9661761    -161.8962740  -3489880.9412105  1770432.2974402  -3489880.9412105  1770232.2974402  
19      2496    1696    1       0       55.0138315    -161.8364240  0.000   0.155   14.424  0.267   1      0.067   0.000   2497    1696    55.0145922    -161.8338072  -3486680.9412105  1764032.2974402  -3486680.9412105  1763832.2974402  
20      2456    1720    -4      0       55.0193961    -161.9728905  0.000   0.115   11.770  0.246   1      -0.267  0.000   2452    1720    55.0163380    -161.9833457  -3481880.9412105  1772032.2974402  -3481880.9412105  1772832.2974402  
21      2056    1728    0       0       54.7203541    -163.0196857  0.000   0.106   10.420  0.116   1      0.000   0.000   2056    1728    54.7203541    -163.0196857  -3480280.9412105  1852032.2974403  -3480280.9412105  1852032.2974403  
22      2256    1728    0       0       54.8771687    -162.5040504  0.000   0.285   29.219  0.755   3      0.000   0.000   2256    1728    54.8771687    -162.5040504  -3480280.9412105  1812032.2974402  -3480280.9412105  1812032.2974402  
23      1832    1744    1       0       54.5653388    -163.6135417  0.000   0.231   20.717  0.234   1      0.067   0.000   1833    1744    54.5661438    -163.6110019  -3477080.9412105  1896832.2974403  -3477080.9412105  1896632.2974403  
24      1360    1752    0       1       54.1901756    -164.8099997  0.000   0.195   18.745  0.382   2      0.000   0.067   1360    1753    54.1916313    -164.8114219  -3475480.9412105  1991232.2974403  -3475280.9412105  1991232.2974403  
25      1288    1776    1       1       54.1648320    -165.0226988  0.000   0.284   31.749  0.723   3      0.067   0.067   1289    1777    54.1671237    -165.0216539  -3470680.9412105  2005632.2974403  -3470480.9412105  2005432.2974403  
26      896     1784    1       1       53.8428296    -165.9951236  0.000   0.126   13.165  0.734   3      0.067   0.067   897     1785    53.8451274    -165.9941545  -3469080.9412106  2084032.2974403  -3468880.9412106  2083832.2974403  
27      2152    1784    -2      2       54.8793357    -162.8490023  0.000   0.226   20.464  0.664   3      -0.133  0.133   2150    1786    54.8807400    -162.8568962  -3469080.9412105  1832832.2974402  -3468680.9412105  1833232.2974402  
28      1096    1792    1       0       54.0257071    -165.5187645  0.000   0.167   15.228  0.350   2      0.067   0.000   1097    1792    54.0265583    -165.5163119  -3467480.9412105  2044032.2974403  -3467480.9412105  2043832.2974403  
29      896     1816    -5      1       53.8887582    -166.0418479  0.000   0.227   19.043  0.490   3      -0.333  0.067   891     1817    53.8858738    -166.0554556  -3462680.9412106  2084032.2974403  -3462480.9412106  2085032.2974403  
30      1200    1832    0       1       54.1718527    -165.3206737  0.000   0.245   24.164  0.828   3      0.000   0.067   1200    1833    54.1733008    -165.3221172  -3459480.9412105  2023232.2974403  -3459280.9412105  2023232.2974403  
31      936     1856    0       1       53.9807267    -166.0030532  0.000   0.299   30.650  0.823   3      0.000   0.067   936     1857    53.9821631    -166.0045177  -3454680.9412105  2076032.2974403  -3454480.9412105  2076032.2974403  
32      2016    1952    1       0       55.0208454    -163.4319258  0.000   0.349   41.335  0.891   3      0.067   0.000   2017    1952    55.0216477    -163.4293463  -3435480.9412105  1860032.2974402  -3435480.9412105  1859832.2974402  
33      2040    1992    1       0       55.0993987    -163.4258671  0.000   0.229   24.962  0.250   1      0.067   0.000   2041    1992    55.1002013    -163.4232813  -3427480.9412104  1855232.2974402  -3427480.9412104  1855032.2974402  
34      2256    2024    1       0       55.3189963    -162.9086742  0.000   0.184   17.584  0.510   3      0.067   0.000   2257    2024    55.3197863    -162.9060584  -3421080.9412104  1812032.2974402  -3421080.9412104  1811832.2974402  
35      2288    2024    1       0       55.3442450    -162.8249059  0.000   0.159   16.464  0.639   3      0.067   0.000   2289    2024    55.3450330    -162.8222861  -3421080.9412104  1805632.2974402  -3421080.9412104  1805432.2974402  
36      2328    2040    0       0       55.3996260    -162.7420975  0.000   0.168   15.863  0.874   3      0.000   0.000   2328    2040    55.3996260    -162.7420975  -3417880.9412104  1797632.2974402  -3417880.9412104  1797632.2974402  
