CP      startX  startY  dispX   dispY   sLat          sLon          theta   pCorr   pkStr   cCorr   conf   velX    velY    endX    endY    eLat          eLon          nps_startX    nps_startY    nps_endX      nps_endY      
0       1672    448     0       0       58.8069419    -94.3531058   0.000   0.217   21.760  0.718   3      0.000   0.000   1672    448     58.8069419    -94.3531058   -2626525.2260102  -2254935.9358701  -2626525.2260102  -2254935.9358701  
1       1576    456     0       0       58.9245782    -94.5778614   0.000   0.464   53.535  0.801   3      0.000   0.000   1576    456     58.9245782    -94.5778614   -2624925.2260102  -2235735.9358701  -2624925.2260102  -2235735.9358701  
2       1640    464     0       0       58.8635929    -94.3990647   0.000   0.156   14.139  0.335   2      0.000   0.000   1640    464     58.8635929    -94.3990647   -2623325.2260102  -2248535.9358701  -2623325.2260102  -2248535.9358701  
3       1520    488     0       0       59.0288461    -94.6508440   0.000   0.370   40.838  0.790   3      0.000   0.000   1520    488     59.0288461    -94.6508440   -2618525.2260102  -2224535.9358701  -2618525.2260102  -2224535.9358701  
4       1552    488     0       0       58.9931974    -94.5696057   0.000   0.377   41.655  0.780   3      0.000   0.000   1552    488     58.9931974    -94.5696057   -2618525.2260102  -2230935.9358701  -2618525.2260102  -2230935.9358701  
5       1488    496     0       0       59.0749372    -94.7150059   0.000   0.328   35.349  0.701   3      0.000   0.000   1488    496     59.0749372    -94.7150059   -2616925.2260102  -2218135.9358701  -2616925.2260102  -2218135.9358701  
6       1584    504     1       0       58.9783990    -94.4539580   0.000   0.188   20.112  0.420   3      0.067   0.000   1585    504     58.9772815    -94.4514281   -2615325.2260102  -2237335.9358701  -2615325.2260102  -2237535.9358701  
7       1648    504     -12     15      58.9067785    -94.2924287   0.000   0.076   7.651   0.443   3      -0.800  1.000   1636    519     58.9397687    -94.2901463   -2615325.2260102  -2250135.9358701  -2612325.2260102  -2247735.9358701  
8       2168    544     0       0       58.3681529    -92.9213379   0.000   0.106   9.913   0.180   1      0.000   0.000   2168    544     58.3681529    -92.9213379   -2607325.2260102  -2354135.9358702  -2607325.2260102  -2354135.9358702  
9       1448    560     0       0       59.2034075    -94.6785433   0.000   0.168   15.210  0.216   1      0.000   0.000   1448    560     59.2034075    -94.6785433   -2604125.2260101  -2210135.9358701  -2604125.2260101  -2210135.9358701  
10      1784    568     1       0       58.8366968    -93.8124993   0.000   0.197   20.618  0.357   2      0.067   0.000   1785    568     58.8355655    -93.8100057   -2602525.2260102  -2277335.9358701  -2602525.2260102  -2277535.9358701  
11      1800    600     1       0       58.8599120    -93.7026882   0.000   0.195   19.531  0.419   3      0.067   0.000   1801    600     58.8587782    -93.7001969   -2596125.2260102  -2280535.9358701  -2596125.2260102  -2280735.9358701  
12      1736    616     11      11      58.9530780    -93.8275143   0.000   0.090   7.648   0.247   1      0.733   0.733   1747    627     58.9548508    -93.7758766   -2592925.2260102  -2267735.9358701  -2590725.2260102  -2269935.9358701  
13      2056    624     0       0       58.5986572    -93.0183678   0.000   0.150   11.709  0.241   1      0.000   0.000   2056    624     58.5986572    -93.0183678   -2591325.2260102  -2331735.9358701  -2591325.2260102  -2331735.9358701  
14      2344    624     -35     7       58.2661411    -92.3223413   0.000   0.141   13.862  0.384   2      -2.333  0.467   2309    631     58.3155875    -92.3906803   -2591325.2260102  -2389335.9358702  -2589925.2260102  -2382335.9358702  
15      1848    632     0       0       58.8466297    -93.5131501   0.000   0.191   18.092  0.347   2      0.000   0.000   1848    632     58.8466297    -93.5131501   -2589725.2260102  -2290135.9358701  -2589725.2260102  -2290135.9358701  
16      2312    640     -28     8       58.3234545    -92.3636423   0.000   0.116   10.251  0.348   2      -1.867  0.533   2284    648     58.3660329    -92.4131568   -2588125.2260102  -2382935.9358702  -2586525.2260102  -2377335.9358702  
17      1880    648     0       0       58.8307447    -93.3986203   0.000   0.256   25.836  0.396   2      0.000   0.000   1880    648     58.8307447    -93.3986203   -2586525.2260102  -2296535.9358701  -2586525.2260102  -2296535.9358701  
18      2224    648     -26     -3      58.4355406    -92.5575827   5.625   0.233   22.451  0.608   3      -1.733  -0.200  2198    645     58.4618080    -92.6269916   -2586525.2260102  -2365335.9358702  -2587125.2260102  -2360135.9358702  
19      2192    672     -24     0       58.5029408    -92.5818902   5.625   0.202   20.804  0.477   3      -1.600  0.000   2168    672     58.5306927    -92.6400006   -2581725.2260102  -2358935.9358702  -2581725.2260102  -2354135.9358702  
20      1896    680     0       0       58.8535475    -93.2885113   0.000   0.186   17.442  0.332   2      0.000   0.000   1896    680     58.8535475    -93.2885113   -2580125.2260102  -2299735.9358701  -2580125.2260102  -2299735.9358701  
21      1928    688     0       0       58.8271877    -93.1917484   0.000   0.187   21.257  0.654   3      0.000   0.000   1928    688     58.8271877    -93.1917484   -2578525.2260102  -2306135.9358701  -2578525.2260102  -2306135.9358701  
22      1960    688     0       0       58.7905192    -93.1128350   0.000   0.241   25.154  0.541   3      0.000   0.000   1960    688     58.7905192    -93.1128350   -2578525.2260102  -2312535.9358701  -2578525.2260102  -2312535.9358701  
23      2072    688     -3      -8      58.6617880    -92.8381665   0.000   0.111   11.211  0.283   1      -0.200  -0.533  2069    680     58.6550633    -92.8631755   -2578525.2260102  -2334935.9358701  -2580125.2260102  -2334335.9358701  
24      2256    696     -25     5       58.4590949    -92.3743290   0.000   0.148   14.179  0.415   3      -1.667  0.333   2231    701     58.4944260    -92.4234950   -2576925.2260102  -2371735.9358702  -2575925.2260102  -2366735.9358702  
25      2320    696     -25     8       58.3846810    -92.2206310   0.000   0.226   21.683  0.634   3      -1.667  0.533   2295    704     58.4238465    -92.2628418   -2576925.2260102  -2384535.9358702  -2575325.2260102  -2379535.9358702  
26      2136    720     -17     5       58.6285358    -92.6113858   5.625   0.102   9.190   0.311   1      -1.133  0.333   2119    725     58.6545386    -92.6416363   -2572125.2260102  -2347735.9358701  -2571125.2260102  -2344335.9358701  
27      2344    728     -19     14      58.3969251    -92.0921487   0.000   0.109   10.082  0.293   1      -1.267  0.933   2325    742     58.4366807    -92.1064857   -2570525.2260102  -2389335.9358702  -2567725.2260102  -2385535.9358702  
28      2176    736     -16     4       58.6024602    -92.4787949   0.000   0.148   12.203  0.300   2      -1.067  0.267   2160    740     58.6260716    -92.5086998   -2568925.2260102  -2355735.9358701  -2568125.2260102  -2352535.9358701  
29      2208    736     -14     4       58.5653252    -92.4013524   354.375  0.091   10.181  0.221   1      -0.933  0.267   2194    740     58.5866320    -92.4263192   -2568925.2260102  -2362135.9358702  -2568125.2260102  -2359335.9358702  
30      2608    736     -1      30      58.0971632    -91.4493820   354.375  0.157   16.515  0.459   3      -0.067  2.000   2607    766     58.1355458    -91.3848188   -2568925.2260102  -2442135.9358702  -2562925.2260102  -2441935.9358702  
31      1904    744     -1      13      58.9263747    -93.1271283   348.750  0.117   8.831   0.250   1      -0.067  0.867   1903    757     58.9441550    -93.1007475   -2567325.2260102  -2301335.9358701  -2564725.2260102  -2301135.9358701  
32      2648    744     2       33      58.0598582    -91.3379737   0.000   0.139   14.125  0.435   3      0.133   2.200   2650    777     58.0983279    -91.2596358   -2567325.2260102  -2450135.9358702  -2560725.2260102  -2450535.9358702  
33      2144    752     -15     5       58.6598057    -92.5208622   0.000   0.169   18.427  0.424   3      -1.000  0.333   2129    757     58.6835199    -92.5462005   -2565725.2260102  -2349335.9358701  -2564725.2260102  -2346335.9358701  
34      2416    752     -16     16      58.3428035    -91.8670067   0.000   0.086   7.784   0.241   1      -1.067  1.067   2400    768     58.3815650    -91.8694126   -2565725.2260102  -2403735.9358702  -2562525.2260102  -2400535.9358702  
35      2056    760     -12     3       58.7717880    -92.7175892   0.000   0.111   10.496  0.228   1      -0.800  0.200   2044    763     58.7894622    -92.7402832   -2564125.2260102  -2331735.9358701  -2563525.2260102  -2329335.9358701  
36      2296    760     -15     12      58.4931372    -92.1359486   354.375  0.134   12.909  0.361   2      -1.000  0.800   2281    772     58.5257239    -92.1452335   -2564125.2260102  -2379735.9358702  -2561725.2260102  -2376735.9358702  
37      2488    760     -9      20      58.2682956    -91.6783900   354.375  0.123   11.059  0.350   2      -0.600  1.333   2479    780     58.3038019    -91.6550371   -2564125.2260102  -2418135.9358702  -2560125.2260102  -2416335.9358702  
38      2576    760     -2      28      58.1646879    -91.4709505   0.000   0.079   7.185   0.225   1      -0.133  1.867   2574    788     58.2017958    -91.4130940   -2564125.2260102  -2435735.9358702  -2558525.2260102  -2435335.9358702  
39      2192    768     -16     2       58.6243203    -92.3688412   0.000   0.089   9.203   0.214   1      -1.067  0.133   2176    770     58.6454373    -92.4031382   -2562525.2260102  -2358935.9358702  -2562125.2260102  -2355735.9358701  
40      1928    784     -8      17      58.9499334    -92.9788758   348.750  0.231   22.163  0.496   3      -0.533  1.133   1920    801     58.9808445    -92.9607730   -2559325.2260102  -2306135.9358701  -2555925.2260102  -2304535.9358701  
41      2120    784     -14     5       58.7281421    -92.5079542   0.000   0.125   10.852  0.374   2      -0.933  0.333   2106    789     58.7507076    -92.5309031   -2559325.2260102  -2344535.9358701  -2558325.2260102  -2341735.9358701  
42      2152    784     -15     4       58.6910054    -92.4301490   0.000   0.149   14.695  0.473   3      -1.000  0.267   2137    788     58.7134792    -92.4576729   -2559325.2260102  -2350935.9358701  -2558525.2260102  -2347935.9358701  
43      2712    784     3       35      58.0334989    -91.0995090   354.375  0.198   19.417  0.475   3      0.200   2.333   2715    819     58.0730652    -91.0141270   -2559325.2260102  -2462935.9358702  -2552325.2260102  -2463535.9358702  
