CP      startX  startY  dispX   dispY   sLat          sLon          theta   pCorr   pkStr   cCorr   conf   velX    velY    endX    endY    eLat          eLon          nps_startX    nps_startY    nps_endX      nps_endY      
0       344     488     -4      5       86.9058250    -3.1709417    0.000   0.212   24.150  0.354   2      -0.800  1.000   340     493     86.9051494    -2.9524667    223589.6545050  -249816.3202110  224589.6545050  -249016.3202110  
1       312     504     -4      5       86.9295168    -2.0251572    0.000   0.246   28.513  0.448   3      -0.800  1.000   308     509     86.9286053    -1.8053007    226789.6545050  -243416.3202110  227789.6545050  -242616.3202110  
2       168     520     -4      5       87.0966956    1.9803521     0.000   0.107   10.897  0.233   1      -0.800  1.000   164     525     87.0949624    2.2110115     229989.6545050  -214616.3202110  230989.6545050  -213816.3202110  
3       240     520     -4      5       87.0044859    0.1214970     0.000   0.244   26.746  0.432   3      -0.800  1.000   236     525     87.0031333    0.3460286     229989.6545050  -229016.3202110  230989.6545050  -228216.3202110  
4       344     528     -4      5       86.8561273    -2.1682582    0.000   0.336   37.331  0.698   3      -0.800  1.000   340     533     86.8552458    -1.9534930    231589.6545050  -249816.3202110  232589.6545050  -249016.3202110  
5       272     536     -4      5       86.9418360    -0.2722492    0.000   0.309   33.436  0.622   3      -0.800  1.000   268     541     86.9405646    -0.0521455    233189.6545050  -235416.3202110  234189.6545050  -234616.3202110  
6       304     544     -4      5       86.8893489    -0.8446582    0.000   0.314   36.697  0.624   3      -0.800  1.000   300     549     86.8881954    -0.6280414    234789.6545050  -241816.3202110  235789.6545050  -241016.3202110  
7       72      552     -5      4       87.1692777    5.4204697     0.000   0.174   18.526  0.250   1      -1.000  0.800   67      556     87.1694427    5.6596884     236389.6545050  -195416.3202110  237189.6545050  -194416.3202110  
8       104     552     -5      5       87.1312960    4.5111461     0.000   0.224   23.557  0.400   2      -1.000  1.000   99      557     87.1302403    4.7709352     236389.6545050  -201816.3202110  237389.6545050  -200816.3202110  
9       224     552     -4      4       86.9828296    1.3104586     0.000   0.252   26.105  0.578   3      -0.800  0.800   220     556     86.9825728    1.5086769     236389.6545050  -225816.3202110  237189.6545050  -225016.3202110  
10      384     552     -4      5       86.7718588    -2.4825462    0.000   0.325   37.097  0.730   3      -0.800  1.000   380     557     86.7710425    -2.2733038    236389.6545050  -257816.3202110  237389.6545050  -257016.3202110  
11      144     560     -5      5       87.0717782    3.5999707     0.000   0.274   30.272  0.641   3      -1.000  1.000   139     565     87.0709300    3.8547844     237989.6545050  -209816.3202110  238989.6545050  -208816.3202110  
12      192     576     -5      5       86.9907003    2.7064178     0.000   0.255   28.778  0.611   3      -1.000  1.000   187     581     86.9900561    2.9545950     241189.6545050  -219416.3202110  242189.6545050  -218416.3202110  
13      312     576     -4      5       86.8374709    -0.2632606    0.000   0.323   35.150  0.583   3      -0.800  1.000   308     581     86.8361985    -0.0504246    241189.6545050  -243416.3202110  242189.6545050  -242616.3202110  
14      344     576     -4      5       86.7952650    -1.0065472    0.000   0.308   33.484  0.621   3      -0.800  1.000   340     581     86.7941453    -0.7962321    241189.6545050  -249816.3202110  242189.6545050  -249016.3202110  
15      24      584     -5      4       87.1782120    7.5717713     0.000   0.310   29.131  0.428   3      -1.000  0.800   19      588     87.1779334    7.8116855     242789.6545050  -185816.3202110  243589.6545050  -184816.3202110  
16      224     584     -5      4       86.9398660    2.0743984     0.000   0.267   29.573  0.469   3      -1.000  0.800   219     588     86.9407221    2.2951403     242789.6545050  -225816.3202110  243589.6545050  -224816.3202110  
17      264     584     -5      4       86.8891358    1.0786131     0.000   0.258   25.745  0.591   3      -1.000  0.800   259     588     86.8901969    1.2954527     242789.6545050  -233816.3202110  243589.6545050  -232816.3202110  
18      376     584     -4      5       86.7424011    -1.5412756    0.000   0.280   28.528  0.609   3      -0.800  1.000   372     589     86.7413916    -1.3341957    242789.6545050  -256216.3202110  243789.6545050  -255416.3202110  
