CP      startX  startY  dispX   dispY   sLat          sLon          theta   pCorr   pkStr   cCorr   conf   velX    velY    endX    endY    eLat          eLon          nps_startX    nps_startY    nps_endX      nps_endY      
0       216     32      23      15      76.8782079    -156.7554753  0.000   0.255   24.208  0.615   3      4.600   3.000   239     47      76.9191181    -156.6282197  -1325772.1650800  529076.3245930  -1322772.1650800  524476.3245930  
1       72      40      24      16      76.7920849    -157.8457872  0.000   0.323   33.576  0.707   3      4.800   3.200   96      56      76.8359165    -157.7185175  -1324172.1650800  557876.3245930  -1320972.1650800  553076.3245930  
2       248     40      23      15      76.9132868    -156.5401069  0.000   0.269   28.939  0.602   3      4.600   3.000   271     55      76.9540907    -156.4118266  -1324172.1650800  522676.3245930  -1321172.1650800  518076.3245930  
3       280     40      23      15      76.9345944    -156.3001191  0.000   0.338   35.063  0.609   3      4.600   3.000   303     55      76.9752779    -156.1708708  -1324172.1650800  516276.3245930  -1321172.1650800  511676.3245930  
4       312     40      23      15      76.9556749    -156.0593449  0.000   0.323   35.536  0.698   3      4.600   3.000   335     55      76.9962368    -155.9291275  -1324172.1650800  509876.3245930  -1321172.1650800  505276.3245930  
5       344     40      23      15      76.9765271    -155.8177890  0.000   0.294   32.118  0.625   3      4.600   3.000   367     55      77.0169661    -155.6866015  -1324172.1650800  503476.3245930  -1321172.1650800  498876.3245930  
6       392     40      23      15      77.0073746    -155.4540001  0.000   0.310   31.920  0.679   3      4.600   3.000   415     55      77.0476274    -155.3213559  -1324172.1650800  493876.3245930  -1321172.1650800  489276.3245930  
7       424     40      23      15      77.0276509    -155.2105112  0.000   0.241   26.114  0.584   3      4.600   3.000   447     55      77.0677780    -155.0768951  -1324172.1650800  487476.3245930  -1321172.1650800  482876.3245930  
8       464     40      22      14      77.0526694    -154.9050761  0.000   0.283   32.670  0.654   3      4.400   2.800   486     54      77.0903045    -154.7751635  -1324172.1650800  479476.3245930  -1321372.1650800  475076.3245930  
9       544     48      21      13      77.1153799    -154.3122758  0.000   0.206   21.602  0.617   3      4.200   2.600   565     61      77.1503939    -154.1850319  -1322572.1650800  463476.3245930  -1319972.1650800  459276.3245930  
10      688     48      20      13      77.1998284    -153.1936164  0.000   0.308   34.581  0.673   3      4.000   2.600   708     61      77.2337210    -153.0703044  -1322572.1650800  434676.3245930  -1319972.1650800  430676.3245930  
11      128     56      23      16      76.8583349    -157.4819212  0.000   0.298   32.594  0.590   3      4.600   3.200   151     72      76.9012928    -157.3602154  -1320972.1650800  546676.3245930  -1317772.1650800  542076.3245930  
12      184     56      23      16      76.8970324    -157.0659278  0.000   0.275   28.627  0.620   3      4.600   3.200   207     72      76.9397912    -156.9424825  -1320972.1650800  535476.3245930  -1317772.1650800  530876.3245930  
13      576     56      21      13      77.1483549    -154.0863931  0.000   0.227   25.861  0.601   3      4.200   2.600   597     69      77.1832587    -153.9581986  -1320972.1650800  457076.3245930  -1318372.1650800  452876.3245930  
