CP      startX  startY  dispX   dispY   sLat          sLon          theta   pCorr   pkStr   cCorr   conf   velX    velY    endX    endY    eLat          eLon          nps_startX    nps_startY    nps_endX      nps_endY      
0       1048    2536    62      -59     62.7861337    -171.3522770  354.375  0.098   10.172  0.210   1      4.133   -3.933  1110    2477    62.7668953    -171.0284615  -2418150.7556601  1779707.4705800  -2429950.7556601  1767307.4705800  
1       1296    2544    -3      5       63.0522368    -170.6004241  0.000   0.101   9.900   0.316   2      -0.200  0.333   1293    2549    63.0562929    -170.6210548  -2416550.7556601  1730107.4705800  -2415550.7556601  1730707.4705800  
2       1080    2568    59      -57     62.8643421    -171.3262296  354.375  0.098   9.272   0.381   2      3.933   -3.800  1139    2511    62.8447739    -171.0152470  -2411750.7556601  1773307.4705800  -2423150.7556601  1761507.4705800  
3       1328    2576    -1      2       63.1303659    -170.5718412  0.000   0.121   11.841  0.255   1      -0.067  0.133   1327    2578    63.1321948    -170.5794867  -2410150.7556601  1723707.4705800  -2409750.7556601  1723907.4705800  
4       1008    2592    57      -63     62.8232764    -171.6022719  354.375  0.100   10.734  0.340   2      3.800   -4.200  1065    2529    62.7938739    -171.2841660  -2406950.7556601  1787707.4705800  -2419550.7556601  1776307.4705800  
5       1632    2616    0       0       63.4940947    -169.6932190  0.000   0.108   10.143  0.291   1      0.000   0.000   1632    2616    63.4940947    -169.6932190  -2402150.7556600  1662907.4705800  -2402150.7556600  1662907.4705800  
6       1296    2624    -1      2       63.1659498    -170.7807723  0.000   0.114   10.892  0.344   2      -0.067  0.133   1295    2626    63.1677663    -170.7884430  -2400550.7556601  1730107.4705800  -2400150.7556601  1730307.4705800  
7       1352    2640    0       1       63.2459236    -170.6406334  0.000   0.167   16.362  0.443   3      0.000   0.067   1352    2641    63.2473467    -170.6428970  -2397350.7556600  1718907.4705800  -2397150.7556600  1718907.4705800  
8       1384    2640    0       1       63.2785369    -170.5394830  0.000   0.108   9.493   0.331   2      0.000   0.067   1384    2641    63.2799619    -170.5417440  -2397350.7556600  1712507.4705800  -2397150.7556600  1712507.4705800  
9       1232    2648    -2      4       63.1342736    -171.0358706  0.000   0.093   8.380   0.252   1      -0.133  0.267   1230    2652    63.1378748    -171.0512299  -2395750.7556601  1742907.4705800  -2394950.7556601  1743307.4705800  
10      1264    2664    -1      2       63.1898597    -170.9720529  0.000   0.122   11.542  0.341   2      -0.067  0.133   1263    2666    63.1916648    -170.9797441  -2392550.7556601  1736507.4705800  -2392150.7556600  1736707.4705800  
11      1360    2672    0       1       63.2996221    -170.6879095  0.000   0.119   11.531  0.266   1      0.000   0.067   1360    2673    63.3010446    -170.6901805  -2390950.7556600  1717307.4705800  -2390750.7556600  1717307.4705800  
12      1600    2672    0       0       63.5426767    -169.9218697  0.000   0.136   12.989  0.271   1      0.000   0.000   1600    2672    63.5426767    -169.9218697  -2390950.7556600  1669307.4705800  -2390950.7556600  1669307.4705800  
13      1224    2688    -2      4       63.1826026    -171.1521265  0.000   0.116   11.179  0.186   1      -0.133  0.267   1222    2692    63.1861904    -171.1675307  -2387750.7556601  1744507.4705800  -2386950.7556601  1744907.4705800  
14      1328    2696    0       1       63.3009721    -170.8435918  0.000   0.082   7.788   0.239   1      0.000   0.067   1328    2697    63.3023918    -170.8458715  -2386150.7556600  1723707.4705800  -2385950.7556600  1723707.4705800  
15      1248    2720    0       1       63.2526324    -171.1501795  0.000   0.082   7.423   0.217   1      0.000   0.067   1248    2721    63.2540463    -171.1524717  -2381350.7556600  1739707.4705800  -2381150.7556600  1739707.4705800  
16      1616    2728    0       0       63.6392293    -169.9965757  0.000   0.181   18.717  0.575   3      0.000   0.000   1616    2728    63.6392293    -169.9965757  -2379750.7556600  1666107.4705800  -2379750.7556600  1666107.4705800  
17      1184    2736    -1      3       63.2089268    -171.3872539  0.000   0.090   8.428   0.282   1      -0.067  0.200   1183    2739    63.2121161    -171.3972814  -2378150.7556600  1752507.4705800  -2377550.7556601  1752707.4705800  
18      1224    2760    -1      1       63.2842922    -171.3173702  0.000   0.092   8.519   0.224   1      -0.067  0.067   1223    2761    63.2846660    -171.3228090  -2373350.7556600  1744507.4705800  -2373150.7556600  1744707.4705800  
19      1184    2768    -1      2       63.2540121    -171.4610207  0.000   0.091   8.162   0.283   1      -0.067  0.133   1183    2770    63.2557879    -171.4687649  -2371750.7556600  1752507.4705800  -2371350.7556600  1752707.4705800  
20      1280    2768    0       1       63.3535798    -171.1598389  0.000   0.087   7.905   0.238   1      0.000   0.067   1280    2769    63.3549941    -171.1621406  -2371750.7556600  1733307.4705800  -2371550.7556600  1733307.4705800  
