CP      startX  startY  dispX   dispY   sLat          sLon          theta   pCorr   pkStr   cCorr   conf   velX    velY    endX    endY    eLat          eLon          nps_startX    nps_startY    nps_endX      nps_endY      
0       1736    736     2       1       68.6312942    -67.9061986   348.750  0.154   14.743  0.423   2      0.133   0.067   1738    737     68.6286999    -67.8978799   -911149.2788300  -2156341.6037700  -910949.2788300  -2156741.6037700  
1       1752    768     0       0       68.6271211    -67.7314575   0.000   0.188   17.792  0.280   1      0.000   0.000   1752    768     68.6271211    -67.7314575   -904749.2788300  -2159541.6037700  -904749.2788300  -2159541.6037700  
2       416     808     0       0       70.8423676    -70.3554966   0.000   0.316   33.465  0.745   3      0.000   0.000   416     808     70.8423676    -70.3554966   -896749.2788300  -1892341.6037700  -896749.2788300  -1892341.6037700  
3       1576    808     0       0       68.9445874    -67.8860889   0.000   0.195   17.524  0.239   1      0.000   0.000   1576    808     68.9445874    -67.8860889   -896749.2788300  -2124341.6037700  -896749.2788300  -2124341.6037700  
4       1608    808     2       4       68.8918979    -67.8244012   0.000   0.117   10.338  0.308   2      0.133   0.267   1610    812     68.8913751    -67.8022810   -896749.2788300  -2130741.6037700  -895949.2788300  -2131141.6037700  
5       1784    816     0       0       68.6072998    -67.4545309   0.000   0.224   22.472  0.446   3      0.000   0.000   1784    816     68.6072998    -67.4545309   -895149.2788300  -2165941.6037700  -895149.2788300  -2165941.6037700  
6       1712    824     0       0       68.7315292    -67.5534310   0.000   0.300   30.750  0.518   3      0.000   0.000   1712    824     68.7315292    -67.5534310   -893549.2788300  -2151541.6037700  -893549.2788300  -2151541.6037700  
7       360     832     0       0       70.9517973    -70.3681179   0.000   0.426   45.202  0.836   3      0.000   0.000   360     832     70.9517973    -70.3681179   -891949.2788300  -1881141.6037700  -891949.2788300  -1881141.6037700  
8       320     840     0       0       71.0229302    -70.4228656   0.000   0.320   36.342  0.439   3      0.000   0.000   320     840     71.0229302    -70.4228656   -890349.2788300  -1873141.6037700  -890349.2788300  -1873141.6037700  
9       1624    840     0       0       68.8876291    -67.6474717   0.000   0.133   12.539  0.437   3      0.000   0.000   1624    840     68.8876291    -67.6474717   -890349.2788300  -2133941.6037700  -890349.2788300  -2133941.6037700  
10      1760    848     0       0       68.6686858    -67.3544571   0.000   0.274   28.468  0.769   3      0.000   0.000   1760    848     68.6686858    -67.3544571   -888749.2788300  -2161141.6037700  -888749.2788300  -2161141.6037700  
11      1808    848     0       0       68.5894103    -67.2652702   0.000   0.198   19.397  0.488   3      0.000   0.000   1808    848     68.5894103    -67.2652702   -888749.2788300  -2170741.6037700  -888749.2788300  -2170741.6037700  
12      408     856     0       0       70.8921656    -70.1363004   0.000   0.208   19.174  0.774   3      0.000   0.000   408     856     70.8921656    -70.1363004   -887149.2788300  -1890741.6037700  -887149.2788300  -1890741.6037700  
13      1848    856     0       0       68.5287124    -67.1553794   0.000   0.197   19.857  0.438   3      0.000   0.000   1848    856     68.5287124    -67.1553794   -887149.2788300  -2178741.6037700  -887149.2788300  -2178741.6037700  
14      344     880     0       0       71.0146450    -70.1664452   0.000   0.290   33.649  0.240   1      0.000   0.000   344     880     71.0146450    -70.1664452   -882349.2788300  -1877941.6037700  -882349.2788300  -1877941.6037700  
