CP      startX  startY  dispX   dispY   sLat          sLon          theta   pCorr   pkStr   cCorr   conf   velX    velY    endX    endY    eLat          eLon          nps_startX    nps_startY    nps_endX      nps_endY      
0       816     712     0       0       65.8998840    -84.6734297   0.000   0.227   24.839  0.476   3      0.000   0.000   816     712     65.8998840    -84.6734297   -1690723.4690700  -2038408.9208200  -1690723.4690700  -2038408.9208200  
1       656     784     0       0       66.1990323    -84.8782321   0.000   0.294   34.913  0.267   1      0.000   0.000   656     784     66.1990323    -84.8782321   -1676323.4690700  -2006408.9208200  -1676323.4690700  -2006408.9208200  
2       696     792     0       0       66.1536960    -84.7391917   0.000   0.217   22.238  0.230   1      0.000   0.000   696     792     66.1536960    -84.7391917   -1674723.4690700  -2014408.9208200  -1674723.4690700  -2014408.9208200  
3       728     800     0       0       66.1191406    -84.6229682   0.000   0.221   22.647  0.280   1      0.000   0.000   728     800     66.1191406    -84.6229682   -1673123.4690700  -2020808.9208200  -1673123.4690700  -2020808.9208200  
4       768     888     0       0       66.1633597    -84.2147060   0.000   0.447   50.894  0.785   3      0.000   0.000   768     888     66.1633597    -84.2147060   -1655523.4690700  -2028808.9208200  -1655523.4690700  -2028808.9208200  
5       736     896     0       0       66.2162016    -84.2762569   0.000   0.495   57.165  0.841   3      0.000   0.000   736     896     66.2162016    -84.2762569   -1653923.4690700  -2022408.9208200  -1653923.4690700  -2022408.9208200  
6       1072    928     0       0       65.7880632    -83.2535277   0.000   0.200   15.553  0.222   2      0.000   0.000   1072    928     65.7880632    -83.2535277   -1647523.4690700  -2089608.9208200  -1647523.4690700  -2089608.9208200  
7       856     936     0       0       66.0958029    -83.8096654   0.000   0.311   34.352  0.636   3      0.000   0.000   856     936     66.0958029    -83.8096654   -1645923.4690700  -2046408.9208200  -1645923.4690700  -2046408.9208200  
8       944     944     0       0       65.9830708    -83.5431021   0.000   0.380   40.624  0.754   3      0.000   0.000   944     944     65.9830708    -83.5431021   -1644323.4690700  -2064008.9208200  -1644323.4690700  -2064008.9208200  
9       856     1008    0       0       66.1754748    -83.5640141   0.000   0.297   30.825  0.528   3      0.000   0.000   856     1008    66.1754748    -83.5640141   -1631523.4690700  -2046408.9208200  -1631523.4690700  -2046408.9208200  
10      888     1008    0       0       66.1311501    -83.4768381   0.000   0.273   30.500  0.497   3      0.000   0.000   888     1008    66.1311501    -83.4768381   -1631523.4690700  -2052808.9208200  -1631523.4690700  -2052808.9208200  
11      800     1032    0       0       66.2794934    -83.6350176   0.000   0.315   35.655  0.611   3      0.000   0.000   800     1032    66.2794934    -83.6350176   -1626723.4690700  -2035208.9208200  -1626723.4690700  -2035208.9208200  
12      832     1056    0       0       66.2616590    -83.4648221   0.000   0.208   20.758  0.453   3      0.000   0.000   832     1056    66.2616590    -83.4648221   -1621923.4690700  -2041608.9208200  -1621923.4690700  -2041608.9208200  
13      864     1056    0       0       66.2172597    -83.3775116   0.000   0.212   21.105  0.335   2      0.000   0.000   864     1056    66.2172597    -83.3775116   -1621923.4690700  -2048008.9208200  -1621923.4690700  -2048008.9208200  
14      904     1064    0       -1      66.1704649    -83.2413495   0.000   0.088   7.305   0.301   2      0.000   -0.040  904     1063    66.1693690    -83.2447874   -1620323.4690700  -2056008.9208200  -1620523.4690700  -2056008.9208200  
15      824     1152    0       0       66.3782020    -83.1547835   0.000   0.455   52.491  0.838   3      0.000   0.000   824     1152    66.3782020    -83.1547835   -1602723.4690700  -2040008.9208200  -1602723.4690700  -2040008.9208200  
16      896     1184    0       0       66.3125918    -82.8480369   0.000   0.168   16.077  0.460   3      0.000   0.000   896     1184    66.3125918    -82.8480369   -1596323.4690700  -2054408.9208200  -1596323.4690700  -2054408.9208200  
17      816     1208    0       0       66.4505507    -82.9815618   0.000   0.427   49.187  0.845   3      0.000   0.000   816     1208    66.4505507    -82.9815618   -1591523.4690700  -2038408.9208200  -1591523.4690700  -2038408.9208200  
18      848     1216    0       0       66.4145307    -82.8665419   0.000   0.169   16.569  0.420   3      0.000   0.000   848     1216    66.4145307    -82.8665419   -1589923.4690700  -2044808.9208200  -1589923.4690700  -2044808.9208200  
19      816     1240    0       0       66.4854106    -82.8696295   0.000   0.288   30.020  0.576   3      0.000   0.000   816     1240    66.4854106    -82.8696295   -1585123.4690700  -2038408.9208200  -1585123.4690700  -2038408.9208200  
20      800     1496    0       0       66.7839285    -82.0050910   0.000   0.166   17.608  0.237   1      0.000   0.000   800     1496    66.7839285    -82.0050910   -1533923.4690700  -2035208.9208200  -1533923.4690700  -2035208.9208200  
21      752     1576    0       0       66.9373321    -81.8466606   0.000   0.374   41.092  0.408   3      0.000   0.000   752     1576    66.9373321    -81.8466606   -1517923.4690700  -2025608.9208200  -1517923.4690700  -2025608.9208200  
22      792     1576    0       0       66.8804717    -81.7383433   0.000   0.083   7.641   0.295   1      0.000   0.000   792     1576    66.8804717    -81.7383433   -1517923.4690700  -2033608.9208200  -1517923.4690700  -2033608.9208200  
23      784     1608    0       0       66.9257977    -81.6439624   0.000   0.218   21.141  0.477   3      0.000   0.000   784     1608    66.9257977    -81.6439624   -1511523.4690700  -2032008.9208200  -1511523.4690700  -2032008.9208200  
24      792     1640    0       0       66.9482431    -81.5060444   0.000   0.166   16.732  0.273   1      0.000   0.000   792     1640    66.9482431    -81.5060444   -1505123.4690700  -2033608.9208200  -1505123.4690700  -2033608.9208200  
