CP      startX  startY  dispX   dispY   sLat          sLon          theta   pCorr   pkStr   cCorr   conf   velX    velY    endX    endY    eLat          eLon          nps_startX    nps_startY    nps_endX      nps_endY      
0       576     56      -32     -12     75.4554705    -152.5319196  0.000   0.130   12.322  0.358   2      -6.400  -2.400  544     44      75.4170653    -152.7260275  -1510177.5206700  477082.2684480  -1512577.5206700  483482.2684480  
1       600     88      -31     -12     75.5240664    -152.4356224  0.000   0.216   21.187  0.420   3      -6.200  -2.400  569     76      75.4862877    -152.6240045  -1503777.5206700  472282.2684480  -1506177.5206700  478482.2684480  
2       544     120     -32     -12     75.5486076    -152.8945428  0.000   0.218   22.040  0.522   3      -6.400  -2.400  512     108     75.5098863    -153.0889341  -1497377.5206700  483482.2684480  -1499777.5206700  489882.2684480  
3       576     128     -32     -12     75.5802373    -152.6902227  0.000   0.240   25.565  0.505   3      -6.400  -2.400  544     116     75.5416865    -152.8855964  -1495777.5206700  477082.2684480  -1498177.5206700  483482.2684480  
4       624     136     -31     -12     75.6204016    -152.3732992  0.000   0.203   20.138  0.378   2      -6.200  -2.400  593     124     75.5826659    -152.5631182  -1494177.5206700  467482.2684480  -1496577.5206700  473682.2684480  
5       560     168     -32     -12     75.6406068    -152.8910450  0.000   0.259   26.048  0.513   3      -6.400  -2.400  528     156     75.6018804    -153.0867005  -1487777.5206700  480282.2684480  -1490177.5206700  486682.2684480  
6       600     168     -32     -12     75.6627855    -152.6115963  0.000   0.214   21.183  0.500   3      -6.400  -2.400  568     156     75.6242943    -152.8083165  -1487777.5206700  472282.2684480  -1490177.5206700  478682.2684480  
7       632     200     -30     -12     75.7358171    -152.4579759  0.000   0.098   8.907   0.204   1      -6.000  -2.400  602     188     75.6985533    -152.6421024  -1481377.5206700  465882.2684480  -1483777.5206700  471882.2684480  
8       528     208     -32     -13     75.6917432    -153.2054569  0.000   0.232   23.525  0.536   3      -6.400  -2.600  496     195     75.6510209    -153.3986393  -1479777.5206700  486682.2684480  -1482377.5206700  493082.2684480  
9       664     208     -30     -12     75.7670683    -152.2499695  0.000   0.237   25.115  0.508   3      -6.000  -2.400  634     196     75.7299669    -152.4350517  -1479777.5206700  459482.2684480  -1482177.5206700  465482.2684480  
10      704     232     -30     -12     75.8302285    -152.0190530  0.000   0.197   20.785  0.495   3      -6.000  -2.400  674     220     75.7933056    -152.2055750  -1474977.5206700  451482.2684480  -1477377.5206700  457482.2684480  
11      576     248     -31     -13     75.7880072    -152.9602986  0.000   0.155   14.878  0.349   2      -6.200  -2.600  545     235     75.7480475    -153.1484882  -1471777.5206700  477082.2684480  -1474377.5206700  483282.2684480  
12      768     248     -30     -11     75.8917668    -151.5973662  0.000   0.166   16.442  0.322   2      -6.000  -2.200  738     237     75.8569178    -151.7879660  -1471777.5206700  438682.2684480  -1473977.5206700  444682.2684480  
13      512     256     -32     -13     75.7654803    -153.4287437  0.000   0.107   12.287  0.312   2      -6.400  -2.600  480     243     75.7245654    -153.6222878  -1470177.5206700  489882.2684480  -1472777.5206700  496282.2684480  
