CP      startX  startY  dispX   dispY   sLat          sLon          theta   pCorr   pkStr   cCorr   conf   velX    velY    endX    endY    eLat          eLon          nps_startX    nps_startY    nps_endX      nps_endY      
0       2000    1976    0       0       61.8318431    174.7591214   0.000   0.340   31.662  0.428   3      0.000   0.000   2000    1976    61.8318431    174.7591214   -1990238.2451001  2392226.6329201  -1990238.2451001  2392226.6329201  
1       1664    2000    66      29      61.4062765    173.9131355   0.000   0.115   10.506  0.339   2      4.400   1.933   1730    2029    61.5271860    173.9819307   -1985438.2451001  2459426.6329201  -1979638.2451001  2446226.6329201  
2       1656    2120    0       0       61.5259432    173.5548457   0.000   0.475   55.390  0.284   1      0.000   0.000   1656    2120    61.5259432    173.5548457   -1961438.2451001  2461026.6329201  -1961438.2451001  2461026.6329201  
3       1576    2128    0       0       61.4256882    173.3512552   0.000   0.444   48.199  0.379   2      0.000   0.000   1576    2128    61.4256882    173.3512552   -1959838.2451001  2477026.6329201  -1959838.2451001  2477026.6329201  
4       1440    2144    0       0       61.2571331    173.0017328   0.000   0.345   34.986  0.413   3      0.000   0.000   1440    2144    61.2571331    173.0017328   -1956638.2451001  2504226.6329201  -1956638.2451001  2504226.6329201  
5       1216    2168    0       0       60.9750992    172.4419686   0.000   0.563   65.817  0.821   3      0.000   0.000   1216    2168    60.9750992    172.4419686   -1951838.2451001  2549026.6329201  -1951838.2451001  2549026.6329201  
6       1400    2168    0       0       61.2279542    172.8449050   0.000   0.350   35.573  0.255   1      0.000   0.000   1400    2168    61.2279542    172.8449050   -1951838.2451001  2512226.6329201  -1951838.2451001  2512226.6329201  
7       1088    2184    0       0       60.8153101    172.1207114   0.000   0.583   66.979  0.932   3      0.000   0.000   1088    2184    60.8153101    172.1207114   -1948638.2451001  2574626.6329201  -1948638.2451001  2574626.6329201  
8       1304    2200    0       0       61.1300438    172.5428026   0.000   0.434   49.209  0.310   2      0.000   0.000   1304    2200    61.1300438    172.5428026   -1945438.2451001  2531426.6329201  -1945438.2451001  2531426.6329201  
9       1056    2208    0       0       60.7961100    171.9843537   0.000   0.514   59.146  0.598   3      0.000   0.000   1056    2208    60.7961100    171.9843537   -1943838.2451001  2581026.6329201  -1943838.2451001  2581026.6329201  
10      880     2264    0       0       60.6097025    171.4537303   0.000   0.463   51.035  0.774   3      0.000   0.000   880     2264    60.6097025    171.4537303   -1932638.2451001  2616226.6329201  -1932638.2451001  2616226.6329201  
11      912     2272    0       0       60.6625051    171.4981291   0.000   0.394   42.566  0.711   3      0.000   0.000   912     2272    60.6625051    171.4981291   -1931038.2451001  2609826.6329201  -1931038.2451001  2609826.6329201  
