CP      startX  startY  dispX   dispY   sLat          sLon          theta   pCorr   pkStr   cCorr   conf   velX    velY    endX    endY    eLat          eLon          nps_startX    nps_startY    nps_endX      nps_endY      
0       2768    104     -1      -1      59.5058178    -88.5989972   0.000   0.334   37.195  0.702   3      -0.200  -0.200  2767    103     59.5058773    -88.6037897   -2331183.8474201  -2448069.9949301  -2331383.8474201  -2447869.9949301  
1       2736    112     -1      -1      59.5552486    -88.6542568   0.000   0.419   48.082  0.751   3      -0.200  -0.200  2735    111     59.5553057    -88.6590576   -2329583.8474201  -2441669.9949301  -2329783.8474201  -2441469.9949301  
2       2792    136     -1      -1      59.5138140    -88.4643010   0.000   0.359   40.177  0.703   3      -0.200  -0.200  2791    135     59.5138792    -88.4690946   -2324783.8474201  -2452869.9949301  -2324983.8474201  -2452669.9949301  
3       2784    168     -1      -1      59.5617420    -88.4041093   0.000   0.394   42.036  0.712   3      -0.200  -0.200  2783    167     59.5618098    -88.4089106   -2318383.8474201  -2451269.9949301  -2318583.8474201  -2451069.9949301  
4       2816    176     -1      -1      59.5311079    -88.3097878   0.000   0.403   45.268  0.664   3      -0.200  -0.200  2815    175     59.5311797    -88.3145839   -2316783.8474201  -2457669.9949301  -2316983.8474201  -2457469.9949301  
5       2872    200     -1      -1      59.4890993    -88.1204844   0.000   0.360   40.594  0.720   3      -0.200  -0.200  2871    199     59.4891791    -88.1252730   -2311983.8474201  -2468869.9949301  -2312183.8474201  -2468669.9949301  
6       2840    208     -1      -1      59.5387591    -88.1748976   0.000   0.354   38.102  0.702   3      -0.200  -0.200  2839    207     59.5388366    -88.1796946   -2310383.8474201  -2462469.9949301  -2310583.8474201  -2462269.9949301  
7       2648    224     -1      -1      59.7983548    -88.5847893   0.000   0.337   34.829  0.696   3      -0.200  -0.200  2647    223     59.7984149    -88.5896304   -2307183.8474201  -2424069.9949301  -2307383.8474201  -2423869.9949301  
8       2712    232     -1      -1      59.7277644    -88.4142763   0.000   0.319   35.466  0.631   3      -0.200  -0.200  2711    231     59.7278318    -88.4191052   -2305583.8474201  -2436869.9949301  -2305783.8474201  -2436669.9949301  
9       2872    232     -1      -1      59.5267626    -88.0412499   0.000   0.333   37.727  0.706   3      -0.200  -0.200  2871    231     59.5268458    -88.0460445   -2305583.8474201  -2468869.9949301  -2305783.8474201  -2468669.9949301  
10      2904    232     -1      -1      59.4864377    -87.9672626   0.000   0.304   32.931  0.663   3      -0.200  -0.200  2903    231     59.4865240    -87.9720503   -2305583.8474201  -2475269.9949301  -2305783.8474201  -2475069.9949301  
11      2752    240     -1      -1      59.6870758    -88.3006816   0.000   0.399   42.908  0.716   3      -0.200  -0.200  2751    239     59.6871480    -88.3055035   -2303983.8474201  -2444869.9949301  -2304183.8474201  -2444669.9949301  
12      2632    256     -1      0       59.8564189    -88.5431066   0.000   0.283   30.985  0.646   3      -0.200  0.000   2631    256     59.8576700    -88.5454703   -2300783.8474201  -2420869.9949301  -2300783.8474201  -2420669.9949301  
13      2704    264     -1      -1      59.7757124    -88.3535555   0.000   0.358   37.984  0.676   3      -0.200  -0.200  2703    263     59.7757824    -88.3583922   -2299183.8474201  -2435269.9949301  -2299383.8474201  -2435069.9949301  
14      2784    264     -1      -1      59.6752199    -88.1662975   0.000   0.349   36.661  0.678   3      -0.200  -0.200  2783    263     59.6752978    -88.1711170   -2299183.8474201  -2451269.9949301  -2299383.8474201  -2451069.9949301  
15      2816    264     -1      -1      59.6349495    -88.0917577   0.000   0.369   38.674  0.693   3      -0.200  -0.200  2815    263     59.6350306    -88.0965703   -2299183.8474201  -2457669.9949301  -2299383.8474201  -2457469.9949301  
16      2920    264     -1      -1      59.5037853    -87.8509281   0.000   0.275   27.800  0.542   3      -0.200  -0.200  2919    263     59.5038765    -87.8557183   -2299183.8474201  -2478469.9949301  -2299383.8474201  -2478269.9949301  
17      2600    272     -1      0       59.9154783    -88.5790252   0.000   0.255   26.993  0.597   3      -0.200  0.000   2599    272     59.9167289    -88.5813954   -2297583.8474201  -2414469.9949301  -2297583.8474201  -2414269.9949301  
18      2736    272     -1      -1      59.7450058    -88.2585896   0.000   0.347   35.635  0.645   3      -0.200  -0.200  2735    271     59.7450798    -88.2634210   -2297583.8474201  -2441669.9949301  -2297783.8474201  -2441469.9949301  
19      2888    280     -1      -1      59.5629634    -87.8850050   0.000   0.273   29.117  0.554   3      -0.200  -0.200  2887    279     59.5630533    -87.8898051   -2295983.8474201  -2472069.9949301  -2296183.8474201  -2471869.9949301  
20      2640    288     -1      0       59.8844173    -88.4445156   0.000   0.271   27.174  0.596   3      -0.200  0.000   2639    288     59.8856705    -88.4468774   -2294383.8474201  -2422469.9949301  -2294383.8474201  -2422269.9949301  
21      2960    288     -1      -1      59.4812786    -87.6991957   0.000   0.324   35.122  0.608   3      -0.200  -0.200  2959    287     59.4813763    -87.7039817   -2294383.8474201  -2486469.9949301  -2294583.8474201  -2486269.9949301  
