CP      startX  startY  dispX   dispY   sLat          sLon          theta   pCorr   pkStr   cCorr   conf   velX    velY    endX    endY    eLat          eLon          nps_startX    nps_startY    nps_endX      nps_endY      
0       2760    1304    0       -1      52.1694498    -81.3412766   0.000   0.271   29.704  0.601   3      0.000   -0.200  2760    1303    52.1684668    -81.3434495   -2517183.7814505  -3421561.4622107  -2517383.7814505  -3421561.4622107  
1       2728    1320    0       -1      52.2279426    -81.3576923   0.000   0.275   30.146  0.635   3      0.000   -0.200  2728    1319    52.2269589    -81.3598684   -2513983.7814505  -3415161.4622107  -2514183.7814505  -3415161.4622107  
2       2648    1336    0       -1      52.3505836    -81.4513542   0.000   0.395   43.526  0.789   3      0.000   -0.200  2648    1335    52.3495970    -81.4535352   -2510783.7814505  -3399161.4622107  -2510983.7814505  -3399161.4622107  
3       2680    1336    0       -1      52.3078338    -81.3998619   0.000   0.343   37.090  0.711   3      0.000   -0.200  2680    1335    52.3068487    -81.4020418   -2510783.7814505  -3405561.4622107  -2510983.7814505  -3405561.4622107  
4       2616    1344    0       -1      52.4012182    -81.4855094   0.000   0.354   39.669  0.789   3      0.000   -0.200  2616    1343    52.4002305    -81.4876926   -2509183.7814505  -3392761.4622107  -2509383.7814505  -3392761.4622107  
5       2792    1344    0       -1      52.1659101    -81.2032134   0.000   0.226   24.012  0.518   3      0.000   -0.200  2792    1343    52.1649303    -81.2053900   -2509183.7814505  -3427961.4622107  -2509383.7814505  -3427961.4622107  
6       2192    1352    0       -1      52.9738738    -82.1637663   0.000   0.422   48.017  0.816   3      0.000   -0.200  2192    1351    52.9728671    -82.1659661   -2507583.7814505  -3307961.4622106  -2507783.7814505  -3307961.4622106  
7       2360    1352    0       -1      52.7505002    -81.8853969   0.000   0.453   52.308  0.874   3      0.000   -0.200  2360    1351    52.7495012    -81.8875907   -2507583.7814505  -3341561.4622107  -2507783.7814505  -3341561.4622107  
8       2400    1352    0       -1      52.6972378    -81.8196450   0.000   0.498   58.049  0.882   3      0.000   -0.200  2400    1351    52.6962407    -81.8218373   -2507583.7814505  -3349561.4622107  -2507783.7814505  -3349561.4622107  
9       2760    1352    0       -1      52.2165808    -81.2368325   0.000   0.179   16.783  0.233   1      0.000   -0.200  2760    1351    52.2155999    -81.2390113   -2507583.7814505  -3421561.4622107  -2507783.7814505  -3421561.4622107  
10      2160    1360    0       -1      53.0244238    -82.1995842   0.000   0.503   62.111  0.884   3      0.000   -0.200  2160    1359    53.0234160    -82.2017862   -2505983.7814505  -3301561.4622106  -2506183.7814505  -3301561.4622106  
11      2232    1360    0       -1      52.9287755    -82.0795699   0.000   0.412   47.511  0.795   3      0.000   -0.200  2232    1359    52.9277710    -82.0817694   -2505983.7814505  -3315961.4622106  -2506183.7814505  -3315961.4622106  
12      2432    1360    0       -1      52.6625705    -81.7496547   0.000   0.427   49.385  0.804   3      0.000   -0.200  2432    1359    52.6615752    -81.7518468   -2505983.7814505  -3355961.4622107  -2506183.7814505  -3355961.4622107  
13      2488    1360    0       -1      52.5879006    -81.6581804   0.000   0.373   42.010  0.830   3      0.000   -0.200  2488    1359    52.5869078    -81.6603704   -2505983.7814505  -3367161.4622107  -2506183.7814505  -3367161.4622107  
14      2520    1360    0       -1      52.5452066    -81.6060849   0.000   0.317   34.715  0.707   3      0.000   -0.200  2520    1359    52.5442153    -81.6082738   -2505983.7814505  -3373561.4622107  -2506183.7814505  -3373561.4622107  
15      2824    1360    0       -1      52.1387171    -81.1174697   0.000   0.278   28.820  0.563   3      0.000   -0.200  2824    1359    52.1377395    -81.1196470   -2505983.7814505  -3434361.4622107  -2506183.7814505  -3434361.4622107  
16      2856    1360    0       -1      52.0958370    -81.0666912   0.000   0.233   26.607  0.613   3      0.000   -0.200  2856    1359    52.0948608    -81.0688673   -2505983.7814505  -3440761.4622108  -2506183.7814506  -3440761.4622108  
17      2264    1368    0       -1      52.8942558    -82.0088519   0.000   0.431   50.843  0.843   3      0.000   -0.200  2264    1367    52.8932532    -82.0110512   -2504383.7814505  -3322361.4622106  -2504583.7814505  -3322361.4622106  
18      2552    1368    0       -1      52.5104115    -81.5366110   0.000   0.298   32.149  0.604   3      0.000   -0.200  2552    1367    52.5094220    -81.5387996   -2504383.7814505  -3379961.4622107  -2504583.7814505  -3379961.4622107  
19      2584    1368    0       -1      52.4676693    -81.4847793   0.000   0.244   26.992  0.487   3      0.000   -0.200  2584    1367    52.4666812    -81.4869667   -2504383.7814505  -3386361.4622107  -2504583.7814505  -3386361.4622107  
20      2616    1376    0       -1      52.4328002    -81.4155798   0.000   0.198   19.604  0.446   3      0.000   -0.200  2616    1375    52.4318139    -81.4177670   -2502783.7814505  -3392761.4622107  -2502983.7814505  -3392761.4622107  
21      2648    1376    0       -1      52.3900104    -81.3640104   0.000   0.173   18.172  0.471   3      0.000   -0.200  2648    1375    52.3890256    -81.3661964   -2502783.7814505  -3399161.4622107  -2502983.7814505  -3399161.4622107  
22      2888    1376    0       -1      52.0685296    -80.9812230   0.000   0.149   14.952  0.311   2      0.000   -0.200  2888    1375    52.0675556    -80.9833998   -2502783.7814506  -3447161.4622108  -2502983.7814506  -3447161.4622108  
23      2936    1376    0       -1      52.0041183    -80.9055006   0.000   0.181   18.310  0.442   3      0.000   -0.200  2936    1375    52.0031464    -80.9076755   -2502783.7814506  -3456761.4622108  -2502983.7814506  -3456761.4622108  
24      2968    1376    0       -1      51.9611566    -80.8551721   0.000   0.182   18.530  0.507   3      0.000   -0.200  2968    1375    51.9601862    -80.8573457   -2502783.7814506  -3463161.4622108  -2502983.7814506  -3463161.4622108  
25      2128    1384    0       -1      53.0911117    -82.2002217   0.000   0.370   39.156  0.822   3      0.000   -0.200  2128    1383    53.0901035    -82.2024280   -2501183.7814505  -3295161.4622106  -2501383.7814505  -3295161.4622106  
26      2312    1384    0       -1      52.8463894    -81.8942412   0.000   0.434   50.669  0.848   3      0.000   -0.200  2312    1383    52.8453897    -81.8964408   -2501183.7814505  -3331961.4622106  -2501383.7814505  -3331961.4622106  
27      3008    1384    0       -1      51.9151792    -80.7750528   0.000   0.198   21.148  0.451   3      0.000   -0.200  3008    1383    51.9142109    -80.7772258   -2501183.7814506  -3471161.4622108  -2501383.7814506  -3471161.4622108  
28      3040    1392    0       -2      51.8799029    -80.7076309   0.000   0.180   17.517  0.434   3      0.000   -0.400  3040    1390    51.8779698    -80.7119760   -2499583.7814506  -3477561.4622108  -2499983.7814506  -3477561.4622108  
29      3072    1392    0       -2      51.8368655    -80.6577181   0.000   0.243   25.086  0.599   3      0.000   -0.400  3072    1390    51.8349352    -80.6620606   -2499583.7814506  -3483961.4622108  -2499983.7814506  -3483961.4622108  
30      3112    1392    0       -2      51.7830462    -80.5954970   0.000   0.237   24.748  0.640   3      0.000   -0.400  3112    1390    51.7811195    -80.5998364   -2499583.7814506  -3491961.4622108  -2499983.7814506  -3491961.4622108  
31      3152    1392    0       -2      51.7292022    -80.5334642   0.000   0.284   28.919  0.613   3      0.000   -0.400  3152    1390    51.7272789    -80.5378004   -2499583.7814506  -3499961.4622108  -2499983.7814506  -3499961.4622108  
32      3208    1392    0       -2      51.6537793    -80.4469331   0.000   0.194   19.320  0.362   2      0.000   -0.400  3208    1390    51.6518609    -80.4512648   -2499583.7814506  -3511161.4622108  -2499983.7814506  -3511161.4622108  
33      2280    1400    0       -1      52.9050091    -81.9119151   0.000   0.265   27.864  0.594   3      0.000   -0.200  2280    1399    52.9040087    -81.9141179   -2497983.7814505  -3325561.4622106  -2498183.7814505  -3325561.4622106  
34      2344    1400    0       -1      52.8197295    -81.8062756   0.000   0.347   39.923  0.727   3      0.000   -0.200  2344    1399    52.8187320    -81.8084760   -2497983.7814505  -3338361.4622106  -2498183.7814505  -3338361.4622106  
35      2376    1400    0       -1      52.7770611    -81.7536503   0.000   0.260   29.668  0.528   3      0.000   -0.200  2376    1399    52.7760650    -81.7558495   -2497983.7814505  -3344761.4622107  -2498183.7814505  -3344761.4622107  
36      2424    1400    0       -1      52.7130232    -81.6749544   0.000   0.118   10.612  0.274   1      0.000   -0.200  2424    1399    52.7120293    -81.6771518   -2497983.7814505  -3354361.4622107  -2498183.7814505  -3354361.4622107  
37      2136    1416    0       -1      53.1127124    -82.1161675   0.000   0.260   28.690  0.764   3      0.000   -0.200  2136    1415    53.1117060    -82.1183776   -2494783.7814505  -3296761.4622106  -2494983.7814505  -3296761.4622106  
38      2096    1424    0       -1      53.1739564    -82.1654752   0.000   0.404   48.250  0.855   3      0.000   -0.200  2096    1423    53.1729485    -82.1676878   -2493183.7814505  -3288761.4622106  -2493383.7814505  -3288761.4622106  
39      2312    1424    0       -1      52.8863412    -81.8061533   0.000   0.140   14.407  0.214   1      0.000   -0.200  2312    1423    52.8853433    -81.8083579   -2493183.7814505  -3331961.4622106  -2493383.7814505  -3331961.4622106  
40      2960    1424    -1      1       52.0184440    -80.7632558   0.000   0.111   10.096  0.271   1      -0.200  0.200   2959    1425    52.0207574    -80.7626460   -2493183.7814506  -3461561.4622108  -2492983.7814506  -3461361.4622108  
41      2616    1432    -17     27      52.4879565    -81.2928994   5.625   0.115   9.656   0.369   2      -3.400  5.400   2599    1459    52.5372871    -81.2610049   -2491583.7814505  -3392761.4622107  -2486183.7814505  -3389361.4622107  
42      2120    1456    0       -1      53.1742360    -82.0544098   0.000   0.279   31.494  0.819   3      0.000   -0.200  2120    1455    53.1732307    -82.0566257   -2486783.7814505  -3293561.4622106  -2486983.7814505  -3293561.4622106  
43      2832    1456    -3      0       52.2216020    -80.8952125   5.625   0.076   9.380   0.269   1      -0.600  0.000   2829    1456    52.2256344    -80.8999651   -2486783.7814505  -3435961.4622107  -2486783.7814505  -3435361.4622107  
44      2088    1464    0       -1      53.2248844    -82.0902756   0.000   0.348   38.266  0.820   3      0.000   -0.200  2088    1463    53.2238779    -82.0924937   -2485183.7814505  -3287161.4622106  -2485383.7814504  -3287161.4622106  
45      2384    1464    0       -1      52.8300207    -81.5995192   0.000   0.186   17.910  0.243   1      0.000   -0.200  2384    1463    52.8290279    -81.6017263   -2485183.7814505  -3346361.4622106  -2485383.7814505  -3346361.4622106  
46      2648    1464    -14     25      52.4764930    -81.1711620   5.625   0.097   9.229   0.285   1      -2.800  5.000   2634    1489    52.5197914    -81.1386864   -2485183.7814505  -3399161.4622107  -2480183.7814505  -3396361.4622107  
47      2928    1464    0       3       52.1002341    -80.7262202   0.000   0.092   8.615   0.298   1      0.000   0.600   2928    1467    52.1031384    -80.7196624   -2485183.7814505  -3455161.4622108  -2484583.7814505  -3455161.4622108  
48      2616    1472    -13     28      52.5272661    -81.2050337   5.625   0.086   10.172  0.313   2      -2.600  5.600   2603    1500    52.5721902    -81.1643336   -2483583.7814505  -3392761.4622107  -2477983.7814505  -3390161.4622107  
49      2120    1488    0       -1      53.2063816    -81.9834328   0.000   0.368   41.979  0.802   3      0.000   -0.200  2120    1487    53.2053778    -81.9856528   -2480383.7814505  -3293561.4622106  -2480583.7814505  -3293561.4622106  
50      2432    1496    0       -1      52.7975094    -81.4503555   0.000   0.167   14.285  0.294   1      0.000   -0.200  2432    1495    52.7965203    -81.4525647   -2478783.7814505  -3355961.4622107  -2478983.7814505  -3355961.4622107  
51      2584    1496    -13     28      52.5937622    -81.2037663   354.375  0.090   8.196   0.313   2      -2.600  5.600   2571    1524    52.6387030    -81.1629869   -2478783.7814505  -3386361.4622107  -2473183.7814505  -3383761.4622107  
52      2088    1512    0       -1      53.2731389    -81.9836535   0.000   0.364   42.082  0.761   3      0.000   -0.200  2088    1511    53.2721347    -81.9858778   -2475583.7814504  -3287161.4622106  -2475783.7814504  -3287161.4622106  
53      2632    1512    -17     29      52.5450111    -81.0912544   0.000   0.104   9.705   0.254   1      -3.400  5.800   2615    1541    52.5962465    -81.0546075   -2475583.7814505  -3395961.4622107  -2469783.7814505  -3392561.4622107  
54      2056    1520    0       -1      53.3238420    -82.0195182   0.000   0.378   41.882  0.723   3      0.000   -0.200  2056    1519    53.3228366    -82.0217448   -2473983.7814504  -3280761.4622106  -2474183.7814504  -3280761.4622106  
55      2128    1520    0       -1      53.2278044    -81.8989611   0.000   0.422   48.722  0.830   3      0.000   -0.200  2128    1519    53.2268024    -81.9011850   -2473983.7814504  -3295161.4622106  -2474183.7814504  -3295161.4622106  
56      2024    1536    0       -1      53.3825961    -82.0376538   0.000   0.352   38.892  0.742   3      0.000   -0.200  2024    1535    53.3815900    -82.0398836   -2470783.7814504  -3274361.4622106  -2470983.7814504  -3274361.4622106  
57      2096    1544    0       -1      53.2945698    -81.8990177   0.000   0.436   51.986  0.832   3      0.000   -0.200  2096    1543    53.2935674    -81.9012459   -2469183.7814504  -3288761.4622106  -2469383.7814504  -3288761.4622106  
58      1976    1552    0       -1      53.4626978    -82.0828489   0.000   0.329   37.847  0.717   3      0.000   -0.200  1976    1551    53.4616902    -82.0850827   -2467583.7814504  -3264761.4622106  -2467783.7814504  -3264761.4622106  
59      2152    1560    0       -1      53.2357670    -81.7698996   0.000   0.328   36.295  0.735   3      0.000   -0.200  2152    1559    53.2347679    -81.7721278   -2465983.7814504  -3299961.4622106  -2466183.7814504  -3299961.4622106  
60      2520    1560    0       -1      52.7425502    -81.1658114   0.000   0.262   26.135  0.609   3      0.000   -0.200  2520    1559    52.7415681    -81.1680252   -2465983.7814505  -3373561.4622107  -2466183.7814505  -3373561.4622107  
61      1928    1576    0       -1      53.5508851    -82.1103503   0.000   0.300   32.245  0.642   3      0.000   -0.200  1928    1575    53.5498764    -82.1125890   -2462783.7814504  -3255161.4622106  -2462983.7814504  -3255161.4622106  
62      2016    1576    0       -1      53.4334824    -81.9618050   0.000   0.218   22.311  0.481   3      0.000   -0.200  2016    1575    53.4324778    -81.9640404   -2462783.7814504  -3272761.4622106  -2462983.7814504  -3272761.4622106  
63      2560    1576    0       -1      52.7044724    -81.0657689   0.000   0.221   20.890  0.366   2      0.000   -0.200  2560    1575    52.7034928    -81.0679831   -2462783.7814505  -3381561.4622107  -2462983.7814505  -3381561.4622107  
64      2128    1592    0       -1      53.2998263    -81.7385004   0.000   0.331   37.612  0.691   3      0.000   -0.200  2128    1591    53.2988276    -81.7407336   -2459583.7814504  -3295161.4622106  -2459783.7814504  -3295161.4622106  
65      2160    1592    0       -1      53.2570040    -81.6852234   0.000   0.375   41.976  0.757   3      0.000   -0.200  2160    1591    53.2560069    -81.6874554   -2459583.7814504  -3301561.4622106  -2459783.7814504  -3301561.4622106  
66      1888    1608    0       -1      53.6365142    -82.1064520   0.000   0.216   22.066  0.456   3      0.000   -0.200  1888    1607    53.6355050    -82.1086965   -2456383.7814504  -3247161.4622105  -2456583.7814504  -3247161.4622105  
67      2128    1624    0       -1      53.3317587    -81.6669683   0.000   0.241   25.525  0.556   3      0.000   -0.200  2128    1623    53.3307615    -81.6692057   -2453183.7814504  -3295161.4622106  -2453383.7814504  -3295161.4622106  
68      2624    1632    0       -1      52.6729775    -80.8387679   0.000   0.338   37.893  0.718   3      0.000   -0.200  2624    1631    52.6720034    -80.8409864   -2451583.7814505  -3394361.4622107  -2451783.7814505  -3394361.4622107  
69      2160    1640    0       -1      53.3048134    -81.5779352   0.000   0.379   41.295  0.747   3      0.000   -0.200  2160    1639    53.3038185    -81.5801734   -2449983.7814504  -3301561.4622106  -2450183.7814504  -3301561.4622106  
70      2680    1648    0       -1      52.6129669    -80.7137515   0.000   0.161   16.591  0.292   1      0.000   -0.200  2680    1647    52.6119961    -80.7159697   -2448383.7814505  -3405561.4622107  -2448583.7814505  -3405561.4622107  
71      2736    1656    20      -5      52.5450700    -80.6069045   5.625   0.078   7.078   0.208   1      4.000   -1.000  2756    1651    52.5132002    -80.5862566   -2446783.7814505  -3416761.4622107  -2447783.7814505  -3420761.4622107  
72      2176    1672    0       -1      53.3151488    -81.4797051   0.000   0.385   43.028  0.765   3      0.000   -0.200  2176    1671    53.3141561    -81.4819468   -2443583.7814504  -3304761.4622106  -2443783.7814504  -3304761.4622106  
73      1832    1680    0       -1      53.7839078    -82.0396400   0.000   0.149   15.374  0.255   1      0.000   -0.200  1832    1679    53.7828994    -82.0418963   -2441983.7814504  -3235961.4622105  -2442183.7814504  -3235961.4622105  
74      2664    1688    0       -1      52.6733909    -80.6504276   0.000   0.277   28.820  0.649   3      0.000   -0.200  2664    1687    52.6724213    -80.6526514   -2440383.7814505  -3402361.4622107  -2440583.7814505  -3402361.4622107  
75      2008    1696    -28     15      53.5644213    -81.7060254   0.000   0.140   10.354  0.279   2      -5.600  3.000   1980    1711    53.6169506    -81.7192742   -2438783.7814504  -3271161.4622106  -2435783.7814504  -3265561.4622106  
76      2040    1704    -29     15      53.5294989    -81.6343693   0.000   0.129   13.290  0.448   3      -5.800  3.000   2011    1719    53.5833693    -81.6491714   -2437183.7814504  -3277561.4622106  -2434183.7814504  -3271761.4622106  
77      1784    1712    0       -1      53.8803392    -82.0491948   0.000   0.286   29.273  0.624   3      0.000   -0.200  1784    1711    53.8793301    -82.0514571   -2435583.7814504  -3226361.4622105  -2435783.7814504  -3226361.4622105  
78      2200    1712    0       -1      53.3225479    -81.3502221   0.000   0.365   42.186  0.772   3      0.000   -0.200  2200    1711    53.3215582    -81.3524680   -2435583.7814504  -3309561.4622106  -2435783.7814504  -3309561.4622106  
79      1752    1728    0       -1      53.9392695    -82.0676812   0.000   0.280   29.680  0.701   3      0.000   -0.200  1752    1727    53.9382595    -82.0699469   -2432383.7814504  -3219961.4622105  -2432583.7814504  -3219961.4622105  
80      2136    1728    0       -1      53.4244533    -81.4202796   0.000   0.133   13.011  0.451   3      0.000   -0.200  2136    1727    53.4234614    -81.4225302   -2432383.7814504  -3296761.4622106  -2432583.7814504  -3296761.4622106  
81      1712    1736    0       -1      54.0008207    -82.1181111   0.000   0.302   30.820  0.618   3      0.000   -0.200  1712    1735    53.9998093    -82.1203795   -2430783.7814504  -3211961.4622105  -2430983.7814504  -3211961.4622105  
82      2256    1736    0       -1      53.2708867    -81.2039748   0.000   0.371   41.865  0.733   3      0.000   -0.200  2256    1735    53.2699007    -81.2062216   -2430783.7814504  -3320761.4622106  -2430983.7814504  -3320761.4622106  
83      2224    1744    0       -1      53.3218771    -81.2386816   0.000   0.375   41.899  0.724   3      0.000   -0.200  2224    1743    53.3208900    -81.2409307   -2429183.7814504  -3314361.4622106  -2429383.7814504  -3314361.4622106  
84      2616    1744    0       -1      52.7926041    -80.6022904   0.000   0.304   34.422  0.704   3      0.000   -0.200  2616    1743    52.7916350    -80.6045232   -2429183.7814505  -3392761.4622107  -2429383.7814505  -3392761.4622107  
85      2648    1744    0       -1      52.7492821    -80.5511953   0.000   0.162   17.442  0.468   3      0.000   -0.200  2648    1743    52.7483144    -80.5534268   -2429183.7814505  -3399161.4622107  -2429383.7814505  -3399161.4622107  
86      1568    1752    0       -1      54.2093386    -82.3303367   0.000   0.340   36.044  0.693   3      0.000   -0.200  1568    1751    54.2083210    -82.3326127   -2427583.7814504  -3183161.4622105  -2427783.7814504  -3183161.4622105  
87      1608    1752    0       -1      54.1559537    -82.2610132   0.000   0.264   27.596  0.602   3      0.000   -0.200  1608    1751    54.1549381    -82.2632877   -2427583.7814504  -3191161.4622105  -2427783.7814504  -3191161.4622105  
88      2160    1760    0       -1      53.4238636    -81.3084054   0.000   0.102   8.613   0.278   1      0.000   -0.200  2160    1759    53.4228744    -81.3106593   -2425983.7814504  -3301561.4622106  -2426183.7814504  -3301561.4622106  
89      2288    1760    0       -1      53.2513894    -81.0974806   0.000   0.405   45.412  0.769   3      0.000   -0.200  2288    1759    53.2504060    -81.0997292   -2425983.7814504  -3327161.4622106  -2426183.7814504  -3327161.4622106  
90      2584    1760    0       -1      52.8514322    -80.6177494   0.000   0.364   42.441  0.746   3      0.000   -0.200  2584    1759    52.8504624    -80.6199856   -2425983.7814505  -3386361.4622107  -2426183.7814505  -3386361.4622107  
91      1704    1768    0       -1      54.0438643    -82.0591797   0.000   0.219   22.357  0.558   3      0.000   -0.200  1704    1767    54.0428540    -82.0614528   -2424383.7814504  -3210361.4622105  -2424583.7814504  -3210361.4622105  
92      2320    1768    0       -1      53.2160779    -81.0270974   0.000   0.416   47.032  0.794   3      0.000   -0.200  2320    1767    53.2150964    -81.0293456   -2424383.7814504  -3333561.4622106  -2424583.7814504  -3333561.4622106  
93      2352    1768    0       -1      53.1728832    -80.9748387   0.000   0.407   44.951  0.806   3      0.000   -0.200  2352    1767    53.1719031    -80.9770856   -2424383.7814504  -3339961.4622106  -2424583.7814504  -3339961.4622106  
94      2384    1768    0       -1      53.1296703    -80.9227110   0.000   0.346   36.837  0.734   3      0.000   -0.200  2384    1767    53.1286917    -80.9249566   -2424383.7814504  -3346361.4622106  -2424583.7814504  -3346361.4622106  
95      2552    1768    0       -1      52.9025119    -80.6511737   0.000   0.407   45.994  0.775   3      0.000   -0.200  2552    1767    52.9015410    -80.6534122   -2424383.7814505  -3379961.4622106  -2424583.7814505  -3379961.4622106  
96      1776    1776    0       -1      53.9555440    -81.9177708   0.000   0.100   8.796   0.325   2      0.000   -0.200  1776    1775    53.9545375    -81.9200421   -2422783.7814504  -3224761.4622105  -2422983.7814504  -3224761.4622105  
97      2224    1776    0       -1      53.3534383    -81.1666409   0.000   0.255   27.647  0.456   3      0.000   -0.200  2224    1775    53.3524527    -81.1688942   -2422783.7814504  -3314361.4622106  -2422983.7814504  -3314361.4622106  
98      2256    1776    0       -1      53.3102867    -81.1139974   0.000   0.375   42.106  0.728   3      0.000   -0.200  2256    1775    53.3093026    -81.1162493   -2422783.7814504  -3320761.4622106  -2422983.7814504  -3320761.4622106  
99      2424    1776    0       -1      53.0834413    -80.8397789   0.000   0.327   36.426  0.721   3      0.000   -0.200  2424    1775    53.0824649    -80.8420239   -2422783.7814504  -3354361.4622106  -2422983.7814505  -3354361.4622106  
100     2456    1776    0       -1      53.0401766    -80.7879553   0.000   0.352   39.177  0.761   3      0.000   -0.200  2456    1775    53.0392017    -80.7901989   -2422783.7814505  -3360761.4622106  -2422983.7814505  -3360761.4622106  
101     2488    1776    0       -1      52.9968943    -80.7362614   0.000   0.363   42.655  0.758   3      0.000   -0.200  2488    1775    52.9959209    -80.7385036   -2422783.7814505  -3367161.4622106  -2422983.7814505  -3367161.4622106  
102     2520    1776    0       -1      52.9535946    -80.6846967   0.000   0.388   46.056  0.782   3      0.000   -0.200  2520    1775    52.9526226    -80.6869376   -2422783.7814505  -3373561.4622106  -2422983.7814505  -3373561.4622106  
103     2616    1776    0       -1      52.8235919    -80.5307747   0.000   0.160   15.753  0.279   1      0.000   -0.200  2616    1775    52.8226242    -80.5330115   -2422783.7814505  -3392761.4622107  -2422983.7814505  -3392761.4622107  
104     1536    1784    0       -1      54.2846070    -82.3130090   0.000   0.244   25.053  0.504   3      0.000   -0.200  1536    1783    54.2835895    -82.3152907   -2421183.7814504  -3176761.4622105  -2421383.7814504  -3176761.4622105  
105     1632    1792    0       -1      54.1644467    -82.1284674   0.000   0.183   18.539  0.493   3      0.000   -0.200  1632    1791    54.1634341    -82.1307466   -2419583.7814504  -3195961.4622105  -2419783.7814504  -3195961.4622105  
106     1936    1792    -27     28      53.7569258    -81.6101953   5.625   0.108   9.553   0.258   1      -5.400  5.600   1909    1820    53.8211600    -81.5921585   -2419583.7814504  -3256761.4622105  -2413983.7814504  -3251361.4622105  
107     1504    1808    0       -1      54.3517615    -82.3138983   0.000   0.307   32.253  0.578   3      0.000   -0.200  1504    1807    54.3507436    -82.3161845   -2416383.7814504  -3170361.4622105  -2416583.7814504  -3170361.4622105  
108     2352    1808    0       -1      53.2120456    -80.8848562   0.000   0.158   14.034  0.386   1      0.000   -0.200  2352    1807    53.2110675    -80.8871082   -2416383.7814504  -3339961.4622106  -2416583.7814504  -3339961.4622106  
109     1888    1816    -28     31      53.8453899    -81.6367024   0.000   0.155   14.766  0.354   2      -5.600  6.200   1860    1847    53.9140024    -81.6135289   -2414783.7814504  -3247161.4622105  -2408583.7814504  -3241561.4622105  
110     2456    1824    0       -1      53.0869157    -80.6801137   0.000   0.126   11.409  0.296   1      0.000   -0.200  2456    1823    53.0859431    -80.6823634   -2413183.7814504  -3360761.4622106  -2413383.7814504  -3360761.4622106  
111     2568    1824    0       -2      52.9351071    -80.4999794   0.000   0.085   12.310  0.458   3      0.000   -0.400  2568    1822    52.9331720    -80.5044690   -2413183.7814505  -3383161.4622106  -2413583.7814505  -3383161.4622106  
112     1824    1832    -26     30      53.9473794    -81.7087112   0.000   0.118   11.262  0.329   2      -5.200  6.000   1798    1862    54.0123580    -81.6844960   -2411583.7814504  -3234361.4622105  -2405583.7814504  -3229161.4622105  
113     1504    1848    0       -1      54.3924398    -82.2223347   0.000   0.114   10.002  0.248   1      0.000   -0.200  1504    1847    54.3914238    -82.2246265   -2408383.7814504  -3170361.4622105  -2408583.7814504  -3170361.4622105  
114     1472    1856    0       -1      54.4433660    -82.2597699   0.000   0.187   18.909  0.488   3      0.000   -0.200  1472    1855    54.4423488    -82.2620640   -2406783.7814504  -3163961.4622105  -2406983.7814504  -3163961.4622105  
115     1880    1856    -27     32      53.8960872    -81.5592124   0.000   0.078   7.907   0.161   1      -5.400  6.400   1853    1888    53.9643514    -81.5318717   -2406783.7814504  -3245561.4622105  -2400383.7814504  -3240161.4622105  
116     1712    1872    -32     34      54.1379315    -81.8083439   11.250  0.138   12.208  0.513   3      -6.400  6.800   1680    1906    54.2150847    -81.7852986   -2403583.7814504  -3211961.4622105  -2396783.7814504  -3205561.4622105  
117     1800    1872    -25     30      54.0196795    -81.6582686   0.000   0.171   16.985  0.551   3      -5.000  6.000   1775    1902    54.0833257    -81.6322025   -2403583.7814504  -3229561.4622105  -2397583.7814504  -3224561.4622105  
118     1952    1880    -24     29      53.8230147    -81.3832915   0.000   0.097   8.965   0.262   1      -4.800  5.800   1928    1909    53.8841759    -81.3574630   -2401983.7814504  -3259961.4622105  -2396183.7814504  -3255161.4622105  
119     1920    1888    -25     31      53.8740962    -81.4188359   0.000   0.090   8.482   0.223   1      -5.000  6.200   1895    1919    53.9386209    -81.3901459   -2400383.7814504  -3253561.4622105  -2394183.7814504  -3248561.4622105  
120     2440    1896    -59     22      53.1785396    -80.5436164   0.000   0.117   11.724  0.268   1      -11.800  4.400   2381    1918    53.2799870    -80.5892863   -2398783.7814504  -3357561.4622106  -2394383.7814504  -3345761.4622106  
121     2520    1904    -59     20      53.0776138    -80.3968226   0.000   0.124   12.555  0.218   1      -11.800  4.000   2461    1924    53.1771386    -80.4464507   -2397183.7814504  -3373561.4622106  -2393183.7814504  -3361761.4622106  
122     1424    1920    0       -1      54.5726721    -82.1964632   0.000   0.164   17.428  0.305   2      0.000   -0.200  1424    1919    54.5716557    -82.1987682   -2393983.7814503  -3154361.4622104  -2394183.7814503  -3154361.4622104  
123     1728    1936    -23     33      54.1806099    -81.6343743   0.000   0.151   14.373  0.461   3      -4.600  6.600   1705    1969    54.2446132    -81.5978193   -2390783.7814504  -3215161.4622105  -2384183.7814504  -3210561.4622105  
124     1768    1936    -23     31      54.1267440    -81.5662192   0.000   0.145   12.590  0.342   2      -4.600  6.200   1745    1967    54.1887056    -81.5341906   -2390783.7814504  -3223161.4622105  -2384583.7814504  -3218561.4622105  
125     1880    1944    -24     36      53.9837019    -81.3582270   0.000   0.121   11.611  0.372   2      -4.800  7.200   1856    1980    54.0518619    -81.3161631   -2389183.7814504  -3245561.4622105  -2381983.7814504  -3240761.4622105  
