no.,vertice_idx1,vertice_idx2,vertice_idx3
0,3,0,34
1,46,54,61
2,54,46,44
3,207,226,235
4,226,274,235
5,226,227,274
6,198,226,207
7,226,198,227
8,333,338,331
9,338,333,339
10,343,327,347
11,3,1,0
12,1,2,0
13,1,7,2
14,5,3,12
15,1,5,7
16,5,1,3
17,41,27,34
18,27,3,34
19,3,27,12
20,133,116,143
21,116,110,41
22,110,133,132
23,133,110,116
24,116,127,143
25,127,41,34
26,127,116,41
27,11,5,12
28,5,11,7
29,18,32,31
30,51,52,62
31,52,51,40
32,60,46,61
33,10,21,44
34,99,94,142
35,94,99,75
36,198,223,227
37,274,325,345
38,290,325,274
39,287,283,267
40,280,287,267
41,281,298,286
42,339,344,347
43,344,343,347
44,33,27,41
45,52,33,41
46,33,52,26
47,20,33,26
48,33,20,27
49,144,130,136
50,240,194,143
51,301,240,327
52,240,301,239
53,27,15,12
54,20,15,27
55,15,11,12
56,11,15,18
57,15,20,18
58,25,32,18
59,20,25,18
60,25,20,26
61,52,25,26
62,25,52,32
63,43,52,40
64,32,43,31
65,52,43,32
66,30,21,31
67,21,30,40
68,43,30,31
69,30,43,40
70,11,13,7
71,13,11,18
72,57,51,62
73,57,54,44
74,54,57,61
75,51,42,40
76,21,42,44
77,42,21,40
78,42,57,44
79,57,42,51
80,46,17,44
81,17,10,44
82,6,4,2
83,10,6,2
84,10,16,21
85,13,16,7
86,7,16,2
87,16,10,2
88,16,13,18
89,16,18,31
90,21,16,31
91,99,114,105
92,130,114,136
93,114,130,105
94,114,142,136
95,114,99,142
96,117,158,142
97,94,117,142
98,37,47,53
99,37,8,22
100,37,53,8
101,73,64,75
102,223,242,227
103,346,338,339
104,346,341,338
105,346,339,347
106,345,346,347
107,341,346,345
108,291,283,287
109,290,291,325
110,279,291,290
111,291,279,283
112,323,333,331
113,323,313,333
114,281,258,273
115,298,299,286
116,302,299,298
117,313,299,314
118,299,302,314
119,297,298,281
120,302,297,310
121,297,302,298
122,142,172,136
123,172,144,136
124,172,241,257
125,158,172,142
126,214,240,239
127,240,214,194
128,66,69,65
129,17,14,10
130,100,102,84
131,117,102,118
132,115,100,109
133,102,115,118
134,115,102,100
135,66,78,84
136,78,100,84
137,145,117,118
138,117,145,158
139,115,145,118
140,145,115,153
141,81,86,93
142,86,81,52
143,85,92,106
144,92,81,93
145,81,92,85
146,71,57,62
147,71,81,85
148,110,108,41
149,108,110,132
150,131,108,132
151,95,52,41
152,95,86,52
153,108,95,41
154,249,230,225
155,250,249,225
156,28,37,22
157,37,38,47
158,38,48,47
159,28,38,37
160,38,28,48
161,90,73,75
162,73,90,89
163,99,90,75
164,90,99,105
165,64,58,22
166,48,58,47
167,47,59,53
168,130,104,105
169,104,90,105
170,90,104,89
171,187,220,195
172,251,242,223
173,228,243,246
174,243,228,224
175,202,198,186
176,202,223,198
177,198,169,186
178,169,202,186
179,169,198,207
180,139,151,53
181,53,151,207
182,151,169,207
183,255,243,224
184,236,255,224
185,243,255,267
186,236,215,254
187,215,220,254
188,220,215,195
189,338,337,331
190,337,330,331
191,341,337,338
192,337,341,345
193,325,337,345
194,330,337,325
195,291,311,325
196,311,291,287
197,322,330,325
198,311,322,325
199,276,269,286
200,220,256,254
201,253,236,254
202,269,253,254
203,321,312,310
204,312,302,310
205,320,321,310
206,321,320,332
207,333,336,339
208,328,336,333
209,336,328,334
210,343,335,332
211,335,321,332
212,282,303,307
213,263,282,257
214,316,301,327
215,307,316,327
216,77,66,84
217,77,69,66
218,94,77,84
219,77,94,65
220,69,77,65
221,29,17,46
222,66,49,60
223,49,66,65
224,6,9,4
225,4,9,8
226,9,14,8
227,64,35,75
228,35,64,22
229,137,115,109
230,115,137,153
231,137,138,153
232,70,66,60
233,70,78,66
234,70,60,61
235,57,70,61
236,100,97,109
237,78,97,100
238,145,162,158
239,162,145,153
240,138,119,106
241,119,97,106
242,97,119,109
243,119,137,109
244,137,119,138
245,173,162,153
246,120,92,93
