no.,vertice_idx1,vertice_idx2,vertice_idx3
0,708,731,707
1,708,696,684
2,689,708,707
3,689,696,708
4,666,689,707
5,765,791,795
6,736,640,571
7,731,640,736
8,7,15,1
9,156,277,398
10,731,714,707
11,714,666,707
12,714,731,736
13,696,679,684
14,689,679,696
15,666,679,689
16,752,755,763
17,791,793,795
18,793,794,795
19,794,793,791
20,640,592,571
21,659,731,708
22,659,640,731
23,659,708,684
24,626,666,618
25,103,155,131
26,155,103,185
27,714,653,666
28,666,653,618
29,632,695,694
30,683,632,694
31,741,746,755
32,727,741,755
33,790,746,736
34,790,736,571
35,794,790,571
36,236,185,203
37,281,236,203
38,298,281,371
39,603,592,640
40,670,659,684
41,659,670,655
42,659,637,640
43,637,613,640
44,613,637,612
45,639,659,655
46,281,454,371
47,399,406,462
48,500,593,398
49,455,399,462
50,41,28,42
51,15,74,1
52,28,74,15
53,74,28,41
54,74,86,90
55,74,90,156
56,74,700,765
57,74,156,398
58,593,74,398
59,86,119,90
60,163,181,211
61,185,89,85
62,103,89,185
63,78,76,85
64,96,78,85
65,345,379,378
66,379,345,346
67,299,254,305
68,480,470,504
69,524,480,504
70,391,423,422
71,423,391,392
72,35,67,42
73,7,9,15
74,227,254,222
75,625,653,651
76,653,625,618
77,625,587,618
78,587,625,586
79,695,665,714
80,653,665,651
81,665,653,714
82,665,632,651
83,665,695,632
84,716,714,736
85,716,695,714
86,730,711,712
87,727,730,712
88,752,730,755
89,730,727,755
90,713,683,694
91,715,713,694
92,713,741,727
93,741,713,715
94,741,733,746
95,733,741,715
96,716,733,715
97,746,733,736
98,733,716,736
99,700,744,765
100,744,756,765
101,744,700,721
102,776,791,765
103,776,783,791
104,783,774,777
105,785,783,777
106,603,614,590
107,614,603,640
108,614,613,590
109,613,614,640
110,629,639,655
111,636,637,659
112,639,636,659
113,637,636,612
114,541,454,281
115,454,541,488
116,571,541,203
117,541,281,203
118,536,541,571
119,570,536,571
120,488,514,483
121,541,514,488
122,514,541,536
123,454,428,371
124,311,342,370
125,342,409,370
126,409,342,405
127,420,389,378
128,299,336,326
129,287,314,277
130,314,287,335
131,475,500,398
132,500,475,468
133,440,455,468
134,440,388,399
135,455,440,399
136,475,440,468
137,633,615,648
138,563,615,582
139,615,633,582
140,560,563,582
141,593,560,582
142,67,70,42
143,220,186,211
144,186,163,211
145,163,186,162
146,252,277,156
147,90,118,156
148,119,118,90
149,111,119,86
150,492,505,526
151,321,355,318
152,432,471,442
153,492,471,505
154,517,545,533
155,545,517,567
156,545,587,533
157,587,545,618
158,545,626,618
159,545,567,626
160,458,432,425
161,458,471,432
162,587,554,533
163,554,587,586
164,561,554,586
165,505,561,526
166,554,561,505
167,199,200,255
168,192,200,171
169,159,192,171
170,142,159,171
171,154,184,131
172,154,218,184
173,192,160,193
174,160,192,159
175,117,122,136
176,122,103,131
177,122,117,103
178,109,130,116
179,96,109,116
180,109,96,85
181,89,109,85
182,268,267,238
183,179,183,152
184,183,208,216
185,208,183,179
186,147,179,152
187,179,147,180
188,208,249,216
189,249,248,216
190,248,249,301
191,199,209,180
192,209,179,180
193,209,208,179
194,76,73,69
195,102,76,78
196,147,102,116
197,102,96,116
198,96,102,78
199,372,379,346
200,421,372,430
201,372,421,379
202,254,288,305
203,345,315,346
204,315,288,272
205,299,240,254
206,169,223,204
207,228,278,237
208,246,190,206
209,190,178,206
210,245,291,260
211,190,245,197
212,245,190,246
213,347,290,291
214,291,290,260
215,290,259,260
216,259,290,289
217,355,354,318
218,423,437,470
219,347,381,373
220,479,441,422
221,441,479,478
222,391,338,339
223,338,306,339
224,306,338,352
225,390,391,422
226,441,390,422
227,338,390,352
228,390,338,391
229,329,347,373
230,368,329,373
231,290,329,289
232,329,290,347
233,360,368,392
234,360,391,339
235,391,360,392
236,423,448,422
237,448,479,422
238,479,448,480
239,480,448,470
240,448,423,470
241,35,56,67
242,56,32,57
243,32,56,35
244,32,26,13
245,26,32,35
246,4,9,7
247,4,1,0
248,4,7,1
249,4,5,9
250,2,5,0
251,5,4,0
252,227,241,272
253,241,227,212
254,241,315,272
255,315,241,242
256,258,227,272
257,227,258,254
258,288,258,272
259,258,288,254
260,227,188,212
261,92,91,72
262,75,92,72
263,75,77,93
264,112,75,93
265,75,112,92
266,77,75,53
267,98,143,123
268,625,610,586
269,610,561,586
270,561,610,585
271,610,625,651
272,730,735,711
273,735,730,752
274,683,706,712
275,706,727,712
276,713,706,683
277,706,713,727
278,606,644,635
279,682,683,712
280,711,682,712
281,688,664,672
282,678,664,688
283,664,678,677
284,457,441,478
285,635,663,649
286,663,662,649
287,644,663,635
288,681,663,675
289,663,681,662
290,788,780,778
291,780,788,779
292,780,771,778
293,773,788,778
294,755,773,763
295,788,773,790
296,746,773,755
297,790,773,746
298,748,752,763
299,773,748,763
300,748,773,762
301,747,720,732
302,748,747,732
303,747,748,762
304,747,740,720
305,761,747,762
306,740,747,761
307,660,673,674
308,700,701,721
309,701,722,721
310,686,701,667
311,776,775,783
312,775,774,783
313,756,775,765
314,775,776,765
315,792,790,794
316,792,794,791
317,783,792,791
318,785,792,783
319,786,784,790
320,786,785,777
321,235,236,281
322,298,235,281
323,236,235,185
324,603,580,592
325,592,581,571
326,581,570,571
327,570,581,536
328,371,387,350
329,428,387,371
330,453,428,454
331,453,488,483
332,453,454,488
333,531,493,536
334,122,167,136
335,184,167,131
336,167,122,131
337,311,257,276
338,310,311,370
339,303,311,276
340,436,409,405
341,389,419,400
342,420,419,389
343,463,419,420
344,351,389,400
345,605,634,616
346,673,642,661
347,616,642,595
348,364,406,399
349,359,364,399
350,364,320,325
351,320,364,359
352,287,320,335
353,320,359,335
354,359,363,335
355,388,363,399
356,363,359,399
357,429,475,398
358,429,440,475
359,388,429,398
360,440,429,388
361,633,631,582
362,631,593,582
363,631,630,593
364,642,604,595
365,560,537,563
366,537,500,468
367,455,489,468
368,564,616,595
369,564,605,616
370,55,74,41
371,55,41,42
372,70,55,42
373,74,55,86
374,55,70,86
375,97,70,67
376,98,97,67
377,97,98,123
378,70,97,86
379,111,97,123
380,97,111,86
381,168,186,220
382,186,168,162
383,118,168,156
384,168,118,119
385,264,287,277
386,252,264,277
387,111,137,119
388,168,137,162
389,137,168,119
390,137,163,162
391,163,137,123
392,137,111,123
393,628,620,670
394,670,620,655
395,629,620,599
396,620,629,655
397,588,620,628
398,207,178,158
399,178,207,206
400,248,182,216
401,182,183,216
402,248,294,266
403,293,261,266
404,294,293,266
405,293,294,321
406,293,284,261
407,293,321,318
408,284,293,318
409,355,382,425
410,382,449,425
411,449,382,426
412,449,460,494
413,460,449,426
414,460,512,494
415,512,460,450
416,460,413,450
417,413,460,426
418,449,459,425
419,459,458,425
420,507,517,533
421,553,544,585
422,561,544,526
423,544,561,585
424,515,524,504
425,610,609,585
426,632,609,651
427,609,610,651
428,602,609,632
429,602,553,585
430,609,602,585
431,170,199,180
432,170,142,171
433,142,170,130
434,200,170,171
435,199,170,200
436,230,268,238
437,209,230,238
438,230,209,199
439,268,230,255
440,230,199,255
441,110,142,130
442,110,109,89
443,109,110,130
444,297,233,270
445,233,303,276
446,303,233,297
447,148,154,131
448,155,148,131
449,161,148,155
450,160,126,136
451,117,126,103
452,126,117,136
453,249,308,301
