no.,vertice_idx1,vertice_idx2,vertice_idx3
0,372,285,188
1,430,410,411
2,228,253,240
3,175,161,188
4,32,154,55
5,154,32,161
6,175,154,161
7,34,32,55
8,56,5,14
9,319,285,372
10,433,421,438
11,412,430,411
12,405,393,414
13,223,104,119
14,98,104,83
15,104,98,119
16,218,104,215
17,104,218,228
18,282,385,410
19,32,11,161
20,161,11,188
21,154,174,173
22,174,154,175
23,90,137,112
24,60,34,55
25,154,60,55
26,90,60,154
27,49,56,44
28,26,33,14
29,285,221,188
30,221,175,188
31,221,174,175
32,393,323,414
33,323,393,384
34,135,137,143
35,147,135,143
36,135,147,123
37,135,123,112
38,137,135,112
39,432,405,414
40,418,432,414
41,432,418,433
42,432,437,434
43,431,404,405
44,432,431,405
45,431,432,434
46,393,389,384
47,389,393,405
48,389,397,384
49,404,397,405
50,397,389,405
51,431,429,427
52,70,78,56
53,98,105,119
54,248,233,215
55,233,218,215
56,375,412,411
57,368,375,411
58,282,366,385
59,338,366,282
60,322,338,305
61,289,290,305
62,375,342,359
63,104,210,215
64,223,210,104
65,273,271,286
66,271,273,215
67,5,13,14
68,18,13,5
69,13,20,14
70,20,13,18
71,80,60,90
72,122,111,126
73,111,122,110
74,122,125,110
75,65,58,66
76,336,319,372
77,351,336,372
78,307,260,285
79,307,293,260
80,319,307,285
81,137,150,143
82,90,150,137
83,172,150,173
84,150,154,173
85,150,90,154
86,312,292,298
87,155,181,159
88,397,371,384
89,346,329,335
90,329,346,359
91,224,225,288
92,224,211,225
93,211,224,198
94,420,418,350
95,420,421,433
96,418,420,433
97,437,436,439
98,436,438,439
99,436,433,438
100,436,432,433
101,436,437,432
102,396,397,404
103,425,431,427
104,431,425,404
105,428,429,430
106,429,428,422
107,435,431,434
108,435,429,431
109,429,435,430
110,430,435,439
111,435,437,439
112,437,435,434
113,85,103,70
114,105,124,119
115,124,223,119
116,223,124,185
117,91,98,83
118,91,105,98
119,136,133,113
120,128,136,113
121,125,130,121
122,130,128,121
123,282,241,248
124,241,233,248
125,233,241,218
126,346,373,359
127,385,383,410
128,410,383,411
129,383,368,411
130,352,366,338
131,356,352,340
132,366,352,356
133,366,378,385
134,378,366,356
135,378,383,385
136,383,378,356
137,266,287,290
138,299,289,305
139,338,299,305
140,299,338,282
141,270,248,215
142,270,266,248
143,273,270,215
144,270,287,266
145,270,273,286
146,287,270,286
147,289,265,290
148,265,266,290
149,266,265,248
150,299,265,289
151,265,282,248
152,265,299,282
153,304,274,310
154,369,375,368
155,258,274,223
156,258,224,277
157,224,258,198
158,258,185,198
159,258,223,185
160,309,271,306
161,322,309,340
162,271,309,286
163,34,25,32
164,23,11,32
165,25,23,32
166,23,25,19
167,7,19,8
168,0,2,5
169,25,22,19
170,19,22,8
171,101,87,88
172,89,99,111
173,97,90,112
174,57,49,44
175,157,147,143
176,150,157,143
177,160,170,168
178,160,142,147
179,129,142,134
180,147,129,123
181,142,129,147
182,120,134,126
183,120,129,134
184,134,139,126
185,139,122,126
186,122,139,145
187,67,74,66
188,58,67,66
189,67,58,50
190,41,58,33
191,58,41,50
192,50,41,36
193,41,26,36
194,41,33,26
195,326,312,298
196,362,379,350
197,379,420,350
198,420,379,421
199,334,336,351
200,362,334,351
201,334,362,350
202,260,276,285
203,261,276,260
204,276,221,285
205,276,261,221
206,172,190,178
207,235,214,227
208,281,300,291
209,292,257,298
210,418,333,350
211,333,292,312
212,300,311,291
213,311,323,291
214,207,231,230
215,231,245,230
216,193,183,194
217,207,193,194
218,343,346,335
219,295,329,310
220,274,295,310
221,295,258,277
222,258,295,274
223,213,207,230
224,193,213,181
225,213,193,207
226,407,396,404
227,425,407,404
228,407,406,387
229,396,407,387
230,396,388,397
231,388,396,387
232,419,425,427
233,407,419,406
234,419,407,425
235,406,399,387
236,426,428,430
237,412,426,430
238,428,423,422
239,426,423,428
240,109,103,85
241,127,124,105
242,133,127,113
243,124,127,133
244,77,91,83
245,91,77,78
246,56,77,83
247,78,77,56
248,92,91,78
249,92,78,70
250,103,92,70
251,247,241,282
252,241,247,218
253,383,367,368
254,367,383,356
255,367,354,368
256,352,339,340
257,339,352,338
258,339,322,340
259,322,339,338
260,321,304,310
261,342,321,359
262,329,321,310
263,321,329,359
264,304,222,274
265,222,210,223
266,274,222,223
267,222,304,306
268,271,222,306
269,210,222,215
270,222,271,215
271,353,367,356
272,367,353,354
273,304,320,306
274,320,321,342
275,321,320,304
276,309,294,286
277,294,309,322
278,294,287,286
279,287,294,290
280,290,294,305
281,294,322,305
282,23,16,11
283,16,23,19
284,7,16,19
285,6,7,8
286,4,2,0
287,4,6,8
288,6,4,0
289,80,54,60
290,54,43,60
291,30,43,29
292,22,30,29
293,60,30,34
294,43,30,60
295,30,25,34
296,30,22,25
297,15,18,5
298,2,12,5
299,12,15,5
300,67,59,75
301,59,67,50
302,26,21,36
303,21,26,14
304,20,21,14
305,31,24,29
306,31,40,24
307,95,111,110
308,95,89,111
309,89,95,74
310,99,86,75
311,86,99,89
312,86,89,74
313,86,67,75
314,67,86,74
315,108,101,88
316,102,108,88
317,123,108,112
318,108,102,112
319,102,96,112
320,96,97,112
321,82,80,90
322,97,82,90
323,64,82,72
324,96,82,97
325,35,58,65
326,57,35,65
327,35,57,44
328,58,35,33
329,33,35,14
330,35,56,14
331,56,35,44
332,73,70,56
333,73,85,70
334,157,163,147
335,163,157,171
336,163,160,147
337,163,170,160
338,214,189,205
339,158,157,150
340,189,158,178
341,184,163,171
342,163,184,170
343,170,179,168
344,179,183,168
345,183,179,194
346,153,160,168
347,153,142,160
348,120,100,101
349,100,87,101
350,87,100,75
351,100,99,75
352,122,131,125
353,131,140,125
354,155,144,145
355,144,155,159
356,307,315,293
357,293,315,298
358,315,326,298
359,315,307,319
360,315,334,326
361,336,315,319
362,334,315,336
363,363,362,351
364,379,390,421
365,390,382,372
366,390,372,438
367,421,390,438
368,380,379,362
369,363,380,362
370,380,363,382
371,390,380,382
372,380,390,379
373,332,334,350
374,334,332,326
375,333,332,350
376,326,332,312
377,332,333,312
378,186,172,173
379,186,190,172
380,303,283,291
381,303,280,283
382,323,303,291
383,280,303,278
384,251,268,279
385,268,251,252
386,259,262,245
387,280,262,283
388,262,259,283
389,244,259,245
390,231,244,245
391,246,251,279
392,246,235,227
393,251,246,227
394,246,263,235
395,283,284,291
396,284,281,291
397,259,284,283
398,293,264,260
399,264,293,298
400,257,264,298
401,333,297,292
402,297,333,308
403,297,268,292
404,268,297,279
405,297,308,300
406,325,333,418
407,333,325,308
408,182,193,181
409,193,182,183
410,344,364,341
411,374,364,387
412,313,330,335
413,330,313,317
414,329,313,335
415,295,313,329
416,245,250,230
417,250,213,230
418,250,249,213
419,262,250,245
420,250,262,280
421,250,280,278
422,249,250,278
423,213,229,212
424,249,229,213
425,200,213,212
426,199,200,212
427,213,200,181
428,181,200,159
429,200,199,159
430,361,344,349
431,344,361,364
432,364,361,387
433,361,388,387
434,424,429,422
435,429,424,427
436,424,419,427
437,399,409,401
438,419,409,406
439,409,399,406
440,415,426,412
441,426,415,416
442,403,415,412
443,415,403,416
444,400,413,402
445,423,413,400
446,413,423,426
447,413,416,402
448,413,426,416
449,109,116,121
450,116,109,107
451,116,125,121
452,125,116,110
453,116,107,110
454,103,114,113
455,109,114,103
456,114,128,113
457,127,106,113
458,106,127,105
459,106,103,113
460,106,92,103
461,199,176,159
462,176,162,159
463,162,151,159
464,149,151,162
465,148,136,128
466,130,138,128
467,138,148,128
468,148,138,149
469,138,151,149
470,138,130,125
471,140,138,125
472,151,138,140
473,269,247,282
474,386,375,359
475,373,386,359
476,345,320,342
477,320,345,354
478,353,316,354
479,316,320,354
480,320,316,306
481,309,316,340
482,316,309,306
483,316,356,340
484,316,353,356
485,16,10,11
486,10,16,7
487,11,10,3
488,10,7,3
489,7,1,3
490,6,1,7
491,1,6,0
492,68,54,80
493,82,68,80
494,68,82,64
495,48,64,53
496,48,68,64
497,68,48,54
498,40,48,53
499,31,48,40
500,43,42,29
501,54,42,43
502,48,42,54
503,42,31,29
504,42,48,31
505,22,9,8
506,9,22,29
507,9,4,8
508,4,9,2
509,9,12,2
510,15,17,24
511,12,17,15
512,24,17,29
513,17,9,29
514,9,17,12
515,45,50,36
516,45,59,50
517,59,45,46
518,21,45,36
519,64,52,53
520,52,64,72
521,52,40,53
522,37,21,20
523,45,37,46
524,37,45,21
525,40,28,24
526,15,28,18
527,28,15,24
528,79,57,65
529,95,81,74
530,81,65,66
531,74,81,66
532,81,79,65
533,120,118,129
534,129,118,123
535,118,108,123
536,118,120,101
537,108,118,101
538,82,84,72
539,84,82,96
540,84,76,72
541,76,84,88
542,84,102,88
543,84,96,102
544,57,61,49
545,49,61,56
546,61,73,56
547,79,61,57
548,61,79,73
549,157,164,171
550,158,164,157
551,165,150,172
552,165,158,150
553,165,172,178
554,158,165,178
555,142,141,134
556,153,141,142
557,156,153,168
558,183,156,168
559,182,156,183
560,156,155,145
561,117,120,126
562,117,100,120
563,100,117,99
564,111,117,126
565,99,117,111
566,132,122,145
567,144,132,145
568,132,131,122
569,131,132,140
570,132,144,140
571,382,365,372
572,363,365,382
573,365,351,372
574,365,363,351
575,209,206,238
576,236,251,227
577,251,236,252
578,189,196,205
579,196,209,205
580,196,189,178
581,221,217,174
582,261,217,221
583,256,268,252
584,236,256,252
585,268,256,292
586,257,256,238
587,256,257,292
588,328,323,384
589,328,303,323
590,255,263,281
591,255,244,239
592,235,255,239
593,263,255,235
594,244,255,259
595,255,284,259
596,284,255,281
597,272,246,279
598,272,263,246
599,263,272,281
600,281,272,300
601,272,297,300
602,297,272,279
603,324,418,414
604,324,325,418
605,323,324,414
606,311,324,323
607,324,311,300
608,308,324,300
609,325,324,308
610,313,301,317
611,301,313,295
612,301,295,277
613,376,347,370
614,347,376,343
615,347,343,335
616,330,347,335
617,400,392,401
618,392,399,401
619,399,392,387
620,343,360,346
621,376,360,343
622,360,373,346
623,360,376,373
624,229,234,212
625,361,377,388
626,377,371,397
627,388,377,397
628,409,408,401
629,408,400,401
630,423,408,422
631,408,423,400
632,115,109,121
633,115,114,109
634,128,115,121
635,114,115,128
636,167,149,162
637,176,167,162
638,151,152,159
639,152,151,140
640,152,144,159
641,144,152,140
642,254,269,253
643,269,254,247
644,247,254,218
645,254,253,228
646,218,254,228
647,386,398,375
648,375,398,412
649,398,403,412
650,395,386,373
651,416,395,402
652,52,39,40
653,39,52,47
654,39,28,40
655,79,93,73
656,109,93,107
657,93,109,85
658,73,93,85
659,177,158,189
660,177,164,158
661,164,177,171
662,177,184,171
663,184,177,189
664,202,204,184
665,202,189,214
666,202,184,189
667,235,202,214
668,204,202,235
669,208,207,194
670,208,231,207
671,219,235,239
672,219,204,235
673,184,195,170
674,204,195,184
675,195,179,170
676,179,195,194
677,195,208,194
678,219,195,204
679,195,219,208
680,146,141,153
681,156,146,153
682,139,146,145
683,146,156,145
684,186,203,190
685,203,206,190
686,190,197,178
687,206,197,190
688,197,206,209
689,197,196,178
690,196,197,209
691,209,220,205
692,220,236,227
693,214,220,227
694,220,214,205
695,237,209,238
696,256,237,238
697,237,256,236
698,237,220,209
699,220,237,236
700,328,355,349
701,371,355,384
702,355,328,384
703,337,328,349
704,344,337,349
705,331,337,341
706,337,344,341
707,327,331,341
708,327,301,302
709,327,330,317
710,301,327,317
711,302,296,288
712,301,296,302
713,296,301,277
714,296,224,288
715,224,296,277
716,364,348,341
717,348,347,330
718,348,327,341
719,327,348,330
720,381,376,370
721,381,392,376
722,374,381,370
723,381,374,387
724,392,381,387
725,225,267,288
726,234,267,225
727,192,176,199
728,192,199,212
729,234,192,212
730,417,408,409
731,424,417,419
732,417,409,419
733,417,424,422
734,408,417,422
735,124,169,185
736,169,124,133
737,166,148,149
738,167,166,149
739,166,169,148
740,376,391,373
741,391,395,373
742,395,391,402
743,391,400,402
744,391,392,400
745,392,391,376
746,394,398,386
747,395,394,386
748,398,394,403
749,403,394,416
750,394,395,416
751,51,62,46
752,37,51,46
753,52,63,47
754,63,51,47
755,51,63,62
756,63,52,72
757,76,63,72
758,69,59,46
759,62,69,46
760,59,69,75
761,69,87,75
762,38,39,47
763,51,38,47
764,38,51,37
765,39,38,28
766,81,94,79
767,94,93,79
768,94,95,110
769,94,81,95
770,107,94,110
771,93,94,107
772,226,219,239
773,219,226,208
774,208,226,231
775,244,226,239
776,226,244,231
777,203,201,217
778,217,201,174
779,264,242,260
780,242,264,257
781,242,261,260
782,242,217,261
783,206,232,238
784,232,257,238
785,232,242,257
786,358,355,371
787,355,358,349
788,358,361,349
789,337,314,328
790,267,314,288
791,328,314,303
792,347,357,370
793,348,357,347
794,357,374,370
795,374,357,364
796,357,348,364
797,243,234,229
798,243,267,234
799,243,229,249
800,191,234,225
801,191,192,234
802,211,191,225
803,191,211,198
804,69,71,87
805,87,71,88
806,71,76,88
807,71,69,62
808,71,63,76
809,63,71,62
810,38,27,28
811,27,20,18
812,28,27,18
813,27,37,20
814,27,38,37
815,174,187,173
816,201,187,174
817,187,186,173
818,187,203,186
819,187,201,203
820,203,216,206
821,216,232,206
822,216,203,217
823,242,216,217
824,232,216,242
825,318,314,337
826,318,337,331
827,318,302,288
828,314,318,288
829,327,318,331
830,318,327,302
831,275,314,267
832,243,275,267
833,303,275,278
834,314,275,303
835,275,249,278
836,275,243,249
837,192,180,176
838,191,180,192
839,180,167,176
840,180,166,167
841,169,180,185
842,166,180,169
843,185,180,198
844,180,191,198
845,92,106,91
846,91,106,105
847,369,345,375
848,345,342,375
849,345,369,368
850,354,345,368
851,156,182,181
852,155,156,181
853,141,146,134
854,146,139,134
855,148,169,136
856,136,169,133
857,358,377,361
858,377,358,371
