no.,vertice_idx1,vertice_idx2,vertice_idx3
0,83,140,122
1,140,98,144
2,140,70,85
3,70,140,83
4,145,139,144
5,72,8,77
6,72,63,8
7,63,90,80
8,93,140,85
9,80,93,85
10,90,93,80
11,97,83,122
12,66,70,83
13,141,139,145
14,139,141,136
15,142,140,144
16,139,142,144
17,142,139,140
18,132,139,136
19,140,128,122
20,139,128,140
21,132,128,139
22,128,132,131
23,150,144,151
24,150,145,144
25,148,146,145
26,148,147,146
27,147,148,151
28,147,124,146
29,124,137,146
30,137,124,120
31,124,147,151
32,88,63,72
33,63,88,90
34,88,72,77
35,98,88,77
36,90,88,98
37,140,96,98
38,93,96,140
39,96,90,98
40,96,93,90
41,111,97,122
42,97,100,92
43,111,100,97
44,66,67,70
45,53,80,85
46,52,53,85
47,70,58,85
48,141,135,136
49,135,132,136
50,132,135,131
51,141,138,134
52,138,141,145
53,146,143,145
54,137,143,146
55,143,138,145
56,138,143,137
57,150,149,145
58,149,148,145
59,149,150,151
60,148,149,151
61,4,7,3
62,128,127,122
63,127,128,131
64,125,137,120
65,125,138,137
66,115,111,122
67,127,115,122
68,108,100,111
69,115,108,111
70,117,125,120
71,103,108,107
72,108,103,100
73,67,56,50
74,56,67,66
75,97,79,83
76,82,79,97
77,49,63,80
78,53,49,80
79,63,49,8
80,55,52,85
81,58,55,85
82,61,58,70
83,61,67,50
84,67,61,70
85,51,61,50
86,61,51,58
87,133,141,134
88,133,135,141
89,135,133,131
90,133,127,131
91,101,116,94
92,116,101,109
93,12,7,18
94,33,19,27
95,7,19,18
96,14,19,7
97,19,33,36
98,9,7,4
99,9,14,7
100,138,129,134
101,125,129,138
102,114,113,107
103,101,110,109
104,110,116,109
105,100,91,92
106,103,91,100
107,22,32,27
108,35,26,36
109,19,26,18
110,26,19,36
111,12,23,17
112,23,12,18
113,26,23,18
114,33,41,36
115,41,60,36
116,60,41,56
117,60,56,66
118,40,38,30
119,40,13,8
120,13,40,30
121,21,22,27
122,19,21,27
123,21,19,14
124,49,46,8
125,46,40,8
126,46,49,53
127,46,53,52
128,40,46,52
129,118,124,151
130,94,118,151
131,116,118,94
132,11,12,17
133,11,10,0
134,10,11,17
135,1,11,0
136,12,11,1
137,7,2,3
138,12,2,7
139,2,12,1
140,2,4,3
141,4,2,1
142,5,9,4
143,130,133,134
144,129,130,134
145,133,130,127
146,115,121,114
147,121,115,127
148,89,99,94
149,99,101,94
150,110,99,104
151,99,110,101
152,95,89,87
153,99,95,104
154,95,99,89
155,95,91,103
156,123,113,114
157,121,123,114
158,117,123,125
159,113,123,117
160,123,129,125
161,105,103,107
162,113,105,107
163,112,113,117
164,112,117,120
165,110,112,120
166,112,105,113
167,119,110,120
168,110,119,116
169,119,118,116
170,124,119,120
171,118,119,124
172,24,13,30
173,13,24,22
174,34,43,32
175,43,51,50
176,31,41,33
177,31,33,27
178,32,31,27
179,48,35,36
180,60,48,36
181,35,48,54
182,74,66,83
183,74,60,66
184,79,74,83
185,20,10,17
186,10,20,39
187,23,28,17
188,28,47,17
189,47,28,54
190,28,35,54
191,28,26,35
192,28,23,26
193,47,59,39
194,59,10,39
195,51,45,58
196,45,55,58
197,45,38,40
198,55,45,52
199,45,40,52
200,15,21,14
201,15,5,6
202,9,15,14
203,5,15,9
204,126,130,129
205,123,126,129
206,126,123,121
207,130,126,127
208,126,121,127
209,102,95,103
210,105,102,103
211,95,102,104
212,102,105,104
213,105,106,104
214,112,106,105
215,106,110,104
216,106,112,110
217,29,32,22
218,24,29,22
219,29,24,30
220,34,29,30
221,29,34,32
222,38,37,30
223,37,34,30
224,45,37,38
225,31,42,41
226,42,43,50
227,43,42,32
228,42,31,32
229,56,42,50
230,41,42,56
231,57,62,54
232,48,57,54
233,57,48,60
234,25,47,39
235,20,25,39
236,47,25,17
237,25,20,17
238,65,47,54
239,91,76,92
240,76,65,71
241,86,89,94
242,86,78,89
243,78,86,59
244,21,16,22
245,15,16,21
246,16,13,22
247,13,16,8
248,16,6,8
249,16,15,6
250,44,45,51
251,44,37,45
252,43,44,51
253,44,43,34
254,37,44,34
255,74,69,60
256,69,57,60
257,69,74,79
258,57,69,62
259,69,82,62
260,82,69,79
261,68,65,54
262,65,68,71
263,62,68,54
264,82,68,62
265,64,59,47
266,65,64,47
267,64,78,59
268,76,73,65
269,73,64,65
270,84,76,71
271,68,84,71
272,76,84,92
273,84,68,82
274,84,97,92
275,84,82,97
276,64,75,78
277,89,75,87
278,78,75,89
279,73,75,64
280,81,76,91
281,81,73,76
282,81,95,87
283,95,81,91
284,75,81,87
285,81,75,73
286,108,115,114
287,108,114,107
