no.,vertice_idx1,vertice_idx2,vertice_idx3
0,266,39,161
1,39,266,26
2,11,20,15
3,11,10,4
4,39,49,161
5,49,66,161
6,1,0,4
7,226,205,194
8,121,54,194
9,134,115,121
10,244,223,247
11,255,244,247
12,244,255,240
13,252,266,161
14,255,252,240
15,223,236,247
16,70,103,72
17,28,22,15
18,69,75,161
19,103,75,72
20,66,67,161
21,67,69,161
22,19,39,26
23,0,2,6
24,1,3,0
25,275,226,283
26,275,225,226
27,177,121,194
28,177,193,186
29,205,193,194
30,193,177,194
31,82,54,121
32,117,115,127
33,115,117,109
34,115,128,127
35,128,115,134
36,24,21,4
37,21,11,4
38,11,21,20
39,40,24,41
40,24,40,38
41,225,218,226
42,218,205,226
43,211,203,174
44,203,211,212
45,291,293,290
46,289,293,296
47,266,289,307
48,289,296,307
49,279,278,270
50,279,291,290
51,278,279,290
52,126,142,182
53,126,171,140
54,171,126,182
55,118,126,140
56,135,118,140
57,118,135,98
58,184,252,161
59,135,146,103
60,244,230,223
61,230,244,240
62,252,230,240
63,210,236,223
64,28,25,72
65,25,70,72
66,25,28,15
67,135,89,98
68,89,135,103
69,13,11,15
70,22,13,15
71,13,10,11
72,8,1,4
73,68,75,69
74,68,22,28
75,68,28,72
76,75,68,72
77,68,17,22
78,17,13,22
79,8,17,12
80,13,17,10
81,2,16,6
82,16,2,14
83,3,7,12
84,7,3,1
85,7,8,12
86,8,7,1
87,14,5,12
88,5,3,12
89,3,5,0
90,5,2,0
91,2,5,14
92,275,235,225
93,216,235,222
94,254,235,275
95,235,213,222
96,176,177,186
97,180,198,174
98,76,82,85
99,82,76,54
100,100,97,109
101,97,100,82
102,97,115,109
103,115,97,121
104,97,82,121
105,117,116,109
106,116,117,127
107,148,164,174
108,83,84,81
109,57,83,81
110,40,51,38
111,23,21,24
112,30,24,38
113,217,218,225
114,235,217,225
115,217,235,216
116,217,216,201
117,218,217,201
118,196,193,205
119,218,196,205
120,193,196,186
121,196,218,201
122,202,203,212
123,228,202,212
124,191,190,182
125,235,234,213
126,234,254,246
127,234,235,254
128,204,213,198
129,216,204,201
130,180,204,198
131,204,216,222
132,213,204,222
133,254,248,246
134,284,278,290
135,278,284,289
136,293,284,290
137,289,284,293
138,276,278,289
139,276,289,266
140,229,228,212
141,295,298,303
142,303,298,283
143,298,292,283
144,285,295,282
145,302,297,282
146,297,302,304
147,285,269,277
148,269,285,282
149,228,238,233
150,257,269,262
151,269,257,277
152,131,142,126
153,181,171,182
154,171,158,140
155,256,245,241
156,245,231,241
157,231,245,236
158,238,237,233
159,232,242,241
160,231,232,241
161,232,231,221
162,232,237,242
163,210,220,236
164,231,220,221
165,220,231,236
166,70,77,103
167,77,89,103
168,87,104,98
169,49,53,66
170,53,67,66
171,67,53,69
172,53,68,69
173,53,17,68
174,10,9,4
175,17,9,10
176,9,8,4
177,9,17,8
178,19,18,14
179,18,16,14
180,16,18,6
181,18,26,6
182,18,19,26
183,204,192,201
184,177,149,121
185,176,167,177
186,167,149,177
187,149,167,159
188,62,64,85
189,64,76,85
190,50,40,41
191,112,100,109
192,116,112,109
193,151,144,148
194,144,151,143
195,203,151,174
196,151,148,174
197,151,142,143
198,145,137,127
199,152,137,145
200,137,152,139
201,152,164,148
202,139,152,148
203,95,94,85
204,82,95,85
205,100,95,82
206,90,83,74
207,83,58,74
208,58,83,57
209,48,51,40
210,60,51,74
211,33,30,38
212,56,57,81
213,208,202,228
214,208,228,233
215,219,208,233
216,220,206,221
217,206,210,197
218,206,220,210
219,207,232,221
220,232,207,219
221,206,207,221
222,207,206,190
223,198,215,174
224,215,211,174
225,213,215,198
226,234,215,213
227,215,234,246
228,248,215,246
229,172,204,180
230,172,166,170
231,166,172,164
232,172,180,174
233,164,172,174
234,264,248,254
235,264,275,283
236,264,254,275
237,267,276,266
238,252,267,266
239,267,252,255
240,278,261,270
241,276,261,278
242,267,261,276
243,261,267,255
244,261,259,270
245,261,255,247
246,259,261,247
247,279,265,268
248,265,256,268
249,265,279,270
250,259,265,270
251,245,265,259
252,265,245,256
253,253,242,268
254,256,253,268
255,242,253,241
256,253,256,241
257,285,287,295
258,298,287,292
259,287,298,295
260,287,285,277
261,286,297,291
262,297,286,282
263,279,286,291
264,282,286,268
265,286,279,268
266,294,293,291
267,297,294,291
268,293,294,296
269,300,304,307
270,300,297,304
271,295,301,282
272,301,302,282
273,301,295,303
274,302,301,303
275,306,302,303
276,302,306,304
277,304,306,307
278,271,282,268
279,269,271,262
280,271,269,282
281,242,271,268
282,237,271,242
283,257,263,277
284,273,263,260
285,263,239,260
286,251,238,228
287,251,257,238
288,251,263,257
289,181,189,197
290,189,206,197
291,206,189,190
292,190,189,182
293,189,181,182
294,185,181,197
295,90,93,83
296,83,93,84
297,106,118,98
298,104,106,98
299,125,131,126
300,118,125,126
301,169,184,161
302,179,178,168
303,169,178,184
304,178,169,162
305,155,169,161
306,169,155,162
307,75,155,161
308,155,75,103
309,163,158,168
310,158,163,146
311,178,163,168
312,163,178,162
313,158,147,140
314,147,158,146
315,147,135,140
316,147,146,135
317,249,259,247
318,249,245,259
319,236,249,247
320,245,249,236
321,250,237,238
322,250,257,262
323,257,250,238
324,271,250,262
325,250,271,237
326,227,232,219
327,232,227,237
328,227,219,233
329,237,227,233
330,25,27,70
331,31,27,20
332,20,27,15
333,27,25,15
334,73,77,70
335,89,92,98
336,92,87,98
337,87,92,89
338,87,86,104
339,93,86,84
340,86,93,104
341,84,86,81
342,79,87,89
343,42,49,39
344,42,53,49
345,53,42,17
346,19,42,39
347,42,19,14
348,42,14,12
349,17,42,12
350,187,176,186
351,187,192,176
352,196,187,186
353,187,196,201
354,192,187,201
355,141,134,121
356,149,141,121
357,141,128,134
358,167,165,159
359,165,176,170
360,165,167,176
361,76,52,54
362,54,52,41
363,52,50,41
364,65,52,76
365,52,65,50
366,136,144,143
367,142,132,143
368,132,136,143
369,136,132,123
370,131,132,142
371,202,183,203
372,183,151,203
373,151,183,142
374,183,191,182
375,142,183,182
376,183,208,191
377,208,183,202
378,124,112,116
379,153,152,145
380,152,153,164
381,166,153,145
382,153,166,164
383,99,95,100
384,95,99,94
385,99,91,94
386,105,113,102
387,113,105,123
388,90,105,102
389,105,90,91
390,90,88,91
391,94,88,85
392,91,88,94
393,88,74,85
394,88,90,74
395,61,48,62
396,48,61,51
397,61,62,85
398,74,61,85
399,51,61,74
400,59,58,46
401,58,59,74
402,59,60,74
403,47,33,38
404,33,47,46
405,51,47,38
406,60,47,51
407,33,29,30
408,29,23,24
409,30,29,24
410,23,29,21
411,208,200,191
412,200,208,219
413,207,200,219
414,200,190,191
415,200,207,190
416,215,224,211
417,211,224,212
418,224,229,212
419,224,215,248
420,239,224,248
421,224,239,229
422,175,192,204
423,172,175,204
424,192,175,176
425,176,175,170
426,175,172,170
427,264,258,248
428,239,258,260
429,258,239,248
430,287,288,292
431,288,287,280
432,292,288,283
433,294,299,296
434,299,294,297
435,300,299,297
436,263,272,277
437,272,263,273
438,272,273,280
439,272,287,277
440,287,272,280
441,243,251,228
442,229,243,228
443,239,243,229
444,243,239,263
445,251,243,263
446,173,185,179
447,173,179,168
448,181,173,171
449,185,173,181
450,158,173,168
451,173,158,171
452,184,214,252
453,214,230,252
454,230,214,223
455,199,188,179
456,178,188,184
457,188,178,179
458,188,214,184
459,214,188,199
460,209,210,223
461,214,209,223
462,209,214,199
463,185,195,179
464,195,199,179
465,195,209,199
466,209,195,210
467,210,195,197
468,195,185,197
469,96,90,102
470,96,93,90
471,155,156,162
472,146,156,103
473,156,155,103
474,27,55,70
475,55,27,31
476,55,73,70
477,77,78,89
478,78,79,89
479,73,78,77
480,79,80,87
481,86,80,81
482,80,86,87
483,80,56,81
484,141,154,128
485,128,154,127
486,154,145,127
487,154,166,145
488,65,63,50
489,50,63,40
490,64,63,76
491,63,65,76
492,63,64,62
493,63,48,40
494,48,63,62
495,138,139,148
496,144,138,148
497,136,138,144
498,114,136,123
499,105,114,123
500,93,101,104
501,96,101,93
502,113,101,102
503,101,96,102
504,119,101,113
505,125,119,131
506,124,120,112
507,120,124,129
508,120,114,110
509,130,139,129
510,124,130,129
511,130,137,139
512,130,124,116
513,130,116,127
514,137,130,127
515,37,56,43
516,32,37,43
517,29,37,21
518,21,37,20
519,37,32,20
520,36,29,33
521,36,37,29
522,281,264,283
523,288,281,283
524,281,288,280
525,305,300,307
526,305,299,300
527,296,305,307
528,299,305,296
529,150,163,162
530,156,150,162
531,163,150,146
532,150,156,146
533,56,44,43
534,80,44,56
535,71,78,73
536,78,71,79
537,55,71,73
538,44,71,55
539,71,80,79
540,71,44,80
541,154,160,166
542,166,160,170
543,160,165,170
544,157,149,159
545,165,157,159
546,157,141,149
547,157,154,141
548,160,157,165
549,157,160,154
550,114,107,110
551,107,114,105
552,107,99,110
553,99,107,91
554,107,105,91
555,133,138,136
556,114,133,136
557,120,133,114
558,133,120,129
559,139,133,129
560,138,133,139
561,111,119,125
562,111,125,118
563,101,111,104
564,119,111,101
565,106,111,118
566,111,106,104
567,122,113,123
568,122,119,113
569,132,122,123
570,122,132,131
571,119,122,131
572,120,108,112
573,108,120,110
574,112,108,100
575,108,99,100
576,99,108,110
577,45,33,46
578,45,36,33
579,58,45,46
580,45,58,57
581,36,45,37
582,56,45,57
583,37,45,56
584,274,258,264
585,281,274,264
586,274,273,260
587,258,274,260
588,273,274,280
589,274,281,280
590,34,55,31
591,34,44,55
592,34,31,20
593,34,35,44
594,35,32,43
595,44,35,43
596,32,35,20
597,35,34,20
598,59,47,60
599,47,59,46
