no.,vertice_idx1,vertice_idx2,vertice_idx3
0,6,34,0
1,34,15,0
2,369,371,372
3,369,368,371
4,2,6,0
5,13,27,6
6,8,13,6
7,153,202,220
8,174,202,153
9,0,7,1
10,14,7,0
11,25,14,0
12,25,24,40
13,24,52,40
14,356,363,361
15,99,110,141
16,35,34,6
17,36,35,6
18,35,36,61
19,37,15,34
20,4,8,6
21,2,4,6
22,19,9,29
23,57,39,29
24,44,57,59
25,39,44,27
26,44,39,57
27,57,74,59
28,74,57,29
29,185,202,174
30,16,25,0
31,16,24,25
32,25,20,14
33,119,7,14
34,20,119,14
35,119,20,97
36,7,119,1
37,154,174,153
38,52,53,70
39,53,52,24
40,48,53,24
41,363,364,361
42,364,368,369
43,364,363,368
44,363,366,368
45,366,351,371
46,368,366,371
47,114,134,127
48,134,114,105
49,48,51,65
50,30,51,48
51,134,148,127
52,148,134,160
53,110,130,141
54,148,130,127
55,279,316,220
56,316,153,220
57,364,365,361
58,365,364,369
59,68,31,27
60,44,68,27
61,68,44,59
62,17,18,26
63,32,36,6
64,61,62,83
65,62,67,83
66,36,62,61
67,63,67,50
68,55,35,61
69,134,131,160
70,131,186,160
71,131,134,105
72,54,37,34
73,54,55,73
74,5,4,2
75,4,5,9
76,5,2,3
77,9,5,3
78,19,12,9
79,4,12,8
80,12,4,9
81,28,39,27
82,39,28,29
83,13,28,27
84,19,28,13
85,28,19,29
86,74,78,59
87,78,74,94
88,15,10,0
89,10,16,0
90,16,10,15
91,30,21,15
92,21,16,15
93,37,42,15
94,30,42,41
95,42,30,15
96,132,154,153
97,119,132,153
98,132,119,97
99,167,185,174
100,143,167,174
101,132,133,154
102,154,133,174
103,133,143,174
104,81,109,87
105,81,88,109
106,81,52,70
107,88,81,70
108,53,77,70
109,109,102,87
110,133,102,109
111,102,132,97
112,102,133,132
113,76,81,87
114,81,76,52
115,52,58,40
116,58,20,25
117,58,25,40
118,20,58,97
119,58,75,97
120,357,363,356
121,357,366,363
122,366,357,351
123,357,342,351
124,324,323,315
125,324,337,323
126,94,142,108
127,138,166,159
128,166,138,139
129,74,272,94
130,272,142,94
131,272,74,29
132,9,272,29
133,272,9,3
134,285,272,3
135,104,114,127
136,72,104,110
137,130,104,127
138,104,130,110
139,49,30,41
140,49,51,30
141,51,71,65
142,71,72,110
143,140,99,141
144,155,148,177
145,155,130,148
146,176,155,177
147,130,155,141
148,316,317,339
149,286,316,279
150,289,286,263
151,370,365,369
152,370,369,372
153,367,370,372
154,354,348,344
155,349,354,344
156,354,356,361
157,354,349,356
158,360,362,367
159,362,370,367
160,370,362,365
161,365,362,361
162,362,354,361
163,354,362,360
164,340,353,350
165,353,340,348
166,354,353,348
167,353,354,360
168,359,360,367
169,358,359,367
170,359,358,350
171,353,359,350
172,359,353,360
173,69,94,108
174,69,78,94
175,69,68,59
176,78,69,59
177,26,22,31
178,18,22,26
179,31,22,27
180,27,22,6
181,22,18,6
182,32,33,50
183,33,17,26
184,33,32,17
185,11,32,6
186,32,11,17
187,18,11,6
188,17,11,18
189,32,45,36
190,45,62,36
191,45,32,50
192,67,45,50
193,62,45,67
194,66,55,61
195,55,66,73
196,66,61,83
197,106,66,83
198,35,38,34
199,55,38,35
200,38,54,34
201,54,38,55
202,170,165,184
203,187,170,184
204,165,170,158
205,129,152,151
206,112,129,92
207,152,137,159
208,137,138,159
209,137,129,112
210,129,137,152
211,166,173,159
