no.,vertice_idx1,vertice_idx2,vertice_idx3
0,169,159,122
1,36,169,122
2,127,159,142
3,159,127,122
4,10,4,1
5,4,0,1
6,0,4,2
7,57,120,125
8,166,167,158
9,162,166,158
10,159,163,161
11,169,163,159
12,163,162,161
13,125,148,149
14,147,159,161
15,154,147,161
16,159,147,142
17,128,126,120
18,88,128,120
19,57,88,120
20,160,162,158
21,162,160,161
22,157,160,158
23,160,157,161
24,56,36,122
25,97,56,122
26,56,97,69
27,162,164,166
28,163,164,162
29,156,154,161
30,157,156,161
31,146,147,154
32,133,148,125
33,139,128,142
34,147,139,142
35,128,123,142
36,52,56,69
37,69,84,61
38,165,167,166
39,164,165,166
40,165,164,163
41,152,158,149
42,151,146,154
43,134,126,128
44,139,134,128
45,126,134,120
46,120,134,125
47,88,98,128
48,98,123,128
49,124,121,127
50,73,88,57
51,73,85,88
52,85,73,80
53,36,31,24
54,15,1,24
55,15,10,1
56,31,15,24
57,15,31,28
58,3,0,2
59,3,8,0
60,15,14,10
61,14,15,28
62,97,92,69
63,92,84,69
64,167,168,170
65,165,168,167
66,168,169,170
67,168,163,169
68,168,165,163
69,155,156,157
70,155,157,158
71,152,155,158
72,148,150,149
73,150,152,149
74,151,150,148
75,156,153,154
76,153,151,154
77,155,153,156
78,153,155,152
79,150,153,152
80,153,150,151
81,135,133,125
82,134,135,125
83,135,134,139
84,145,139,147
85,146,145,147
86,144,151,148
87,151,144,146
88,144,145,146
89,41,60,57
90,63,60,41
91,17,16,8
92,127,115,122
93,115,109,122
94,109,115,108
95,121,112,127
96,112,115,127
97,140,137,142
98,35,14,28
99,31,35,28
100,56,35,36
101,35,31,36
102,12,4,10
103,14,12,10
104,68,54,61
105,27,45,26
106,141,138,139
107,138,135,139
108,135,138,133
109,144,138,141
110,133,138,148
111,138,144,148
112,143,141,139
113,145,143,139
114,143,144,141
115,144,143,145
116,43,45,27
117,45,43,54
118,55,52,69
119,17,19,27
120,19,17,8
121,11,19,8
122,19,11,13
123,102,90,96
124,44,51,64
125,71,60,63
126,78,71,63
127,60,71,57
128,95,71,78
129,71,73,57
130,73,71,80
131,53,63,41
132,53,66,63
133,44,53,41
134,53,44,64
135,78,74,81
136,74,78,63
137,66,74,63
138,89,78,81
139,89,95,78
140,118,112,121
141,118,121,124
142,116,118,124
143,115,107,108
144,112,107,115
145,102,107,112
146,108,107,96
147,107,102,96
148,137,132,142
149,132,127,142
150,132,124,127
151,85,93,88
152,6,14,7
153,6,12,14
154,6,3,2
155,3,6,7
156,4,6,2
157,12,6,4
158,103,97,122
159,109,103,122
160,92,83,84
161,83,92,97
162,103,83,97
163,84,76,61
164,76,68,61
165,62,69,61
166,62,55,69
167,62,50,55
168,50,62,61
169,54,50,61
170,43,50,54
171,11,5,13
172,3,5,8
173,5,11,8
174,19,34,27
175,34,19,29
176,34,43,27
177,34,50,43
178,55,34,29
179,50,34,55
180,44,33,51
181,110,116,124
182,106,110,124
183,90,87,81
184,87,89,81
185,102,87,90
186,123,129,142
187,129,140,142
188,140,136,137
189,136,130,137
190,129,136,140
191,136,129,130
192,130,117,119
193,129,117,130
194,131,132,137
195,130,131,137
196,131,130,119
197,132,114,124
198,99,98,88
199,46,55,29
200,30,46,29
201,55,46,52
202,35,21,14
203,14,21,7
204,82,77,79
205,83,82,79
206,82,83,103
207,77,65,79
208,65,51,58
209,51,65,64
210,70,90,81
211,74,70,81
212,70,82,90
213,82,70,77
214,70,74,66
215,65,70,64
216,70,65,77
217,70,53,64
218,53,70,66
219,83,75,84
220,75,76,84
221,45,38,26
222,49,45,54
223,49,38,45
224,38,49,42
225,42,49,59
226,32,44,41
227,32,33,44
228,32,41,57
229,8,32,57
230,16,32,8
231,32,16,23
232,33,32,23
233,51,48,58
234,33,48,51
235,48,59,58
236,48,42,59
237,104,87,102
238,87,104,89
239,104,102,112
240,89,104,95
241,118,104,112
242,104,106,95
243,104,110,106
244,104,118,116
245,110,104,116
246,113,114,132
247,94,93,85
248,94,113,93
249,99,111,98
250,98,111,123
251,111,129,123
252,111,117,129
253,46,39,52
254,39,46,30
255,91,103,109
256,91,82,103
257,91,108,96
258,91,109,108
259,90,91,96
260,82,91,90
261,72,83,79
262,72,75,83
263,72,65,58
264,65,72,79
265,59,72,58
266,75,72,59
267,25,42,23
268,25,38,42
269,38,25,26
270,25,16,26
271,16,25,23
272,67,75,59
273,49,67,59
274,76,67,68
275,75,67,76
276,68,67,54
277,67,49,54
278,37,33,23
279,37,48,33
280,42,37,23
281,48,37,42
282,113,101,93
283,93,101,88
284,101,99,88
285,101,113,119
286,101,111,99
287,117,101,119
288,111,101,117
289,113,100,114
290,94,100,113
291,106,100,95
292,100,94,95
293,86,85,80
294,86,94,85
295,94,86,95
296,71,86,80
297,86,71,95
298,52,47,56
299,39,47,52
300,40,21,35
301,40,39,21
302,40,47,39
303,40,35,56
304,47,40,56
305,21,20,7
306,20,18,7
307,39,20,21
308,20,39,30
309,18,9,7
310,9,3,7
311,9,5,3
312,5,9,13
313,9,18,13
314,18,22,13
315,19,22,29
316,22,19,13
317,22,30,29
318,22,20,30
319,20,22,18
320,105,100,106
321,100,105,114
322,105,106,124
323,114,105,124
324,16,17,27
325,16,27,26
326,131,113,132
327,113,131,119
