no.,vertice_idx1,vertice_idx2,vertice_idx3
0,0,10,29
1,48,66,18
2,70,65,27
3,65,25,27
4,10,34,29
5,5,48,18
6,24,23,27
7,34,32,29
8,14,5,18
9,0,12,10
10,25,20,23
11,20,17,23
12,26,25,23
13,24,26,23
14,25,26,27
15,26,24,27
16,86,85,88
17,71,42,85
18,32,37,29
19,71,45,42
20,19,47,10
21,8,9,18
22,9,14,18
23,11,19,10
24,12,11,10
25,11,12,19
26,22,20,25
27,87,86,88
28,83,87,88
29,76,71,75
30,87,76,75
31,76,87,83
32,86,84,85
33,84,71,85
34,49,60,48
35,5,28,48
36,28,49,48
37,28,30,49
38,1,28,5
39,28,0,29
40,28,1,0
41,46,40,45
42,46,62,56
43,62,46,45
44,41,42,34
45,41,34,10
46,47,41,10
47,42,51,85
48,85,51,70
49,41,51,42
50,51,41,47
51,3,6,8
52,4,1,5
53,6,4,5
54,4,6,3
55,12,13,19
56,13,16,19
57,20,15,17
58,16,15,20
59,13,15,16
60,15,12,17
61,15,13,12
62,21,16,20
63,22,21,20
64,16,21,19
65,19,21,25
66,21,22,25
67,71,82,75
68,84,82,71
69,82,84,86
70,82,87,75
71,87,82,86
72,53,60,49
73,30,43,55
74,43,50,55
75,50,59,55
76,59,50,61
77,59,61,77
78,69,59,77
79,44,43,35
80,43,44,50
81,44,37,56
82,62,44,56
83,61,79,77
84,77,79,88
85,74,76,83
86,74,73,61
87,40,38,45
88,42,38,34
89,45,38,42
90,38,32,34
91,38,40,32
92,40,39,32
93,39,40,46
94,39,46,56
95,37,39,56
96,39,37,32
97,64,45,71
98,64,62,45
99,76,64,71
100,74,64,76
101,64,74,62
102,52,65,70
103,51,52,70
104,52,51,47
105,65,52,25
106,52,19,25
107,52,47,19
108,7,6,5
109,6,7,8
110,7,9,8
111,14,7,5
112,9,7,14
113,4,2,1
114,2,4,3
115,1,2,0
116,2,3,0
117,54,53,49
118,54,30,55
119,30,54,49
120,72,69,77
121,67,72,66
122,72,77,88
123,69,63,60
124,63,67,66
125,48,63,66
126,60,63,48
127,31,33,30
128,33,43,30
129,33,31,35
130,43,33,35
131,36,44,35
132,44,36,37
133,37,36,29
134,57,44,62
135,57,74,61
136,74,57,62
137,50,57,61
138,44,57,50
139,73,78,61
140,78,79,61
141,53,58,60
142,54,58,53
143,58,69,60
144,58,59,69
145,59,58,55
146,58,54,55
147,72,68,69
148,68,63,69
149,68,72,67
150,63,68,67
151,81,83,88
152,81,74,83
153,74,81,73
154,79,80,88
155,78,80,79
156,80,81,88
157,80,78,73
158,81,80,73
159,28,31,30
160,31,28,29
161,36,31,29
162,31,36,35
