no.,vertice_idx1,vertice_idx2,vertice_idx3
0,17,23,22
1,23,24,22
2,37,40,21
3,40,37,46
4,45,44,43
5,28,6,29
6,31,28,29
7,32,27,23
8,45,42,46
9,42,45,43
10,42,38,46
11,42,27,32
12,17,19,23
13,32,19,21
14,19,32,23
15,16,37,21
16,40,39,21
17,39,38,21
18,39,40,46
19,38,39,46
20,35,32,21
21,38,35,21
22,35,42,32
23,42,35,38
24,26,24,23
25,27,26,23
26,41,42,43
27,42,41,27
28,41,26,27
29,15,19,17
30,15,18,19
31,18,15,14
32,16,34,37
33,34,16,28
34,33,34,28
35,15,7,14
36,0,7,17
37,7,15,17
38,2,13,1
39,28,13,6
40,16,13,28
41,36,31,37
42,34,36,37
43,36,34,33
44,31,30,28
45,30,33,28
46,36,30,31
47,30,36,33
48,24,25,22
49,26,25,24
50,25,41,22
51,41,25,26
52,19,20,21
53,18,20,19
54,5,13,16
55,1,5,0
56,13,5,1
57,12,16,21
58,13,4,6
59,8,5,16
60,8,7,0
61,5,8,0
62,7,10,14
63,20,11,21
64,11,12,21
65,11,18,14
66,11,20,18
67,10,11,14
68,3,13,2
69,3,4,13
70,4,3,6
71,3,1,6
72,3,2,1
73,8,9,7
74,11,9,12
75,12,9,16
76,9,8,16
77,9,10,7
78,9,11,10
