no.,vertice_idx1,vertice_idx2,vertice_idx3
0,256,448,201
1,1,4,0
2,89,49,102
3,1115,943,629
4,1083,1116,968
5,4,11,26
6,11,13,26
7,13,11,4
8,38,29,49
9,81,88,96
10,89,88,49
11,88,81,49
12,956,1115,983
13,1115,956,943
14,962,956,983
15,1121,1115,629
16,946,962,983
17,1082,1071,1115
18,943,714,629
19,20,10,19
20,51,52,60
21,448,50,201
22,76,70,68
23,70,66,68
24,52,62,60
25,62,66,60
26,66,64,60
27,64,51,60
28,87,76,68
29,84,97,108
30,74,50,67
31,844,899,775
32,532,512,513
33,159,160,170
34,129,136,108
35,143,129,159
36,129,143,136
37,146,74,86
38,178,146,136
39,220,235,241
40,196,178,185
41,178,196,193
42,110,104,96
43,100,104,120
44,104,81,96
45,104,100,81
46,139,156,150
47,124,139,150
48,139,124,120
49,104,127,120
50,127,104,110
51,88,92,96
52,92,88,89
53,92,110,96
54,92,111,110
55,92,89,102
56,111,92,102
57,930,956,962
58,946,930,962
59,956,930,943
60,885,907,891
61,907,914,891
62,1115,1019,983
63,156,172,167
64,967,935,926
65,1007,999,1027
66,999,1017,1027
67,1017,999,984
68,9,20,13
69,20,9,10
70,9,13,4
71,1,9,4
72,34,50,26
73,13,34,26
74,20,34,13
75,51,27,52
76,27,51,30
77,27,20,19
78,20,27,30
79,66,65,68
80,62,65,66
81,51,45,30
82,64,45,51
83,45,20,30
84,45,34,20
85,101,84,108
86,101,87,84
87,87,101,76
88,101,86,76
89,101,146,86
90,136,101,108
91,146,101,136
92,97,85,93
93,85,97,84
94,97,132,108
95,132,97,137
96,132,129,108
97,160,132,137
98,132,160,159
99,129,132,159
100,70,71,66
101,71,64,66
102,367,403,348
103,289,260,283
104,176,182,150
105,156,176,150
106,176,156,167
107,172,176,167
108,182,184,150
109,184,154,150
110,226,284,223
111,415,393,432
112,415,438,393
113,685,664,606
114,466,415,432
115,415,466,438
116,899,715,775
117,715,727,775
118,727,715,691
119,691,715,624
120,743,744,789
121,821,851,857
122,785,844,775
123,443,540,472
124,169,186,185
125,169,143,159
126,169,159,170
127,186,169,170
128,186,198,185
129,198,196,185
130,164,160,137
131,160,164,170
132,188,178,193
133,178,188,146
134,214,188,215
135,178,158,185
136,158,178,136
137,143,158,136
138,158,169,185
139,169,158,143
140,493,468,490
141,468,509,448
142,468,493,509
143,449,468,448
144,468,449,490
145,256,295,448
146,295,343,448
147,234,220,241
148,220,234,215
149,257,234,241
150,234,214,215
151,214,234,243
152,234,257,243
153,196,205,193
154,205,196,220
155,205,220,215
156,205,188,193
157,188,205,215
158,267,248,336
159,49,107,102
160,151,162,227
161,124,119,120
162,119,124,150
163,133,139,120
164,127,133,120
165,133,156,139
166,133,172,156
167,111,118,110
168,118,127,110
169,25,18,0
170,48,25,29
171,25,48,43
172,18,15,0
173,100,83,81
174,83,48,81
175,48,83,43
176,930,929,915
177,929,930,946
178,886,907,885
179,866,886,885
180,907,923,914
181,982,961,946
182,1008,1031,1021
183,1003,1008,1021
184,1031,1028,1048
185,1028,1031,1008
186,1047,1048,1071
187,1050,1047,1071
188,1047,1031,1048
189,1031,1047,1050
190,1061,1050,1071
191,1061,1067,1058
192,1062,1083,968
193,172,157,226
194,151,157,140
195,226,157,227
196,157,151,227
197,264,226,227
