no.,vertice_idx1,vertice_idx2,vertice_idx3
0,24,22,25
1,18,24,17
2,0,3,2
3,4,3,0
4,7,11,12
5,7,4,0
6,4,7,12
7,20,18,12
8,18,20,24
9,22,20,12
10,20,22,24
11,10,4,12
12,18,10,12
13,11,19,12
14,19,21,12
15,23,22,12
16,21,23,12
17,22,23,25
18,19,23,21
19,1,5,0
20,5,7,0
21,13,10,18
22,7,8,11
23,5,8,7
24,8,14,11
25,8,5,1
26,16,18,17
27,13,16,17
28,16,13,18
29,9,13,17
30,9,17,2
31,10,9,4
32,13,9,10
33,15,23,19
34,15,19,11
35,14,15,11
36,6,3,4
37,9,6,4
38,3,6,2
39,6,9,2
