no.,vertice_idx1,vertice_idx2,vertice_idx3
0,41,90,27
1,33,18,30
2,29,33,41
3,33,29,18
4,29,41,27
5,18,29,27
6,178,187,90
7,147,178,90
8,103,147,90
9,187,177,188
10,186,158,155
11,183,158,186
12,137,60,4
13,41,63,90
14,33,63,41
15,52,21,53
16,100,67,86
17,177,182,188
18,178,176,187
19,176,177,187
20,168,176,178
21,165,166,151
22,152,162,179
23,165,152,179
24,158,180,179
25,180,158,183
26,10,13,22
27,6,13,10
28,23,13,6
29,23,32,22
30,13,23,22
31,26,3,4
32,3,0,4
33,62,36,26
34,16,36,48
35,36,59,48
36,59,36,62
37,37,33,30
38,37,63,33
39,95,87,82
40,63,80,90
41,80,63,72
42,148,114,151
43,166,148,151
44,67,42,86
45,21,39,53
46,18,1,30
47,0,1,18
48,148,131,124
49,185,186,188
50,163,178,147
51,163,168,178
52,176,169,177
53,169,176,168
54,163,169,168
55,174,165,179
56,174,166,165
57,174,148,166
58,180,174,179
59,146,152,165
60,46,35,22
61,44,46,86
62,42,44,86
63,44,42,34
64,35,44,34
65,44,35,46
66,84,121,114
67,114,121,151
68,111,121,93
69,121,84,93
70,121,165,151
71,121,146,165
72,46,81,86
73,81,109,86
74,109,81,84
75,162,157,179
76,157,158,179
77,20,16,48
78,20,23,6
79,16,20,6
80,7,3,26
81,3,7,6
82,59,57,48
83,84,57,93
84,57,59,93
85,50,62,26
86,50,66,62
87,60,50,4
88,50,26,4
89,74,50,60
90,50,74,66
91,98,95,103
92,95,98,87
93,98,80,87
94,98,103,90
95,80,98,90
96,91,95,82
97,95,105,103
98,103,105,147
99,105,106,147
100,87,73,82
101,63,73,72
102,73,80,72
103,80,73,87
104,64,52,53
105,76,64,53
106,37,49,63
107,49,73,63
108,38,49,37
109,49,38,56
110,38,21,52
111,38,14,21
112,38,37,30
113,1,38,30
114,110,102,107
115,147,110,107
116,106,110,147
117,104,92,102
118,104,110,106
119,110,104,102
120,91,104,106
121,104,91,92
122,100,89,67
123,102,88,107
124,99,88,85
125,92,88,102
126,152,153,162
127,148,116,114
128,116,148,124
129,11,5,10
130,5,6,10
131,172,174,180
132,174,172,148
133,182,184,188
134,184,185,188
135,132,121,111
136,121,132,146
137,146,132,152
138,140,137,142
139,155,140,142
140,158,140,155
141,129,140,134
142,128,134,136
143,129,128,101
144,128,129,134
145,12,36,16
146,12,16,6
147,7,12,6
148,36,12,26
149,12,7,26
150,58,81,46
151,81,58,84
152,58,57,84
153,23,40,32
154,20,40,23
155,40,20,48
156,57,40,48
157,79,74,60
158,8,1,0
159,8,38,1
160,38,8,14
161,92,77,76
162,77,64,76
163,73,69,82
164,69,49,56
165,49,69,73
166,64,51,52
167,51,38,52
168,38,51,56
169,51,69,56
170,69,51,64
171,97,99,85
172,89,97,85
173,99,97,100
174,97,89,100
