no.,vertice_idx1,vertice_idx2,vertice_idx3
0,43,38,47
1,43,33,38
2,38,33,31
3,33,0,31
4,45,43,47
5,46,45,47
6,12,18,11
7,3,12,11
8,33,37,36
9,27,33,36
10,27,23,17
11,27,17,0
12,33,27,0
13,26,28,34
14,28,26,21
15,18,25,34
16,25,26,34
17,17,7,0
18,7,6,0
19,37,39,36
20,40,44,46
21,12,13,18
22,13,12,3
23,26,20,21
24,25,20,26
25,8,28,21
26,16,23,22
27,10,16,22
28,16,10,7
29,23,16,17
30,16,7,17
31,42,39,43
32,39,42,44
33,45,42,43
34,42,45,46
35,44,42,46
36,27,30,23
37,23,30,22
38,41,39,44
39,40,41,44
40,39,41,36
41,41,40,36
42,19,25,18
43,13,19,18
44,19,20,25
45,8,5,6
46,6,5,0
47,5,8,21
48,9,10,22
49,35,30,27
50,30,35,40
51,35,27,36
52,40,35,36
53,28,32,34
54,32,46,34
55,32,40,46
56,19,15,20
57,20,15,21
58,15,2,4
59,15,5,21
60,5,15,4
61,1,13,3
62,1,2,13
63,5,1,0
64,2,1,4
65,1,5,4
66,30,29,22
67,29,30,40
68,32,29,40
69,14,19,13
70,14,15,19
71,2,14,13
72,15,14,2
73,29,24,22
74,24,29,32
75,24,9,22
76,9,24,6
77,24,8,6
78,8,24,28
79,24,32,28
80,39,37,33
81,39,33,43
82,10,9,7
83,7,9,6
