no.,vertice_idx1,vertice_idx2,vertice_idx3
0,10,20,7
1,24,21,23
2,21,17,12
3,1,21,12
4,4,1,12
5,11,20,10
6,11,4,12
7,4,11,10
8,21,22,17
9,4,3,1
10,9,4,10
11,14,15,20
12,11,14,20
13,20,19,26
14,19,22,26
15,22,25,26
16,25,22,21
17,25,24,26
18,25,21,24
19,6,4,7
20,5,7,0
21,5,6,7
22,5,3,4
23,6,5,4
24,1,2,0
25,3,2,1
26,2,5,0
27,5,2,3
28,8,10,7
29,8,9,10
30,4,8,7
31,9,8,4
32,13,11,12
33,13,14,11
34,15,13,12
35,14,13,15
36,16,19,15
37,17,16,12
38,16,15,12
39,22,16,17
40,19,16,22
41,15,18,20
42,18,19,20
43,19,18,15
