no.,vertice_idx1,vertice_idx2,vertice_idx3
0,16,38,96
1,38,97,96
2,589,572,573
3,602,589,573
4,606,589,602
5,539,514,573
6,572,556,573
7,556,539,573
8,1,15,0
9,37,15,1
10,15,37,65
11,39,38,16
12,24,39,16
13,44,39,24
14,8,13,16
15,13,24,16
16,305,504,96
17,305,411,504
18,403,381,383
19,332,323,363
20,213,267,266
21,593,624,628
22,589,582,572
23,582,589,606
24,529,542,521
25,546,542,529
26,542,546,562
27,551,556,572
28,556,551,539
29,514,497,499
30,119,144,143
31,259,234,168
32,263,288,232
33,157,156,131
34,36,15,65
35,323,368,363
36,323,317,292
37,317,323,332
38,337,308,329
39,207,213,178
40,213,207,267
41,136,160,135
42,185,229,200
43,229,185,213
44,206,245,241
45,132,159,154
46,302,324,309
47,324,335,309
48,267,283,266
49,283,302,266
50,564,603,504
51,358,332,363
52,506,481,533
53,481,506,475
54,448,473,428
55,429,448,428
56,612,552,593
57,612,557,525
58,557,612,592
59,598,606,610
60,598,582,606
61,582,598,579
62,617,609,610
63,601,598,610
64,598,601,579
65,546,578,562
66,578,597,562
67,601,578,579
68,513,497,514
69,503,529,521
70,616,621,620
71,577,616,620
72,624,625,628
73,621,625,620
74,625,621,617
75,614,577,620
76,625,614,620
77,595,608,617
78,608,609,617
79,621,600,617
80,600,595,617
81,580,616,577
82,580,559,569
83,259,255,234
84,263,297,288
85,255,297,263
86,297,259,304
87,297,255,259
88,195,161,196
89,161,167,196
90,144,161,143
91,167,161,144
92,191,167,168
93,167,191,196
94,234,191,168
95,150,77,168
96,167,150,168
97,150,167,144
98,87,119,104
99,38,98,97
100,39,98,38
101,273,308,282
102,13,22,24
103,40,64,45
104,17,45,13
105,17,40,45
106,17,13,8
107,140,157,131
108,140,85,111
109,85,140,131
110,156,130,131
111,130,83,131
112,48,44,24
113,169,172,139
114,142,138,178
115,127,138,104
116,127,119,143
117,119,127,104
118,36,61,42
119,61,56,42
120,14,36,42
121,125,132,154
122,376,387,393
123,387,381,403
124,387,413,393
125,413,387,403
126,482,518,527
127,437,436,403
