no.,vertice_idx1,vertice_idx2,vertice_idx3
0,849,870,829
1,835,849,829
2,870,879,909
3,855,879,870
4,849,855,870
5,855,849,835
6,10,8,11
7,2,4,1
8,298,46,376
9,5,4,2
10,5,2,8
11,10,5,8
12,298,240,46
13,240,55,46
14,55,240,225
15,12,7,0
16,7,12,33
17,1016,1014,1019
18,46,562,376
19,879,856,909
20,855,856,879
21,5,6,4
22,38,39,46
23,185,55,225
24,55,185,68
25,53,7,33
26,120,53,69
27,53,120,7
28,929,947,928
29,947,929,959
30,929,1010,959
31,1010,929,1014
32,961,936,928
33,936,911,928
34,756,785,760
35,785,756,786
36,856,836,853
37,807,835,829
38,974,963,975
39,3,6,9
40,3,0,1
41,4,3,1
42,6,3,4
43,263,256,278
44,362,343,354
45,362,393,380
46,325,305,309
47,191,189,211
48,267,240,298
49,344,326,376
50,91,100,95
51,12,26,33
52,26,47,57
53,47,26,29
54,54,55,68
55,76,75,50
56,76,85,75
57,185,85,68
58,56,53,33
59,1018,1017,1019
60,1017,1016,1019
61,562,848,672
62,1017,1013,1016
63,1013,1017,1018
64,628,562,672
65,628,610,562
66,949,936,961
67,259,251,293
68,861,878,891
69,850,861,891
70,807,733,783
71,614,807,829
72,985,997,984
73,963,968,975
74,968,985,975
75,754,764,729
76,877,858,882
77,858,877,831
78,822,808,796
79,808,822,843
80,844,857,880
81,822,844,843
82,876,898,909
83,856,876,909
84,876,856,853
85,962,1003,1015
86,871,844,880
87,844,871,843
88,13,3,9
89,256,248,278
90,248,256,219
91,295,313,309
92,325,313,331
93,313,325,309
94,285,295,278
95,248,285,278
96,289,263,278
97,295,289,278
98,289,295,309
99,305,289,309
100,304,288,319
101,288,305,319
102,361,362,380
103,362,361,343
104,361,342,343
105,442,460,475
106,355,325,331
107,325,330,305
108,305,330,319
109,343,330,354
110,330,343,319
111,501,532,494
112,667,657,619
113,613,595,619
114,602,595,613
115,608,605,576
116,146,120,132
117,146,145,120
118,229,251,259
119,120,114,132
120,114,120,69
121,117,114,69
122,80,117,69
123,117,80,107
124,204,200,221
125,220,204,221
126,220,203,204
127,206,207,219
128,216,207,194
129,123,103,127
130,207,190,194
131,190,207,206
132,247,232,263
133,267,245,240
134,364,351,344
135,102,100,110
136,100,101,110
137,101,100,91
138,103,101,91
139,51,26,57
140,94,102,109
141,75,52,50
142,74,78,57
143,99,93,127
144,103,99,127
145,99,78,74
146,99,103,91
147,78,99,91
148,47,64,57
149,64,74,57
150,44,43,34
151,61,44,49
152,61,54,68
153,54,61,49
154,35,44,34
155,35,37,44
156,45,54,49
157,44,45,49
158,37,45,44
159,54,45,55
160,45,37,38
161,55,45,46
162,45,38,46
163,15,17,9
164,6,15,9
165,22,15,10
166,15,5,10
167,15,6,5
168,16,22,10
169,16,23,22
170,16,10,11
171,37,27,38
172,39,28,11
173,28,16,11
174,16,28,23
175,28,27,23
176,38,28,39
177,27,28,38
178,85,72,68
179,72,85,76
180,85,82,75
181,82,85,93
182,119,134,112
183,63,56,33
184,63,70,77
185,80,81,88
186,1007,998,993
187,998,1007,1003
188,1003,1007,1015
189,1007,1012,1015
190,889,562,46
191,1014,889,46
192,929,889,1014
193,888,911,887
194,757,742,750
195,958,947,959
196,958,961,928
197,947,958,928
198,981,991,976
199,730,702,724
200,645,628,672
201,645,667,619
202,595,596,619
203,949,942,936
204,913,910,891
205,878,913,891
206,913,911,936
207,911,913,887
208,913,878,887
209,605,586,576
210,454,484,480
211,951,948,964
212,968,951,964
213,900,924,907
214,924,923,907
215,886,896,859
216,896,885,859
217,932,896,919
