no.,vertice_idx1,vertice_idx2,vertice_idx3
0,12,5,1
1,5,2,1
2,173,174,182
3,1,3,0
4,2,3,1
5,15,30,0
6,13,15,0
7,14,13,0
8,3,14,0
9,122,118,129
10,128,122,129
11,118,122,99
12,122,80,99
13,122,141,149
14,141,122,128
15,122,149,193
16,80,122,193
17,175,173,182
18,105,124,113
19,96,105,91
20,80,90,99
21,91,90,80
22,49,59,67
23,59,49,51
24,80,42,71
25,42,80,193
26,30,42,0
27,123,135,120
28,121,100,104
29,123,100,121
30,4,2,5
31,4,3,2
32,15,18,30
33,20,14,28
34,14,20,13
35,14,6,8
36,6,14,3
37,4,6,3
38,85,93,104
39,93,85,70
40,85,73,70
41,73,85,72
42,98,95,86
43,62,83,70
44,83,93,70
45,94,98,107
46,94,95,98
47,83,94,93
48,193,220,222
49,203,220,193
50,190,202,193
51,202,203,193
52,203,202,206
53,183,189,179
54,172,183,179
55,183,175,182
56,175,183,172
57,195,187,188
58,189,195,188
59,183,195,189
60,195,183,182
61,118,114,129
62,114,118,99
63,137,146,129
64,146,137,155
65,150,165,155
66,165,172,155
67,165,175,172
68,132,125,113
69,124,132,113
70,163,166,148
71,135,153,148
72,163,153,154
73,153,163,148
74,101,105,113
75,105,101,91
76,101,90,91
77,105,109,124
78,109,96,102
79,96,109,105
80,84,96,91
81,84,80,71
82,84,91,80
83,88,100,97
84,85,88,72
85,100,88,104
86,88,85,104
87,103,82,97
88,82,88,97
89,88,82,72
90,77,64,67
91,46,64,55
92,42,46,55
93,46,49,67
94,64,46,67
95,49,46,30
96,46,42,30
97,110,103,97
98,100,110,97
99,110,100,123
100,110,123,120
101,136,123,121
102,94,136,93
103,136,121,104
104,93,136,104
105,136,94,107
106,17,11,12
107,17,22,11
108,19,20,33
109,19,18,15
110,19,15,13
111,20,19,13
112,61,62,70
113,61,48,62
114,73,61,70
115,20,38,33
116,38,20,28
117,48,38,28
118,221,216,217
119,218,221,217
120,220,221,222
121,219,203,216
122,203,219,220
123,221,219,216
124,219,221,220
125,215,210,214
126,210,215,206
127,215,221,218
128,215,214,222
129,221,215,222
130,209,218,217
131,216,209,217
132,203,209,216
133,149,170,193
134,170,190,193
135,160,141,161
136,141,160,149
137,172,164,155
138,164,146,155
139,171,164,172
140,178,172,179
141,178,171,172
142,187,178,188
143,171,178,187
144,114,131,129
145,131,114,125
146,131,137,129
147,125,115,113
148,114,115,125
149,162,150,151
150,162,165,150
151,165,162,175
152,175,162,173
153,109,126,124
154,139,135,148
155,123,143,135
156,143,153,135
157,153,143,154
158,136,143,123
159,143,107,154
160,143,136,107
161,64,63,55
162,63,42,55
163,106,112,116
164,116,112,120
165,103,112,92
166,112,106,92
167,112,110,120
168,110,112,103
169,78,103,92
170,78,82,103
171,77,78,92
172,78,77,67
173,59,78,67
174,82,78,59
175,89,77,92
176,89,106,102
177,106,89,92
178,6,9,8
179,9,6,4
180,7,4,5
181,10,7,11
182,7,9,4
183,9,7,10
184,12,7,5
185,11,7,12
186,36,45,22
187,75,50,107
188,65,83,62
189,18,31,30
190,27,31,18
191,31,49,30
192,32,27,18
193,19,32,18
194,32,19,33
195,47,32,33
196,82,57,72
197,57,82,59
198,57,59,51
199,52,47,33
200,52,57,47
201,215,213,206
202,213,215,218
203,209,213,218
204,213,203,206
205,213,209,203
206,170,159,180
207,159,170,149
208,160,159,149
209,192,181,187
210,192,195,199
211,195,192,187
212,167,160,161
213,196,202,190
214,157,167,161
215,141,157,161
216,131,134,150
217,134,132,140
218,132,134,125
219,134,131,125
220,134,140,151
221,150,134,151
222,101,108,90
223,90,108,99
224,108,101,113
225,115,108,113
226,108,114,99
227,108,115,114
228,152,169,174
229,163,169,166
230,169,163,154
231,173,158,174
232,158,152,174
233,152,158,142
234,144,139,148
235,144,152,142
236,139,144,142
237,106,111,102
238,111,109,102
239,111,126,109
240,133,139,142
241,127,116,120
242,135,127,120
243,139,127,135
244,133,127,139
245,68,84,71
246,42,68,71
247,63,68,42
248,77,76,64
249,89,76,77
250,76,63,64
251,24,17,12
252,65,79,83
253,79,94,83
254,95,79,86
255,94,79,95
256,41,32,47
257,41,57,51
258,57,41,47
259,61,53,48
260,53,38,48
261,38,53,33
262,53,52,33
263,194,186,181
264,192,194,181
265,194,201,186
266,194,192,199
267,201,194,199
268,186,177,181
269,177,167,181
270,167,177,160
271,177,186,180
272,159,177,180
273,177,159,160
274,205,196,197
275,210,205,214
276,198,205,197
277,176,170,180
278,168,164,171
279,168,157,164
280,157,168,167
281,167,168,181
282,168,171,187
283,181,168,187
284,164,145,146
285,157,145,164
286,145,128,129
287,146,145,129
288,145,141,128
289,145,157,141
290,169,156,166
291,156,169,152
292,144,156,152
293,166,156,148
294,156,144,148
295,162,147,173
296,147,158,173
297,140,147,151
298,147,162,151
299,117,106,116
300,117,111,106
301,127,117,116
302,117,127,133
303,81,68,63
304,76,81,63
305,84,81,96
306,68,81,84
307,81,76,89
308,96,81,102
309,81,89,102
310,56,54,36
311,36,54,45
312,54,58,45
313,36,29,40
314,24,29,36
315,29,12,40
316,29,24,12
317,24,23,17
318,23,24,36
319,17,23,22
320,23,36,22
321,87,98,86
322,98,87,107
323,58,44,45
324,44,58,65
325,32,37,27
326,41,37,32
327,37,41,51
328,37,31,27
329,49,37,51
330,31,37,49
331,53,60,52
332,60,73,72
333,60,61,73
334,60,53,61
335,57,60,72
336,52,60,57
337,201,200,186
338,185,191,197
339,191,198,197
340,191,176,180
341,176,191,185
342,191,200,198
343,186,191,180
344,200,191,186
345,204,205,210
346,205,204,196
347,204,210,206
348,202,204,206
349,196,204,202
350,184,176,185
351,184,196,190
352,170,184,190
353,176,184,170
354,196,184,197
355,184,185,197
356,130,133,142
357,130,117,133
358,158,138,142
359,147,138,158
360,138,130,142
361,130,138,126
362,126,138,124
363,138,147,140
364,132,138,140
365,138,132,124
366,66,54,56
367,66,56,50
368,75,66,50
369,54,74,58
370,74,66,75
371,66,74,54
372,74,75,107
373,87,74,107
374,69,87,86
